MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
SPI,SPI,Sun Pharma,1625.0,1766.9,1621.9,1733.5,1620.4,113.10,6.98,26995361
JFS,JFS,Jio Financial,247.1,254.7,247.02,253.64,245.73,7.91,3.22,25870371
RI,RI,Reliance,1313.0,1371.6,1311.0,1365.8,1327.8,38.00,2.86,24673098
W,W,Wipro,199.36,205.25,199.36,205.05,199.36,5.69,2.85,42632215
TM4,TM4,Tech Mahindra,1362.9,1400.5,1360.2,1396.1,1358.5,37.60,2.77,1834277
MPS,MPS,Adani Ports,1600.0,1649.9,1593.0,1628.5,1585.1,43.40,2.74,3787783
SLI03,SLI03,SBI Life Insura,1768.9,1818.5,1759.0,1815.4,1768.9,46.50,2.63,1918952
JVS,JSW01,JSW Steel,1273.0,1297.0,1268.1,1282.7,1255.7,27.00,2.15,2309506
TCS,TCS,TCS,2396.9,2459.0,2396.9,2447.6,2396.9,50.70,2.12,5853425
MM,MM,M&M,3050.0,3114.0,3050.0,3102.4,3038.4,64.00,2.11,1816150
NTP,NTP,NTPC,403.9,414.4,402.6,410.2,401.85,8.35,2.08,13001752
HCL02,HCL02,HCL Tech,1209.0,1232.0,1201.0,1228.2,1203.2,25.00,2.08,6066942
C,C,Cipla,1303.2,1320.7,1299.0,1317.2,1295.0,22.20,1.71,1721187
KMF,KMB,Kotak Mahindra,375.0,380.45,373.25,376.8,370.85,5.95,1.60,11559552
HSL01,HSL01,HDFC Life,595.0,603.45,590.1,597.3,588.2,9.10,1.55,5548234
TIS,TIS,Tata Steel,211.0,215.0,210.93,213.27,210.07,3.20,1.52,33068230
AE01,AE13,Adani Enterpris,2300.2,2337.0,2286.0,2321.8,2287.6,34.20,1.50,1500864
PGC,PGC,Power Grid Corp,318.0,324.95,316.95,320.9,316.4,4.50,1.42,9334181
GI01,GI01,Grasim,2766.0,2810.9,2752.2,2778.2,2739.3,38.90,1.42,986204
IT,IT,Infosys,1154.6,1179.9,1154.5,1170.3,1154.6,15.70,1.36,19579883
MU01,MS24,Maruti Suzuki,13153.0,13270.0,13043.0,13222.0,13048.0,174.00,1.33,312786
DRL,DRL,Dr Reddys Labs,1320.4,1350.0,1309.0,1334.5,1317.1,17.40,1.32,1940454
H,HI,Hindalco,1058.35,1066.5,1052.0,1061.8,1048.35,13.45,1.28,4241483
AHE,AHE,Apollo Hospital,7759.0,7850.0,7735.0,7825.0,7732.5,92.50,1.20,289661
TEL,TM03,TMPV,351.0,356.8,350.25,354.35,350.5,3.85,1.10,9713765
MHI,MHI,Max Healthcare,1000.0,1015.4,1000.0,1009.85,999.4,10.45,1.05,1065883
LT,LT,Larsen,4058.0,4089.5,4030.2,4053.6,4014.3,39.30,0.98,2000348
SBI,SBI,SBI,1110.95,1114.8,1103.4,1111.85,1101.1,10.75,0.98,11624385
BA06,BA10,Bajaj Auto,9642.5,9715.0,9617.0,9662.0,9576.0,86.00,0.90,147736
EM,EM,Eicher Motors,7150.0,7214.0,7102.0,7174.0,7111.5,62.50,0.88,335662
IA05,IA04,Interglobe Avi,4522.2,4584.3,4507.0,4561.2,4523.1,38.10,0.84,833925
ITC,ITC,ITC,303.65,305.65,302.85,303.85,301.6,2.25,0.75,14382348
TI01,TI01,Titan Company,4438.8,4464.0,4388.4,4441.8,4410.0,31.80,0.72,649222
HDF01,HDF01,HDFC Bank,787.5,793.0,785.0,789.8,784.85,4.95,0.63,18115375
ONG,ONG,ONGC,286.0,286.7,284.2,285.9,284.8,1.10,0.39,6497916
BTV,BA08,Bharti Airtel,1816.1,1828.4,1814.0,1820.1,1814.5,5.60,0.31,4413769
UTC,UTC01,UltraTechCement,12148.0,12240.0,11869.0,12010.0,11998.0,12.00,0.10,567601
BF04,BF04,Bajaj Finserv,1781.0,1798.0,1765.0,1772.2,1770.7,1.50,0.08,1267827
HL,HU,HUL,2334.9,2362.8,2325.0,2328.3,2327.3,1.00,0.04,1099681
BAF,BAF,Bajaj Finance,923.05,928.95,908.3,921.8,921.55,0.25,0.03,7813458
