Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,HDF01,HDFC Bank,Stock,Bearish,789.80,-19.20,"05 Jan, 2026",977.50,Apr 27 | 15:59
NIFTY 50,MM,M&M,Stock,Very Bearish,"3,102.40",-12.20,"13 Feb, 2026","3,533.40",Apr 27 | 15:59
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,170.30",-9.45,"10 Apr, 2026","1,292.50",Apr 27 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Very Bearish,"1,820.10",-8.47,"19 Feb, 2026","1,988.60",Apr 27 | 15:59
NIFTY 50,HCL02,HCL Tech,Stock,Very Bearish,"1,228.20",-4.44,"22 Apr, 2026","1,285.30",Apr 27 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,597.30,-2.04,"20 Apr, 2026",609.75,Apr 27 | 15:59
NIFTY 50,TM4,Tech Mahindra,Stock,Very Bearish,"1,396.10",-1.79,"23 Apr, 2026","1,421.50",Apr 27 | 15:59
NIFTY 50,SLI03,SBI Life Insura,Stock,Very Bearish,"1,815.40",-0.69,"23 Apr, 2026","1,828.10",Apr 27 | 15:57
NIFTY 50,TCS,TCS,Stock,Very Bearish,"2,447.60",2.12,"24 Apr, 2026","2,396.90",Apr 27 | 15:59
NIFTY MIDCAP100,SCP03,SBI Card,Stock,Bearish,670.70,-13.50,"26 Feb, 2026",775.40,Apr 27 | 15:59
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bearish,466.50,-10.07,"25 Feb, 2026",518.75,Apr 27 | 15:58
NIFTY MIDCAP100,PS15,Persistent,Stock,Very Bearish,"4,817.50",-5.04,"22 Apr, 2026","5,073.30",Apr 27 | 15:59
NIFTY MIDCAP100,BI26,INDUS TOWERS,Stock,Very Bearish,402.30,-4.27,"15 Apr, 2026",420.25,Apr 27 | 15:58
NIFTY MIDCAP100,SI48,Supreme Ind,Stock,Bearish,"3,692.40",-3.93,"19 Mar, 2026","3,843.40",Apr 27 | 15:55
NIFTY MIDCAP100,HHM,Hero Motocorp,Stock,Very Bearish,"5,043.00",-2.26,"16 Apr, 2026","5,159.50",Apr 27 | 15:58
NIFTY MIDCAP100,NII02,COFORGE,Stock,Very Bearish,"1,202.40",-1.49,"23 Apr, 2026","1,220.60",Apr 27 | 15:57
NIFTY MIDCAP100,TEI,Tata Elxsi,Stock,Very Bearish,"4,188.70",-1.06,"23 Apr, 2026","4,233.50",Apr 27 | 15:59
NIFTY MIDCAP100,ILG,ICICI Lombard ,Stock,Very Bearish,"1,770.50",-0.09,"24 Apr, 2026","1,772.10",Apr 27 | 15:59
NIFTY MIDCAP100,APT02,Astral Ltd,Stock,Very Bearish,"1,535.00",0.00,"27 Apr, 2026","1,535.00",Apr 27 | 15:59
NIFTY MIDCAP100,MRF,MRF,Stock,Bearish,"132,205.00",0.05,"24 Apr, 2026","132,145.00",Apr 27 | 15:58
NIFTY MIDCAP100,HI01,Havells India,Stock,Bearish,"1,274.10",1.09,"23 Apr, 2026","1,260.30",Apr 27 | 15:59
NIFTY MIDCAP100,IEI01,Info Edge,Stock,Very Bearish,"1,000.90",1.62,"24 Apr, 2026",984.95,Apr 27 | 15:59
NIFTY MIDCAP100,AL16,Alkem Lab,Stock,Bearish,"5,344.00",2.08,"24 Apr, 2026","5,235.00",Apr 27 | 15:49
NIFTY MIDCAP100,BFL,MphasiS,Stock,Bearish,"2,264.90",4.10,"24 Apr, 2026","2,175.80",Apr 27 | 15:48
NIFTY NEXT 50,TVS,TVS Motor,Stock,Bearish,"3,552.60",1.13,"23 Apr, 2026","3,513.00",Apr 27 | 15:57
NIFTY NEXT 50,LI09,LTM,Stock,Very Bearish,"4,346.00",1.49,"24 Apr, 2026","4,282.30",Apr 27 | 15:52
NIFTY 500,ES07,eClerx Services,Stock,Very Bearish,"1,479.30",-64.66,"06 Feb, 2026","4,185.90",Apr 27 | 15:55
NIFTY 500,II15,IIFL Finance,Stock,Very Bearish,434.00,-19.44,"22 Jan, 2026",538.75,Apr 27 | 15:58
NIFTY 500,IPL01,ICICI Prudentia,Stock,Very Bearish,519.60,-16.96,"04 Mar, 2026",625.75,Apr 27 | 15:59
NIFTY 500,RI37,Redington,Stock,Bearish,219.02,-12.23,"04 Mar, 2026",249.55,Apr 27 | 15:59
NIFTY 500,MC,Ramco Cements,Stock,Very Bearish,966.40,-12.14,"02 Mar, 2026","1,099.90",Apr 27 | 15:59
NIFTY 500,BHL03,Bharti Hexacom,Stock,Very Bearish,"1,499.40",-9.33,"24 Feb, 2026","1,653.70",Apr 27 | 15:59
