Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,ACI13,ACI01,AB Cotspin,/textiles/abcotspinindia/ACI01,299.0,"27 Apr, 2026|15:58"
52WeekLow,ALC,AO04,Aban Offshore,/oil-drilling-exploration/abanoffshore/AO04,18.05,"27 Apr, 2026|15:51"
52WeekLow,BCI02,BCI02,Blue Chip,/finance-investments/bluechipindia/BCI02,2.02,"27 Apr, 2026|15:31"
52WeekLow,DSM03,DSM03,Debock Ind.,/diversified/debockindustries/DSM03,1.05,"27 Apr, 2026|15:51"
52WeekLow,IRS01,IRS02,Infollion,/diversified/infollionresearchservices/IRS02,221.5,"27 Apr, 2026|15:43"
52WeekLow,PI30,PI32,Perfect Infra,/construction-contracting-civil/perfectinfraengineers/PI32,1.75,"24 Apr, 2026|15:31"
52WeekLow,DSS03,DSS04,R M Drip Spri,/plastic-products/rmdripsprinklerssystems/DSS04,17.11,"27 Apr, 2026|15:56"
52WeekLow,RD03,RD03,RB Denims,/textiles-denim/rbdenims/RD03,12.71,"27 Apr, 2026|15:59"
52WeekLow,SAO,SAO,Sanwaria Consum,/personal-care/sanwariaconsumer/SAO,0.19,"27 Apr, 2026|15:54"
52WeekLow,SF07,SF07,Shalibhadra Fin,/finance-investments/shalibhadrafinance/SF07,81.7,"27 Apr, 2026|15:40"
52WeekLow,HR02,HR02,Univa Foods,/hotels/univafoods/HR02,8.2,"27 Apr, 2026|15:42"
52WeekHigh,AI,AI45,Aarti Ind,/chemicals/aartiindustries/AI45,478.0,"27 Apr, 2026|15:59"
52WeekHigh,AT18,AT22,Adani Energy,/power-transmission-equipment/adanienergysolutions/AT22,1425.0,"27 Apr, 2026|15:59"
52WeekHigh,ADANI54145,ADANI54145,Adani Green Ene,/power-generation-distribution/adanigreenenergylimited/ADANI54145,1245.0,"27 Apr, 2026|15:59"
52WeekHigh,MPS,MPS,Adani Ports,/infrastructure-general/adaniportsspecialeconomiczone/MPS,1600.0,"27 Apr, 2026|15:59"
52WeekHigh,AP26,AP11,Adani Power,/power-generation-distribution/adanipower/AP11,214.6,"27 Apr, 2026|15:59"
52WeekHigh,AIL10,AIL10,Aditya Infotech,/diversified/adityainfotech/AIL10,2284.9,"27 Apr, 2026|15:59"
52WeekHigh,AL20,AL16,Aequs,/engineering-industrial-equipments/aequs/AL16,188.68,"27 Apr, 2026|15:59"
52WeekHigh,ASE,ASE,Ambalal Sarabha,/pharmaceuticals/ambalalsarabhaienterprise/ASE,35.1,"27 Apr, 2026|15:48"
52WeekHigh,AS18,AS18,ANDHRSUGAR,/commodity-chemicals/theandhrasugar/AS18,99.7,"27 Apr, 2026|15:57"
52WeekHigh,AHW,AHW,Asian Hotel (W),/hotels/asianhotelswest/AHW,312.49,"27 Apr, 2026|15:51"
52WeekHigh,AEL10,AEL09,Ather Energy,/auto-ancillaries-brakes/atherenergy/AEL09,887.9,"27 Apr, 2026|15:59"
52WeekHigh,AEL11,AEL10,Atlanta Electri,/electric-equipment-transformers/atlantaelectricals/AEL10,1812.1,"27 Apr, 2026|15:59"
52WeekHigh,AFL04,AFL04,Aye Finance,/finance-nbfc/ayefinance/AFL04,137.57,"27 Apr, 2026|15:59"
52WeekHigh,AEL03,AEL02,Azad Eng,/aerospace-defence/azadengineering/AEL02,2125.0,"27 Apr, 2026|15:59"
52WeekHigh,BSR02,BSR03,Baazar Style,/trading/baazarstyleretail/BSR03,392.8,"27 Apr, 2026|15:59"
52WeekHigh,BM01,BI23,Bhagyanagar Ind,/cables-telephone/bhagyanagarindia/BI23,231.41,"27 Apr, 2026|15:59"
52WeekHigh,BHE,BHE,BHEL,/infrastructure-general/bharatheavyelectricals/BHE,339.43,"27 Apr, 2026|15:59"
52WeekHigh,BGT,BGT,Bikewo Green,/automobile-2-3-wheelers/bikewogreentech/BGT,22.4,"27 Apr, 2026|15:52"
52WeekHigh,BWL02,BWL02,Blue Water Logi,/logistics/bluewaterlogistics/BWL02,189.3,"27 Apr, 2026|15:45"
52WeekHigh,CIL07,CIL07,Ceigall India,/construction-infrastructure/ceigallindia/CIL07,326.2,"27 Apr, 2026|15:58"
52WeekHigh,CES,CES,CESC,/power-generation-distribution/cesc/CES,181.3,"27 Apr, 2026|15:58"
52WeekHigh,CMEESL,CMEESL,Clean Max Envir,/renewables/cleanmaxenviroenergysolutions/CMEESL,1056.0,"27 Apr, 2026|15:52"
52WeekHigh,CI02,CI02,Cummins,/engines/cumminsindia/CI02,5264.5,"27 Apr, 2026|15:59"
52WeekHigh,DCB01,DCB01,DCB Bank,/banks-private-sector/dcbbank/DCB01,199.0,"27 Apr, 2026|15:59"
52WeekHigh,DDEL,DDEL,DEE Development,/iron-steel/deedevelopmentengineers/DDEL,440.0,"27 Apr, 2026|15:58"
52WeekHigh,DT05,DT05,Dynamatic Tech,/pumps/dynamatictechnologies/DT05,11900.0,"27 Apr, 2026|15:57"
52WeekHigh,EI14,EI14,Engineers India,/engineering/engineersindia/EI14,244.0,"27 Apr, 2026|15:59"
52WeekHigh,FAL02,FAL02,Fractal Analyti,/it-services-consulting/fractalanalytics/FAL02,942.0,"27 Apr, 2026|15:59"
52WeekHigh,FPS01,FPS01,Fujiyama Power ,/renewables/fujiyamapowersystems/FPS01,307.0,"27 Apr, 2026|15:52"
52WeekHigh,ABB01,AP29,GE Power India,/power-transmission-equipment/gepowerindia/AP29,535.0,"27 Apr, 2026|15:58"
52WeekHigh,GF05,GF05,Grand Foundry,/iron-steel/grandfoundry/GF05,12.36,"27 Apr, 2026|15:40"
52WeekHigh,GI22,GI25,Granules India,/pharmaceuticals/granulesindia/GI25,690.0,"27 Apr, 2026|15:59"
52WeekHigh,GCS06,GCS06,GSP Crop Sci,/pesticides-agrochemicals/gspcropscience/GCS06,412.75,"27 Apr, 2026|15:56"
52WeekHigh,GAC01,GAC01,Guj Alkali,/chemicals/gujaratalkalieschemicals/GAC01,777.1,"27 Apr, 2026|15:57"
52WeekHigh,GI26,GI34,Hardwyn,/aluminium/hardwynindia/GI34,25.99,"27 Apr, 2026|15:57"
52WeekHigh,HFC,HFC,HFCL,/telecommunications-equipment/hfcl/HFC,101.75,"27 Apr, 2026|15:59"
52WeekHigh,H,HI,Hindalco,/iron-steel/hindalcoindustries/HI,1058.35,"27 Apr, 2026|15:58"
52WeekHigh,APP03,APP03,Hitachi Energy,/electric-equipment/hitachienergyindia/APP03,32340.0,"27 Apr, 2026|15:57"
52WeekHigh,ISS01,ISS,Iware Supply,/logistics/iwaresupplychainservices/ISS,308.0,"27 Apr, 2026|15:42"
52WeekHigh,JN02,JNI02,Jayaswal Neco,/castings-forgings/jayaswalnecoindustries/JNI02,108.75,"27 Apr, 2026|15:59"
52WeekHigh,JE02,JE01,JSW Energy,/power-generation-distribution/jswenergy/JE01,546.5,"27 Apr, 2026|15:59"
52WeekHigh,JVS,JSW01,JSW Steel,/steel-large/jswsteel/JSW01,1273.0,"27 Apr, 2026|15:58"
52WeekHigh,KFM,KFM,Kapston Service,/misc-commercial-services/kapstonservices/KFM,342.5,"27 Apr, 2026|15:31"
52WeekHigh,KB04,KB04,Karnataka Bank,/banks-private-sector/karnatakabank/KB04,243.0,"27 Apr, 2026|15:59"
52WeekHigh,WI06,WI06,Kennametal,/machine-tools/kennametalindia/WI06,2515.0,"27 Apr, 2026|15:48"
52WeekHigh,HSS,HSS,Kingfa Science,/plastics/kingfasciencetechnology/HSS,4924.5,"27 Apr, 2026|15:58"
52WeekHigh,KOE03,KOE03,Kirloskar Oil,/engines/kirloskaroilengines/KOE03,1616.8,"27 Apr, 2026|15:58"
52WeekHigh,KM05,KMC02,Kovai Medical,/hospitals-medical-services/kovaimedicalcenterhospital/KMC02,5740.0,"27 Apr, 2026|15:59"
52WeekHigh,KP14,KP11,Krishana Phosch,/miscellaneous/krishanaphoschem/KP11,649.0,"27 Apr, 2026|15:59"
52WeekHigh,KHERL,KHERL,KRN Heat Ex,/engineering/krnheatexchangerrefrigeration/KHERL,1259.0,"27 Apr, 2026|15:59"
52WeekHigh,KIL12,KIL11,KSH Intl,/electricals/kshinternational/KIL11,640.0,"27 Apr, 2026|15:59"
52WeekHigh,MC25,MC08,Mahickra Chemic,/dyes-pigments/mahickrachemicals/MC08,228.0,"27 Apr, 2026|15:31"
52WeekHigh,MII,MII,Man Industries,/steel-tubes-pipes/manindustriesindia/MII,553.6,"27 Apr, 2026|15:55"
52WeekHigh,MW01,MW01,Mangalam World,/iron-steel/mangalamworldwide/MW01,281.05,"27 Apr, 2026|15:50"
52WeekHigh,MAL02,MAL02,Mobilise App,/it-services-consulting/mobiliseapplab/MAL02,90.0,"27 Apr, 2026|15:31"
52WeekHigh,NAC,NAC,NALCO,/aluminium/nationalaluminiumcompany/NAC,442.95,"27 Apr, 2026|15:59"
52WeekHigh,NI,NI,Nestle,/food-processing/nestleindia/NI,1429.0,"27 Apr, 2026|15:59"
52WeekHigh,NS12,NS12,Nitin Spinners,/textiles-spinning-cotton-blended/nitinspinners/NS12,424.0,"27 Apr, 2026|15:57"
52WeekHigh,NLC,NLC,NLC India,/power-generation-distribution/nlcindia/NLC,303.25,"27 Apr, 2026|15:59"
52WeekHigh,NMD01,NMD02,NMDC,/mining-minerals/nmdc/NMD02,90.25,"27 Apr, 2026|15:59"
52WeekHigh,NRA,NRA,NR Agarwal,/paper/nragarwalindustries/NRA,473.05,"27 Apr, 2026|15:44"
52WeekHigh,NTP,NTP,NTPC,/power-generation-distribution/ntpc/NTP,403.9,"27 Apr, 2026|15:59"
52WeekHigh,NGE,NGE,NTPC Green Ener,/power-generation-distribution/ntpcgreenenergy/NGE,111.16,"27 Apr, 2026|15:59"
52WeekHigh,OPL01,OPL01,OBSC Perfection,/auto-ancillaries/obscperfection/OPL01,378.95,"27 Apr, 2026|15:41"
52WeekHigh,OEL,OEL,Omnitech Engine,/engineering-industrial-equipments/omnitechengineering/OEL,420.75,"27 Apr, 2026|15:59"
52WeekHigh,OCA,OCA,Onelife Capital,/finance-investments/onelifecapitaladvisors/OCA,19.42,"27 Apr, 2026|15:55"
52WeekHigh,SEI03,SEI03,Paisalo Digital,/finance-investments/paisalodigitalltd/SEI03,46.78,"27 Apr, 2026|15:59"
52WeekHigh,PMWL,PMWL,Park Medi World,/hospital-healthcare-services/parkmediworld/PMWL,235.0,"27 Apr, 2026|15:57"
52WeekHigh,PEE01,PEE01,Parth Elec,/electric-equipment/parthelectricalsengineering/PEE01,320.5,"27 Apr, 2026|15:55"
52WeekHigh,PGC,PGC,Power Grid Corp,/power-generation-distribution/powergridcorporationindia/PGC,318.0,"27 Apr, 2026|15:59"
52WeekHigh,PWI,PWI,Precision Wires,/metals-non-ferrous/precisionwiresindia/PWI,390.15,"27 Apr, 2026|15:59"
52WeekHigh,PVL01,PVL01,Prizor Viztech,/electronic-goods/prizorviztech/PVL01,622.9,"27 Apr, 2026|15:40"
52WeekHigh,RRW,RRW,Ram Ratna Wires,/metals-non-ferrous/ramratnawires/RRW,389.9,"27 Apr, 2026|15:59"
52WeekHigh,RT11,RT11,Rhetan TMT,/iron-steel/rhetantmt/RT11,29.14,"27 Apr, 2026|15:58"
52WeekHigh,RRL04,RRL04,Rubicon Res,/pharmaceuticals-drugs/rubiconresearch/RRL04,951.3,"27 Apr, 2026|15:56"
52WeekHigh,SAI,SAI,SAIL,/steel-large/steelauthorityindia/SAI,179.96,"27 Apr, 2026|15:59"
52WeekHigh,SH15,SH15,Sakar Healthcar,/pharmaceuticals-drugs/sakarhealthcare/SH15,624.65,"27 Apr, 2026|15:55"
52WeekHigh,SE30,SE27,Sansera Eng,/auto-ancillaries-others/sanseraengineering/SE27,2555.0,"27 Apr, 2026|15:56"
52WeekHigh,SEI04,SEI04,Schneider Infra,/power-generation-distribution/schneiderelectricinfrastructure/SEI04,1190.0,"27 Apr, 2026|15:57"
52WeekHigh,SML08,SML09,SEDEMAC Mechatr,/auto-ancillaries-auto-truck-motorcycle-parts/sedemacmechatronics/SML09,1780.0,"27 Apr, 2026|15:59"
52WeekHigh,SPL12,SPL10,Senores Pharma,/pharmaceuticals-drugs/senorespharmaceuticals/SPL10,899.0,"27 Apr, 2026|15:58"
52WeekHigh,SBC,SBC01,Shivalik Bimeta,/steel-medium-small/shivalikbimetalcontrols/SBC01,615.0,"27 Apr, 2026|15:59"
52WeekHigh,M08,M08,SIGMA ADVANCED,/aerospace-defence/sigmaadvancedsystems/M08,248.49,"27 Apr, 2026|15:58"
52WeekHigh,SPL09,SPL02,Silkflex Poly,/speciality-chemicals/silkflexpolymers/SPL02,196.2,"27 Apr, 2026|15:52"
52WeekHigh,SIL31,SIL33,Striders Impex,/miscellaneous/stridersimpex/SIL33,67.7,"27 Apr, 2026|15:49"
52WeekHigh,SA10,SA10,Strides Pharma,/pharmaceuticals/stridespharmascience/SA10,1071.0,"27 Apr, 2026|15:55"
52WeekHigh,SRIL,SRIL,Sunlite Recycli,/trading/sunliterecyclingindustries/SRIL,487.0,"27 Apr, 2026|15:42"
52WeekHigh,TPC,TPC,Tata Power,/power-generation-distribution/thetatapowercompany/TPC,436.6,"27 Apr, 2026|15:59"
52WeekHigh,TPS,TPS01,TD Power System,/engineering-heavy/tdpowersystems/TPS01,1126.5,"27 Apr, 2026|15:58"
52WeekHigh,TMB,TMB,TMB,/bank-private/tamilnadmercantilebank/TMB,644.15,"27 Apr, 2026|15:59"
52WeekHigh,TP13,TP14,Torrent Power,/power-generation-distribution/torrentpower/TP14,1710.0,"27 Apr, 2026|15:59"
52WeekHigh,VI20,VI23,V-Marc,/cables/v-marcindia/VI23,905.0,"27 Apr, 2026|15:31"
52WeekHigh,VWL,VWL,Vidya Wires,/cables/vidyawires/VWL,85.64,"27 Apr, 2026|15:59"
52WeekHigh,VCL04,VCL04,VijayPD Ceutica,/pharmaceuticals-drugs/vijaypdceutical/VCL04,89.5,"27 Apr, 2026|15:40"
