Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NI,Nestle,Stock,Very Bullish,"1,417.30",16.78,"08 Apr, 2026","1,213.70",Apr 27 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bullish,"1,061.80",14.49,"06 Apr, 2026",927.45,Apr 27 | 15:58
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,628.50",12.06,"08 Apr, 2026","1,453.30",Apr 27 | 15:59
NIFTY 50,L,Trent,Stock,Very Bullish,"4,260.80",11.45,"07 Apr, 2026","3,823.00",Apr 27 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"2,321.80",11.26,"10 Apr, 2026","2,086.80",Apr 27 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bullish,213.27,8.76,"06 Apr, 2026",196.10,Apr 27 | 15:59
NIFTY 50,NTP,NTPC,Stock,Very Bullish,410.20,8.33,"09 Apr, 2026",378.65,Apr 27 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bullish,320.90,7.65,"09 Apr, 2026",298.10,Apr 27 | 15:59
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,282.70",7.40,"08 Apr, 2026","1,194.30",Apr 27 | 15:58
NIFTY 50,TEL,TMPV,Stock,Bullish,354.35,6.33,"09 Apr, 2026",333.25,Apr 27 | 15:59
NIFTY 50,API,Asian Paints,Stock,Very Bullish,"2,485.20",5.27,"10 Apr, 2026","2,360.70",Apr 27 | 15:58
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,441.80",4.61,"06 Apr, 2026","4,246.10",Apr 27 | 15:53
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"7,825.00",4.59,"09 Apr, 2026","7,481.50",Apr 27 | 15:57
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bullish,"1,160.50",4.25,"17 Apr, 2026","1,113.20",Apr 27 | 15:57
NIFTY 50,SBI,SBI,Stock,Very Bullish,"1,111.85",4.23,"10 Apr, 2026","1,066.70",Apr 27 | 15:59
NIFTY 50,HL,HUL,Stock,Very Bullish,"2,328.30",3.90,"17 Apr, 2026","2,240.80",Apr 27 | 15:58
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"9,662.00",3.16,"08 Apr, 2026","9,366.00",Apr 27 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Bullish,253.64,2.00,"23 Apr, 2026",248.66,Apr 27 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bullish,285.90,1.40,"27 Mar, 2026",281.95,Apr 27 | 15:59
NIFTY 50,LT,Larsen,Stock,Very Bullish,"4,053.60",1.19,"08 Apr, 2026","4,005.90",Apr 27 | 15:59
NIFTY 50,Z01,Eternal,Stock,Bullish,255.49,1.10,"16 Apr, 2026",252.70,Apr 27 | 15:59
NIFTY 50,UTC,UltraTechCement,Stock,Bullish,"12,010.00",1.04,"17 Apr, 2026","11,886.00",Apr 27 | 15:59
NIFTY 50,C,Cipla,Stock,Bullish,"1,317.20",0.87,"23 Apr, 2026","1,305.90",Apr 27 | 15:59
NIFTY 50,GI01,Grasim,Stock,Bullish,"2,778.20",0.66,"20 Apr, 2026","2,760.10",Apr 27 | 15:55
NIFTY 50,CI29,Coal India,Stock,Very Bullish,452.50,0.41,"23 Apr, 2026",450.65,Apr 27 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bullish,"1,334.50",0.26,"23 Apr, 2026","1,331.00",Apr 27 | 15:58
NIFTY 50,W,Wipro,Stock,Bullish,205.05,0.00,"27 Apr, 2026",205.05,Apr 27 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Bullish,"1,324.20",-0.66,"08 Apr, 2026","1,333.00",Apr 27 | 15:59
NIFTY 50,MHI,Max Healthcare,Stock,Bullish,"1,009.85",-1.02,"21 Apr, 2026","1,020.25",Apr 27 | 15:58
NIFTY 50,EM,Eicher Motors,Stock,Very Bullish,"7,174.00",-3.37,"10 Apr, 2026","7,424.00",Apr 27 | 15:59
NIFTY BANK,ASF03,AU Small Financ,Stock,Very Bullish,"1,043.00",7.77,"08 Apr, 2026",967.80,Apr 27 | 15:55
NIFTY BANK,IIB,IndusInd Bank,Stock,Very Bullish,900.15,7.15,"15 Apr, 2026",840.10,Apr 27 | 15:59
NIFTY BANK,FB,Federal Bank,Stock,Very Bullish,294.05,6.87,"07 Apr, 2026",275.15,Apr 27 | 15:58
NIFTY BANK,IDF01,IDFC First Bank,Stock,Bullish,70.27,2.76,"22 Apr, 2026",68.38,Apr 27 | 15:59
NIFTY BANK,YB,Yes Bank,Stock,Very Bullish,19.94,-0.05,"16 Apr, 2026",19.95,Apr 27 | 15:59
NIFTY MIDCAP100,APP03,Hitachi Energy,Stock,Very Bullish,"32,065.00",70.00,"30 Jan, 2026","18,862.00",Apr 27 | 15:57
NIFTY MIDCAP100,S11,Oracle Fin Serv,Stock,Very Bullish,"9,360.00",33.39,"06 Apr, 2026","7,017.00",Apr 27 | 15:56
NIFTY MIDCAP100,BHE,BHEL,Stock,Very Bullish,348.58,31.19,"08 Apr, 2026",265.70,Apr 27 | 15:59
NIFTY MIDCAP100,BGV,Billionbrains G,Stock,Bullish,214.69,30.26,"02 Apr, 2026",164.82,Apr 27 | 15:59
NIFTY MIDCAP100,PEL07,Premier Energie,Stock,Very Bullish,"1,022.60",29.55,"12 Mar, 2026",789.35,Apr 27 | 15:56
NIFTY MIDCAP100,SE17,Suzlon Energy,Stock,Very Bullish,56.93,28.71,"08 Apr, 2026",44.23,Apr 27 | 15:59
NIFTY MIDCAP100,B03,BSE Limited,Stock,Very Bullish,"3,534.60",23.26,"01 Apr, 2026","2,867.60",Apr 27 | 15:59
NIFTY MIDCAP100,GEC,GE Vernova T&D,Stock,Very Bullish,"4,556.80",19.67,"18 Mar, 2026","3,807.70",Apr 27 | 15:56
