MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TCS,TCS,TCS,2393.0,2393.0,2224.8,2241.7,2446.9,-205.20,-8.39,15660062
TM4,TM4,Tech Mahindra,1549.1,1554.7,1467.6,1472.3,1571.4,-99.10,-6.31,3493572
HCL02,HCL02,HCL Tech,1228.8,1230.0,1176.8,1179.0,1243.5,-64.50,-5.19,4800922
IT,IT,Infosys,1242.1,1249.9,1216.0,1222.6,1270.8,-48.20,-3.79,18534303
W,W,Wipro,208.0,208.4,202.0,204.1,209.84,-5.74,-2.74,62282204
ITC,ITC,ITC,282.35,282.35,275.2,277.0,283.25,-6.25,-2.21,28001438
Z01,Z,Eternal,248.0,249.45,244.5,247.0,250.75,-3.75,-1.50,25192315
AE01,AE13,Adani Enterpris,2960.0,2965.0,2888.1,2925.6,2968.1,-42.50,-1.43,1346112
LT,LT,Larsen,4000.9,4008.0,3894.0,3953.2,4000.9,-47.70,-1.19,1872929
JFS,JFS,Jio Financial,237.4,237.4,231.59,235.03,237.64,-2.61,-1.10,12256871
SLI03,SLI03,SBI Life Insura,1801.7,1809.9,1759.0,1784.2,1801.7,-17.50,-0.97,784328
HSL01,HSL01,HDFC Life,581.4,581.4,570.25,574.4,579.9,-5.50,-0.95,2055060
TT,TT,TATA Cons. Prod,1160.0,1163.9,1140.5,1144.0,1154.7,-10.70,-0.93,1872463
DRL,DRL,Dr Reddys Labs,1269.5,1275.2,1256.9,1263.3,1274.0,-10.70,-0.84,1226407
H,HI,Hindalco,1155.0,1159.9,1126.6,1138.9,1146.3,-7.40,-0.65,4865978
MPS,MPS,Adani Ports,1829.4,1840.0,1781.9,1803.8,1814.5,-10.70,-0.59,2967709
BAF,BAF,Bajaj Finance,882.0,882.0,863.5,876.8,882.0,-5.20,-0.59,14747769
UTC,UTC01,UltraTechCement,11180.0,11239.0,11020.0,11101.0,11165.0,-64.00,-0.57,412934
NI,NI,Nestle,1405.0,1417.2,1385.3,1391.5,1398.7,-7.20,-0.51,1725869
BF04,BF04,Bajaj Finserv,1739.0,1741.9,1708.1,1734.4,1741.4,-7.00,-0.40,561611
BE03,BE03,Bharat Elec,408.0,408.95,403.1,406.6,407.85,-1.25,-0.31,6626958
C,C,Cipla,1375.0,1384.9,1365.3,1375.2,1379.3,-4.10,-0.30,1520395
BA06,BA10,Bajaj Auto,10281.0,10415.0,10202.0,10259.0,10281.0,-22.00,-0.21,355015
NTP,NTP,NTPC,368.05,371.5,363.7,366.8,367.4,-0.60,-0.16,10825715
EM,EM,Eicher Motors,7139.5,7178.0,7045.0,7130.0,7141.5,-11.50,-0.16,413545
HL,HU,HUL,2092.0,2099.6,2072.2,2090.6,2093.7,-3.10,-0.15,1544973
RI,RI,Reliance,1315.0,1324.0,1301.0,1313.2,1314.6,-1.40,-0.11,20012293
SPI,SPI,Sun Pharma,1781.0,1796.3,1756.8,1788.5,1789.9,-1.40,-0.08,4209769
