Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"2,937.40",40.76,"10 Apr, 2026","2,086.80",May 29 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,804.60",24.17,"08 Apr, 2026","1,453.30",May 29 | 15:57
NIFTY 50,H,Hindalco,Stock,Very Bullish,"1,126.70",21.48,"06 Apr, 2026",927.45,May 29 | 15:59
NIFTY 50,API,Asian Paints,Stock,Very Bullish,"2,671.60",13.17,"10 Apr, 2026","2,360.70",May 29 | 15:59
NIFTY 50,GI01,Grasim,Stock,Very Bullish,"3,122.40",13.13,"20 Apr, 2026","2,760.10",May 29 | 15:50
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"10,460.00",11.68,"08 Apr, 2026","9,366.00",May 29 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bullish,393.90,10.48,"15 May, 2026",356.55,May 29 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,176.50",9.29,"09 Apr, 2026","7,481.50",May 29 | 15:58
NIFTY 50,C,Cipla,Stock,Bullish,"1,401.00",7.28,"23 Apr, 2026","1,305.90",May 29 | 16:00
NIFTY 50,TM4,Tech Mahindra,Stock,Very Bullish,"1,483.90",1.15,"19 May, 2026","1,467.10",May 29 | 15:59
NIFTY 50,LT,Larsen,Stock,Very Bullish,"4,076.50",1.07,"25 May, 2026","4,033.40",May 29 | 15:59
NIFTY 50,W,Wipro,Stock,Very Bullish,204.25,0.56,"22 May, 2026",203.11,May 29 | 16:07
NIFTY 50,BF04,Bajaj Finserv,Stock,Bullish,"1,783.60",-1.32,"25 May, 2026","1,807.40",May 29 | 15:58
NIFTY 50,L,Trent,Stock,Very Bullish,"4,224.00",-1.69,"22 May, 2026","4,296.50",May 29 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Bullish,"1,286.60",-1.88,"25 May, 2026","1,311.20",May 29 | 16:00
NIFTY 50,DRL,Dr Reddys Labs,Stock,Bullish,"1,303.50",-2.07,"23 Apr, 2026","1,331.00",May 29 | 15:59
NIFTY 50,IA05,Interglobe Avi,Stock,Bullish,"4,405.00",-2.15,"25 May, 2026","4,501.90",May 29 | 16:07
NIFTY 50,Z01,Eternal,Stock,Bullish,250.58,-2.31,"27 May, 2026",256.51,May 29 | 15:59
NIFTY 50,EM,Eicher Motors,Stock,Bullish,"7,177.00",-3.20,"25 May, 2026","7,414.00",May 29 | 15:59
NIFTY BANK,YB,Yes Bank,Stock,Very Bullish,23.15,16.04,"16 Apr, 2026",19.95,May 29 | 15:59
NIFTY BANK,IIB,IndusInd Bank,Stock,Very Bullish,914.35,8.84,"15 Apr, 2026",840.10,May 29 | 15:59
NIFTY BANK,IDF01,IDFC First Bank,Stock,Very Bullish,71.32,2.68,"25 May, 2026",69.46,May 29 | 15:59
NIFTY BANK,FB,Federal Bank,Stock,Very Bullish,288.95,-0.33,"20 May, 2026",289.90,May 29 | 15:58
NIFTY BANK,UBI01,Union Bank,Stock,Very Bullish,167.88,-0.50,"27 May, 2026",168.72,May 29 | 15:59
NIFTY MIDCAP100,APP03,Hitachi Energy,Stock,Very Bullish,"38,445.00",103.82,"30 Jan, 2026","18,862.00",May 29 | 15:58
NIFTY MIDCAP100,BHE,BHEL,Stock,Very Bullish,416.75,56.85,"08 Apr, 2026",265.70,May 29 | 16:00
NIFTY MIDCAP100,IC8,Vodafone Idea,Stock,Very Bullish,13.99,46.80,"16 Apr, 2026",9.53,May 29 | 16:07
