Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,U01,U02,A G Universal,/trading/aguniversal/U02,46.05,"28 Aug, 2026|15:50"
52WeekLow,AI05,AI05,Addi Industries,/textiles-hosiery-knitwear/addiindustries/AI05,84.53,"28 Aug, 2026|15:51"
52WeekLow,PFR,PFR,Aditya Birla F,/retail/adityabirlafashionretail/PFR,54.0,"28 Aug, 2026|15:59"
52WeekLow,ATI,AI54,Alok Industries,/textiles-weaving/alokindustries/AI54,10.49,"28 Aug, 2026|15:59"
52WeekLow,ATL07,ATL06,Alpine Texworld,/textiles/alpinetexworld/ATL06,55.91,"28 Aug, 2026|15:58"
52WeekLow,AP05,AP05,Amal,/dyes-pigments/amal/AP05,750.0,"28 Aug, 2026|15:54"
52WeekLow,ACI14,ACI05,Archean Chem,/chemicals/archeanchemicalindustries/ACI05,480.0,"28 Aug, 2026|15:58"
52WeekLow,IID,AI60,Arshiya,/transport-logistics/arshiya/AI60,0.83,"28 Aug, 2026|15:50"
52WeekLow,ASSAM54291,ASSAM54291,Assam,/finance-nbfc/assamentradelimited/ASSAM54291,705.0,"28 Aug, 2026|15:56"
52WeekLow,VMC,AT18,Avance Tech,/computers-software-medium-small/avancetechnologies/AT18,0.87,"28 Aug, 2026|15:59"
52WeekLow,IBS,IBS,Azad India Mobi,/iron-steel/azadindiamobility/IBS,96.8,"28 Aug, 2026|15:54"
52WeekLow,BSI01,BSI01,Bajaj Steel,/packaging/bajajsteelindustries/BSI01,362.65,"28 Aug, 2026|15:54"
52WeekLow,BH02,BH02,Benares Hotels,/hotels/benareshotels/BH02,10025.0,"28 Aug, 2026|15:57"
52WeekLow,BCL12,BCL12,Biopol Chemical,/speciality-chemicals/biopolchemicals/BCL12,67.15,"28 Aug, 2026|15:50"
52WeekLow,BPL09,BPL07,Blue Pebble,/misc-commercial-services/bluepebble/BPL07,62.5,"28 Aug, 2026|15:31"
52WeekLow,BMS,BMS,Bombay Metrics,/ground-freight-logistics-services/bombaymetricssupplychain/BMS,33.65,"28 Aug, 2026|15:51"
52WeekLow,BSL06,BSL06,Brainbees Solu,//brainbeessolutions/BSL06,188.53,"28 Aug, 2026|15:59"
52WeekLow,BB06,BB06,Bright Brothers,/plastics/brightbrothers/BB06,253.36,"28 Aug, 2026|15:31"
52WeekLow,CP09,CP09,Captain Poly,/plastics/captainpolyplast/CP09,64.76,"28 Aug, 2026|15:53"
52WeekLow,CE09,CE03,Chemcrux Enterp,/miscellaneous/chemcruxenterprises/CE03,85.95,"28 Aug, 2026|15:31"
52WeekLow,CAC,CAC,Competent Auto,/trading/competentautomobilescompany/CAC,348.05,"28 Aug, 2026|15:31"
52WeekLow,CSA,CSA,Continental See,/food-processing/continentalseedschemicals/CSA,10.5,"28 Aug, 2026|15:31"
52WeekLow,CC24,CS17,Cressanda Rail,/computers-software-medium-small/cressandarailwaysolution/CS17,2.39,"28 Aug, 2026|15:53"
52WeekLow,DI,DI,Dabur India,/personal-care/daburindia/DI,387.7,"28 Aug, 2026|15:59"
52WeekLow,DSC01,DSC01,Davangere Sugar,/sugar/davangeresugarcompany/DSC01,1.95,"28 Aug, 2026|15:59"
52WeekLow,DP09,DP04,Dhabriya Poly,/plastics/dhabriyapolywood/DP04,536.9,"28 Aug, 2026|15:51"
52WeekLow,NS14,NS10,Dhatre Udyog,/steel-large/dhatreudyog/NS10,4.42,"28 Aug, 2026|15:54"
52WeekLow,DSL02,DSL01,Digikore,/film-production-distribution-entertainment/digikorestudios/DSL01,35.7,"28 Aug, 2026|15:50"
52WeekLow,DT9,DT9,Ducon Infratech,/computers-software/duconinfratechnologies/DT9,2.17,"28 Aug, 2026|15:59"
52WeekLow,EES,EES,EKI Energy,/diversified/ekienergyservices/EES,74.75,"28 Aug, 2026|15:50"
52WeekLow,EWI,EWI,Enkei Wheels,/auto-ancillaries/enkeiwheelsindia/EWI,396.0,"28 Aug, 2026|15:50"
52WeekLow,ESL04,ESL04,Envirotech Sys,/it-services-consulting/envirotechsystems/ESL04,69.0,"28 Aug, 2026|15:31"
52WeekLow,EDL,EDL,EPack Durables,/electronic-goods/epackdurables/EDL,196.75,"28 Aug, 2026|15:56"
52WeekLow,FTL04,FTL04,Fascinate Texti,/textiles-apparel/fascinatetextiles/FTL04,94.0,"28 Aug, 2026|15:59"
52WeekLow,GAA,GAA,Gaja Alternativ,/finance-investment/gajaalternativeassetmanagement/GAA,165.13,"28 Aug, 2026|15:59"
52WeekLow,GL03,GL04,Graphisads,/diversified/graphisads/GL04,26.05,"28 Aug, 2026|15:50"
52WeekLow,GVK,GVK,GVK Power,/power-generation-distribution/gvkpowerinfrastructure/GVK,2.08,"28 Aug, 2026|15:57"
52WeekLow,HOV,HOV,HANDSON GLOBAL,/computers-software-medium-small/handsonglobalmanagement/HOV,44.89,"28 Aug, 2026|15:59"
52WeekLow,HDF01,HDF01,HDFC Bank,/banks-private-sector/hdfcbank/HDF01,710.85,"28 Aug, 2026|15:59"
52WeekLow,HA,HA,Hind Adhesives,/plastics/hindustanadhesives/HA,352.7,"28 Aug, 2026|15:52"
52WeekLow,APA,HAI,Hind Aluminium,/aluminium/hindaluminiumindustries/HAI,97.51,"28 Aug, 2026|15:31"
52WeekLow,HL,HU,HUL,/personal-care/hindustanunilever/HU,2018.0,"28 Aug, 2026|15:59"
52WeekLow,ITS,ITS,Indo Thai Secu,/finance-general/indothaisecurities/ITS,46.18,"28 Aug, 2026|15:59"
52WeekLow,I10,I03,Indosolar,/miscellaneous/indosolar/I03,273.45,"28 Aug, 2026|15:54"
52WeekLow,IL09,IL08,Innovision,/misc-commercial-services/innovision/IL08,249.3,"28 Aug, 2026|15:59"
52WeekLow,IW,IW,Inox Wind,/power-generation-distribution/inoxwind/IW,72.0,"28 Aug, 2026|15:58"
52WeekLow,IRF,IRF,IRFC,/finance-nbfc/indianrailwayfinancecorporation/IRF,84.65,"28 Aug, 2026|15:59"
52WeekLow,ITC,ITC,ITC,/diversified/itc/ITC,269.0,"28 Aug, 2026|15:59"
52WeekLow,JKC,JKL01,JK Lakshmi Cem,/cement-major/jklakshmicement/JKL01,544.2,"28 Aug, 2026|15:59"
52WeekLow,KC18,KC18,Kalyani Comm,/auto-ancillaries/kalyanicommercials/KC18,144.99,"28 Aug, 2026|15:50"
52WeekLow,KTI04,KTI05,Kanco Tea,/plantations-tea-coffee/kancoteaindustries/KTI05,57.99,"28 Aug, 2026|15:31"
52WeekLow,ML,ML,Makers Labs,/pharmaceuticals/makerslaboratories/ML,206.0,"28 Aug, 2026|15:54"
52WeekLow,MES,MES,Maks Energy,/engineering/maksenergysolutionsindia/MES,13.3,"28 Aug, 2026|15:31"
52WeekLow,ML13,ML08,Maxposure,/media/maxposure/ML08,30.4,"28 Aug, 2026|15:50"
52WeekLow,NS11,NS06,Meghna Infracon,/finance-general/meghnainfraconinfrastructure/NS06,724.5,"28 Aug, 2026|15:52"
52WeekLow,MKE,MKE,MK Exim,/textiles-processing/mkeximindia/MKE,64.01,"28 Aug, 2026|15:50"
52WeekLow,MS22,MS23,MPDL,/construction-real-estate/mpdllimited/MS23,34.98,"28 Aug, 2026|15:31"
52WeekLow,NII04,NII04,Naman Ind,/wood-wood-products/namanindustriesproxima/NII04,40.0,"28 Aug, 2026|15:31"
52WeekLow,NSF,NSF,NFP Sampoorna,/consumer-food/nfpsampoornafoods/NSF,22.0,"28 Aug, 2026|15:31"
52WeekLow,RDB,RDB,NTC Industries,/cigarettes/ntcindustries/RDB,136.42,"28 Aug, 2026|15:31"
52WeekLow,OV01,OVP,Oriental RI,/wood-wood-products/orientalrailinfrastructure/OVP,124.5,"28 Aug, 2026|15:59"
52WeekLow,PI02,PI02,Pacific Ind,/ceramics-granite/pacificindustries/PI02,134.89,"28 Aug, 2026|15:51"
52WeekLow,PS07,PS07,Panchmahal Stee,/steel-medium-small/panchmahalsteels/PS07,320.0,"28 Aug, 2026|15:31"
52WeekLow,PDT,PDT,Paramount Dye,/textile-spinning/paramountdyetec/PDT,29.85,"28 Aug, 2026|15:31"
52WeekLow,PI30,PI32,Perfect Infra,/construction-contracting-civil/perfectinfraengineers/PI32,2.1,"30 Apr, 2026|15:40"
52WeekLow,PII,PII,PI Industries,/pesticides-agro-chemicals/piindustries/PII,2479.8,"28 Aug, 2026|15:59"
52WeekLow,POC,POC,POCL Enterprise,/miscellaneous/poclenterprises/POC,152.94,"28 Aug, 2026|15:31"
52WeekLow,PS16,PS16,Prakash Steelag,/steel-tubes-pipes/prakashsteelage/PS16,3.88,"28 Aug, 2026|15:53"
52WeekLow,RVN,RVN,Rail Vikas,/miscellaneous/railvikasnigam/RVN,217.0,"28 Aug, 2026|15:59"
52WeekLow,RI29,RI12,Ramky Infra,/construction-contracting-civil/ramkyinfrastructure/RI12,362.85,"28 Aug, 2026|15:58"
52WeekLow,RRE,RRE,RDB Real Estate,/construction-real-estate/rdbrealestateconstructions/RRE,145.0,"28 Aug, 2026|15:31"
52WeekLow,RT11,RT11,Rhetan TMT,/iron-steel/rhetantmt/RT11,21.34,"28 Aug, 2026|15:58"
52WeekLow,RS20,RS,RMC Switchgears,/miscellaneous/rmcswitchgears/RS,250.4,"28 Aug, 2026|15:59"
52WeekLow,RIP01,RIP01,RPP Infra Proj,/construction-contracting-civil/rppinfraprojects/RIP01,57.5,"28 Aug, 2026|15:53"
52WeekLow,RTS,RTS,RTS Power Corp,/electric-equipment/rtspowercorporation/RTS,91.67,"28 Aug, 2026|15:50"
52WeekLow,SSG,SGS01,Saint-Gobain,/glass-glass-products/saint-gobainsekurit/SGS01,116.77,"28 Aug, 2026|15:59"
52WeekLow,SFP02,SFP02,Sawaliya Food,/consumer-food/sawaliyafoodproducts/SFP02,169.95,"28 Aug, 2026|15:53"
52WeekLow,SJL01,SJL01,Shankesh Jewell,/diamond--jewellery/shankeshjewellers/SJL01,89.69,"28 Aug, 2026|15:59"
52WeekLow,SL25,SL26,Shiprocket,/online-services/shiprocket/SL26,132.1,"28 Aug, 2026|15:59"
52WeekLow,SF09,SF25,Shiva Global,/fertilisers/shivaglobalagroindustries/SF25,40.7,"28 Aug, 2026|15:31"
52WeekLow,SRT02,SRT02,Shree Ram Twist,/textiles-apparel/shreeramtwistex/SRT02,38.61,"28 Aug, 2026|15:54"
52WeekLow,JP01,JP01,Shri Jagdamba,/packaging/shrijagdambapolymers/JP01,668.0,"28 Aug, 2026|15:50"
52WeekLow,JTI03,JTI03,Shri Vasuprada,/plantations-tea-coffee/shrivasupradaplantations/JTI03,94.0,"28 Aug, 2026|15:31"
52WeekLow,WWI,WWI,Siti Networks,/media-entertainment/sitinetworks/WWI,0.27,"28 Aug, 2026|15:51"
52WeekLow,SIP08,SIP08,Skytech Infinit,/electric-equipment/skytechinfiniteplatform/SIP08,54.5,"28 Aug, 2026|15:50"
52WeekLow,SIL18,SIL20,Sonu Infratech,/construction-residential-commercial-complexes/sonuinfratech/SIL20,33.3,"28 Aug, 2026|15:31"
52WeekLow,SFC02,SFC02,Star Cement,/cement-major/starcement/SFC02,190.99,"28 Aug, 2026|15:59"
52WeekLow,SV,SV,Superior Ind,/vegetable-oils-products/superiorindustrialenterprises/SV,36.21,"28 Aug, 2026|15:31"
52WeekLow,SCS04,SCS04,Symphony,/consumer-goods-white-goods/symphony/SCS04,599.05,"28 Aug, 2026|15:59"
52WeekLow,ATE02,ATE02,TCC CONCEPT,/trading/tccconcept/ATE02,232.95,"28 Aug, 2026|15:55"
52WeekLow,TEI03,TEI01,Teja Engineerin,/engineering/tejaengineeringindustries/TEI01,259.0,"28 Aug, 2026|15:50"
52WeekLow,TTC01,TTC01,Terai Tea Co,/plantations-tea-coffee/teraiteaco/TTC01,113.95,"28 Aug, 2026|15:31"
52WeekLow,TEL04,TEL,Touchwood Ent,/misc-commercial-services/touchwoodentertainment/TEL,61.0,"28 Aug, 2026|15:50"
52WeekLow,OAR,OAR,TOYAM SPORTS,/finance-general/toyamsports/OAR,0.63,"28 Aug, 2026|15:58"
52WeekLow,VE,VE,Vadilal Enter,/food-processing/vadilalenterprises/VE,9700.0,"28 Aug, 2026|15:54"
52WeekLow,SSI13,SSI15,VEDAVAAG System,/computers-software-medium-small/vedavaagsystems/SSI15,18.9,"28 Aug, 2026|15:52"
52WeekLow,VAL,VAL,Veritaas Advert,/printing-publishing/veritaasadvertising/VAL,28.6,"28 Aug, 2026|15:31"
