Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"3,157.30",51.30,"10 Apr, 2026","2,086.80",Jul 10 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Bullish,"1,828.10",25.79,"08 Apr, 2026","1,453.30",Jul 10 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,841.00",18.17,"09 Apr, 2026","7,481.50",Jul 10 | 15:56
NIFTY 50,IA05,Interglobe Avi,Stock,Very Bullish,"5,312.00",17.07,"09 Jun, 2026","4,537.60",Jul 10 | 15:59
NIFTY 50,GI01,Grasim,Stock,Very Bullish,"3,213.60",16.43,"20 Apr, 2026","2,760.10",Jul 10 | 15:57
NIFTY 50,Z01,Eternal,Stock,Very Bullish,289.65,14.22,"16 Jun, 2026",253.60,Jul 10 | 15:59
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bullish,"1,401.20",8.34,"10 Jun, 2026","1,293.30",Jul 10 | 15:57
NIFTY 50,BAF,Bajaj Finance,Stock,Very Bullish,"1,020.50",8.30,"15 Jun, 2026",942.30,Jul 10 | 15:57
NIFTY 50,MHI,Max Healthcare,Stock,Bullish,"1,108.10",7.70,"15 Jun, 2026","1,028.90",Jul 10 | 15:57
NIFTY 50,BF04,Bajaj Finserv,Stock,Very Bullish,"1,916.00",7.51,"22 Jun, 2026","1,782.20",Jul 10 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,584.40",7.02,"15 Jun, 2026","4,283.50",Jul 10 | 15:57
NIFTY 50,SPI,Sun Pharma,Stock,Very Bullish,"1,935.50",6.32,"17 Jun, 2026","1,820.40",Jul 10 | 15:58
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bullish,824.95,6.12,"15 Jun, 2026",777.35,Jul 10 | 15:59
NIFTY 50,SBI,SBI,Stock,Bullish,"1,036.00",5.50,"08 Jun, 2026",981.95,Jul 10 | 15:59
NIFTY 50,SLI03,SBI Life Insura,Stock,Bullish,"1,862.90",4.40,"02 Jul, 2026","1,784.40",Jul 10 | 15:56
NIFTY 50,STF,Shriram Finance,Stock,Very Bullish,"1,044.10",4.34,"15 Jun, 2026","1,000.65",Jul 10 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Very Bullish,"1,920.40",2.42,"02 Jul, 2026","1,875.00",Jul 10 | 15:58
NIFTY 50,C,Cipla,Stock,Very Bullish,"1,439.40",1.67,"22 Jun, 2026","1,415.70",Jul 10 | 15:41
NIFTY 50,UTC,UltraTechCement,Stock,Bullish,"11,711.00",1.62,"09 Jul, 2026","11,524.00",Jul 10 | 15:57
NIFTY 50,BA06,Bajaj Auto,Stock,Bullish,"10,156.00",1.19,"06 Jul, 2026","10,036.50",Jul 10 | 15:56
NIFTY 50,NI,Nestle,Stock,Very Bullish,"1,455.20",0.10,"01 Jul, 2026","1,453.80",Jul 10 | 15:54
NIFTY 50,JFS,Jio Financial,Stock,Bullish,241.96,0.00,"10 Jul, 2026",241.96,Jul 10 | 15:59
NIFTY 50,EM,Eicher Motors,Stock,Bullish,"7,365.50",-1.42,"06 Jul, 2026","7,471.50",Jul 10 | 15:55
NIFTY BANK,IIB,IndusInd Bank,Stock,Very Bullish,"1,015.80",20.91,"15 Apr, 2026",840.10,Jul 10 | 15:59
NIFTY BANK,IDF01,IDFC First Bank,Stock,Very Bullish,80.83,16.37,"25 May, 2026",69.46,Jul 10 | 15:59
NIFTY BANK,FB,Federal Bank,Stock,Very Bullish,329.85,13.78,"20 May, 2026",289.90,Jul 10 | 15:59
NIFTY BANK,ASF03,AU Small Financ,Stock,Very Bullish,"1,072.10",5.57,"12 Jun, 2026","1,015.50",Jul 10 | 15:55
NIFTY MIDCAP100,S11,Oracle Fin Serv,Stock,Very Bullish,"11,651.00",66.04,"06 Apr, 2026","7,017.00",Jul 10 | 15:57
NIFTY MIDCAP100,LL06,Laurus Labs,Stock,Very Bullish,"1,537.80",48.04,"01 Apr, 2026","1,038.80",Jul 10 | 15:58
NIFTY MIDCAP100,RK01,Radico Khaitan,Stock,Very Bullish,"4,073.70",45.87,"10 Apr, 2026","2,792.70",Jul 10 | 15:58
NIFTY MIDCAP100,PEP02,Prestige Estate,Stock,Very Bullish,"1,733.20",24.93,"12 Jun, 2026","1,387.30",Jul 10 | 15:59
NIFTY MIDCAP100,PM02,Phoenix Mills,Stock,Very Bullish,"2,138.90",21.69,"12 Jun, 2026","1,757.60",Jul 10 | 15:59
NIFTY MIDCAP100,GP11,Godrej Prop,Stock,Very Bullish,"2,133.00",20.77,"15 Jun, 2026","1,766.20",Jul 10 | 15:57
NIFTY MIDCAP100,FEV,FSN E-Com (Nyka,Stock,Very Bullish,330.10,20.69,"12 Jun, 2026",273.50,Jul 10 | 15:59
NIFTY MIDCAP100,OC10,One 97 Comm,Stock,Very Bullish,"1,341.80",19.29,"25 Jun, 2026","1,124.80",Jul 10 | 15:58
NIFTY MIDCAP100,DT07,Dixon Technolog,Stock,Very Bullish,"13,421.00",19.21,"21 May, 2026","11,258.00",Jul 10 | 15:59
NIFTY MIDCAP100,IEI01,Info Edge,Stock,Bullish,"1,204.05",17.34,"02 Jul, 2026","1,026.15",Jul 10 | 15:54
NIFTY MIDCAP100,EI,Exide Ind,Stock,Very Bullish,424.40,15.88,"26 May, 2026",366.25,Jul 10 | 15:59
NIFTY MIDCAP100,OR,Oberoi Realty,Stock,Very Bullish,"1,924.80",15.30,"15 Jun, 2026","1,669.40",Jul 10 | 15:53
