MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
DRL,DRL,Dr Reddys Labs,1244.9,1251.8,1222.0,1244.3,1269.5,-25.20,-1.99,8106606
Z01,Z,Eternal,294.7,295.2,287.15,289.65,292.45,-2.80,-0.96,24239849
BTV,BA08,Bharti Airtel,1930.0,1930.0,1906.0,1920.4,1931.1,-10.70,-0.55,6420887
NI,NI,Nestle,1467.0,1471.3,1448.3,1455.2,1463.2,-8.00,-0.55,1563905
SPI,SPI,Sun Pharma,1942.8,1953.9,1926.6,1935.5,1938.7,-3.20,-0.17,1478172
CI29,CI11,Coal India,430.15,432.6,426.75,429.3,429.9,-0.60,-0.14,4872051
C,C,Cipla,1441.3,1454.5,1435.0,1439.4,1441.3,-1.90,-0.13,745841
ITC,ITC,ITC,282.85,283.65,280.85,281.75,282.05,-0.30,-0.11,11774274
AHE,AHE,Apollo Hospital,8849.0,8886.5,8773.5,8841.0,8845.5,-4.50,-0.05,264694
L,T04,Trent,2934.0,2938.7,2896.8,2902.8,2904.1,-1.30,-0.04,1093622
