MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HSL01,HSL01,HDFC Life,532.9,560.95,529.95,557.0,530.2,26.80,5.05,9374431
TEL,TM03,TMPV,301.0,319.8,299.75,314.5,301.0,13.50,4.49,11903808
SLI03,SLI03,SBI Life Insura,1693.0,1771.1,1689.0,1766.9,1697.9,69.00,4.06,1760558
DRL,DRL,Dr Reddys Labs,1140.0,1189.8,1140.0,1175.0,1140.0,35.00,3.07,2311932
BE03,BE03,Bharat Elec,387.0,395.9,387.0,395.45,385.75,9.70,2.51,7820077
IA05,IA04,Interglobe Avi,4746.5,4855.5,4746.5,4845.0,4733.5,111.50,2.36,509638
TIS,TIS,Tata Steel,183.0,189.49,182.87,187.29,183.0,4.29,2.34,29397693
JFS,JFS,Jio Financial,225.0,230.36,225.0,229.3,224.84,4.46,1.98,12303050
Z01,Z,Eternal,318.3,327.8,318.25,322.35,317.0,5.35,1.69,27543143
STF,STF,Shriram Finance,979.0,1005.5,978.3,995.0,979.0,16.00,1.63,4285999
API,AP31,Asian Paints,2424.0,2454.0,2421.0,2454.0,2416.6,37.40,1.55,486007
MU01,MS24,Maruti Suzuki,12165.0,12409.0,12127.0,12338.0,12166.0,172.00,1.41,249064
TT,TT,TATA Cons. Prod,1003.1,1020.3,999.0,1013.7,1000.1,13.60,1.36,1966538
C,C,Cipla,1362.5,1385.0,1351.6,1376.3,1358.0,18.30,1.35,730653
BF04,BF04,Bajaj Finserv,1837.0,1863.0,1832.1,1859.2,1837.0,22.20,1.21,460650
MHI,MHI,Max Healthcare,1022.1,1045.7,1021.1,1037.0,1025.0,12.00,1.17,1117711
BAF,BAF,Bajaj Finance,1010.0,1027.9,1010.0,1015.0,1006.2,8.80,0.87,4816547
MPS,MPS,Adani Ports,1731.0,1738.8,1725.1,1738.3,1723.8,14.50,0.84,791353
AHE,AHE,Apollo Hospital,8707.0,8799.0,8686.5,8768.5,8696.5,72.00,0.83,191301
H,HI,Hindalco,972.0,987.2,970.5,980.5,972.7,7.80,0.80,2724042
NTP,NTP,NTPC,327.8,331.3,327.2,329.6,327.0,2.60,0.80,5589949
ITC,ITC,ITC,264.8,268.5,264.1,266.2,264.15,2.05,0.78,13365227
LT,LT,Larsen,3811.0,3875.0,3811.0,3836.2,3807.7,28.50,0.75,1319415
SPI,SPI,Sun Pharma,1853.5,1867.3,1847.4,1867.3,1853.5,13.80,0.74,1377506
L,T04,Trent,2760.0,2811.0,2760.0,2789.0,2769.7,19.30,0.70,459529
UTC,UTC01,UltraTechCement,10740.0,10841.0,10703.0,10764.0,10700.0,64.00,0.60,180788
HCL02,HCL02,HCL Tech,1242.2,1258.3,1235.3,1258.3,1253.0,5.30,0.42,1386250
PGC,PGC,Power Grid Corp,263.5,265.7,263.25,263.75,262.8,0.95,0.36,6533662
KMF,KMB,Kotak Mahindra,415.0,417.6,412.5,416.5,415.0,1.50,0.36,11475105
JVS,JSW01,JSW Steel,1248.9,1260.0,1242.1,1253.4,1248.9,4.50,0.36,1351578
RI,RI,Reliance,1244.8,1253.4,1238.5,1243.9,1240.0,3.90,0.31,7752895
MM,MM,M&M,3047.0,3127.8,3047.0,3076.5,3070.0,6.50,0.21,1875308
TM4,TM4,Tech Mahindra,1545.1,1569.7,1538.0,1561.0,1558.0,3.00,0.19,2730331
AE01,AE13,Adani Enterpris,2930.1,2945.0,2907.0,2923.2,2920.0,3.20,0.11,588066
TCS,TCS,TCS,2171.0,2263.6,2162.5,2190.0,2188.8,1.20,0.05,3295917
BTV,BA08,Bharti Airtel,1841.8,1845.9,1827.6,1836.0,1835.0,1.00,0.05,4368285
