MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
ONG,ONG,ONGC,235.1,235.65,231.25,232.43,236.8,-4.37,-1.85,11062410
TI01,TI01,Titan Company,4895.0,4915.5,4838.5,4841.0,4908.5,-67.50,-1.38,489416
HDF01,HDF01,HDFC Bank,717.5,719.4,713.0,713.0,721.5,-8.50,-1.18,21543303
HL,HU,HUL,1962.0,1968.9,1942.2,1942.2,1962.0,-19.80,-1.01,1171388
CI29,CI11,Coal India,421.1,422.8,416.55,418.0,422.25,-4.25,-1.01,3329425
NI,NI,Nestle,1384.5,1391.7,1370.1,1370.6,1384.5,-13.90,-1.00,1082694
ICI02,ICI02,ICICI Bank,1352.0,1363.0,1347.6,1347.6,1358.8,-11.20,-0.82,7867524
BA06,BA10,Bajaj Auto,11568.0,11576.0,11435.0,11500.0,11593.0,-93.00,-0.80,129351
GI01,GI01,Grasim,3190.0,3205.0,3159.0,3173.1,3187.0,-13.90,-0.44,738188
W,W,Wipro,165.75,167.6,165.02,166.4,166.89,-0.49,-0.29,9129514
SBI,SBI,SBI,991.2,1000.9,985.2,988.7,991.4,-2.70,-0.27,8624398
IT,IT,Infosys,1054.9,1063.6,1048.6,1058.6,1060.0,-1.40,-0.13,5469865
EM,EM,Eicher Motors,7495.0,7552.5,7489.0,7493.5,7500.0,-6.50,-0.09,255852
UTI10,AB16,Axis Bank,1238.0,1257.6,1233.0,1240.0,1241.0,-1.00,-0.08,4413665
