Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NI,Nestle,Stock,Very Bullish,"1,465.60",20.75,"08 Apr, 2026","1,213.70",Apr 29 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"2,425.90",16.25,"10 Apr, 2026","2,086.80",Apr 29 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bullish,"1,067.20",15.07,"06 Apr, 2026",927.45,Apr 29 | 15:56
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,661.10",14.30,"08 Apr, 2026","1,453.30",Apr 29 | 15:57
NIFTY 50,L,Trent,Stock,Very Bullish,"4,228.30",10.60,"07 Apr, 2026","3,823.00",Apr 29 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bullish,215.88,10.09,"06 Apr, 2026",196.10,Apr 29 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bullish,320.35,7.46,"09 Apr, 2026",298.10,Apr 29 | 15:59
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,279.70",7.15,"08 Apr, 2026","1,194.30",Apr 29 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bullish,301.40,6.90,"27 Mar, 2026",281.95,Apr 29 | 15:59
NIFTY 50,CI29,Coal India,Stock,Very Bullish,479.90,6.49,"23 Apr, 2026",450.65,Apr 29 | 15:59
NIFTY 50,NTP,NTPC,Stock,Very Bullish,401.30,5.98,"09 Apr, 2026",378.65,Apr 29 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bullish,352.70,5.84,"09 Apr, 2026",333.25,Apr 29 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bullish,"1,168.00",4.92,"17 Apr, 2026","1,113.20",Apr 29 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,439.80",4.56,"06 Apr, 2026","4,246.10",Apr 29 | 15:54
NIFTY 50,API,Asian Paints,Stock,Bullish,"2,447.30",3.67,"10 Apr, 2026","2,360.70",Apr 29 | 15:59
NIFTY 50,HL,HUL,Stock,Very Bullish,"2,314.40",3.28,"17 Apr, 2026","2,240.80",Apr 29 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"7,709.00",3.04,"09 Apr, 2026","7,481.50",Apr 29 | 15:53
NIFTY 50,LT,Larsen,Stock,Very Bullish,"4,096.10",2.25,"08 Apr, 2026","4,005.90",Apr 29 | 15:59
NIFTY 50,ITC,ITC,Stock,Bullish,316.25,2.13,"21 Apr, 2026",309.65,Apr 29 | 15:59
NIFTY 50,BA06,Bajaj Auto,Stock,Bullish,"9,543.50",1.90,"08 Apr, 2026","9,366.00",Apr 29 | 15:56
NIFTY 50,SBI,SBI,Stock,Bullish,"1,086.90",1.89,"10 Apr, 2026","1,066.70",Apr 29 | 15:59
NIFTY 50,SPI,Sun Pharma,Stock,Bullish,"1,778.70",1.80,"28 Apr, 2026","1,747.30",Apr 29 | 15:59
NIFTY 50,GI01,Grasim,Stock,Very Bullish,"2,803.20",1.56,"20 Apr, 2026","2,760.10",Apr 29 | 15:57
NIFTY 50,C,Cipla,Stock,Bullish,"1,317.60",0.90,"23 Apr, 2026","1,305.90",Apr 29 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Very Bullish,250.71,0.82,"23 Apr, 2026",248.66,Apr 29 | 15:59
NIFTY 50,Z01,Eternal,Stock,Bullish,254.03,0.53,"16 Apr, 2026",252.70,Apr 29 | 15:59
