Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,ACI13,ACI01,AB Cotspin,/textiles/abcotspinindia/ACI01,242.0,"29 Apr, 2026|15:58"
52WeekLow,AFH,AFH,Arihant Found,/construction-contracting-housing/arihantfoundationshousing/AFH,938.75,"29 Apr, 2026|15:55"
52WeekLow,BCI02,BCI02,Blue Chip,/finance-investments/bluechipindia/BCI02,1.95,"29 Apr, 2026|15:31"
52WeekLow,HCL02,HCL02,HCL Tech,/computers-software/hcltechnologies/HCL02,1200.0,"29 Apr, 2026|15:59"
52WeekLow,NCJ,NCJ,Nimbus Projects,/computers-software-medium-small/nimbusprojects/NCJ,188.8,"29 Apr, 2026|15:42"
52WeekLow,PI30,PI32,Perfect Infra,/construction-contracting-civil/perfectinfraengineers/PI32,1.85,"28 Apr, 2026|15:31"
52WeekLow,SR11,SR12,SP Refractories,/refractories/sprefractories/SR12,100.0,"29 Apr, 2026|15:31"
52WeekHigh,AI,AI45,Aarti Ind,/chemicals/aartiindustries/AI45,505.0,"29 Apr, 2026|15:56"
52WeekHigh,AS29,AS22,Accord Synergy,/telecommunications-service/accordsynergy/AS22,48.2,"29 Apr, 2026|15:40"
52WeekHigh,APL07,APL07,Accretion Pharm,/pharmaceuticals-drugs/accretionpharmaceuticals/APL07,100.65,"29 Apr, 2026|15:40"
52WeekHigh,ADANI54145,ADANI54145,Adani Green Ene,/power-generation-distribution/adanigreenenergylimited/ADANI54145,1256.0,"29 Apr, 2026|15:59"
52WeekHigh,MPS,MPS,Adani Ports,/infrastructure-general/adaniportsspecialeconomiczone/MPS,1645.0,"29 Apr, 2026|15:57"
52WeekHigh,AP26,AP11,Adani Power,/power-generation-distribution/adanipower/AP11,225.0,"29 Apr, 2026|15:59"
52WeekHigh,AI52,AI43,AGI Infra,/construction-contracting-civil/agiinfra/AI43,373.0,"29 Apr, 2026|15:59"
52WeekHigh,AEL04,AEL03,Aimtron Electro,/electronics-components/aimtronelectronics/AEL03,1049.0,"29 Apr, 2026|15:50"
52WeekHigh,AS18,AS18,ANDHRSUGAR,/commodity-chemicals/theandhrasugar/AS18,99.58,"29 Apr, 2026|15:56"
52WeekHigh,ATS01,ATS01,Anlon Tech,/engineering/anlontechnologysolutions/ATS01,445.0,"29 Apr, 2026|15:40"
52WeekHigh,AI40,AI40,Apar Ind,/electric-equipment/aparindustries/AI40,11996.0,"29 Apr, 2026|15:57"
52WeekHigh,AHW,AHW,Asian Hotel (W),/hotels/asianhotelswest/AHW,344.51,"29 Apr, 2026|15:55"
52WeekHigh,AEL12,AEL11,Avana Electrosy,/engineering-industrial-equipments/avanaelectrosystems/AEL11,140.5,"29 Apr, 2026|15:31"
52WeekHigh,AEL03,AEL02,Azad Eng,/aerospace-defence/azadengineering/AEL02,2205.0,"29 Apr, 2026|15:57"
52WeekHigh,BB09,BB09,Bandhan Bank,/banks-private-sector/bandhanbank/BB09,186.01,"29 Apr, 2026|15:59"
52WeekHigh,BFC,BF03,Bharat Forge,/castings-forgings/bharatforge/BF03,1905.7,"29 Apr, 2026|15:59"
52WeekHigh,BHE,BHE,BHEL,/infrastructure-general/bharatheavyelectricals/BHE,356.8,"29 Apr, 2026|15:59"
52WeekHigh,BGV,BGV01,Billionbrains G,/finance-stock-broking/billionbrainsgarageventures/BGV01,222.5,"29 Apr, 2026|15:59"
52WeekHigh,BWL02,BWL02,Blue Water Logi,/logistics/bluewaterlogistics/BWL02,251.1,"29 Apr, 2026|15:40"
52WeekHigh,B03,B08,BSE Limited,/miscellaneous/bselimited/B08,3649.0,"29 Apr, 2026|15:59"
52WeekHigh,CIL07,CIL07,Ceigall India,/construction-infrastructure/ceigallindia/CIL07,335.9,"29 Apr, 2026|15:57"
52WeekHigh,CMPDIL,CMPDIL,Central Mine,/misc-commercial-services/centralmineplanningdesigninstitute/CMPDIL,192.09,"29 Apr, 2026|15:57"
52WeekHigh,CES,CES,CESC,/power-generation-distribution/cesc/CES,192.39,"29 Apr, 2026|15:57"
52WeekHigh,MR,CPC02,Chennai Petro,/refineries/chennaipetroleumcorporation/CPC02,1080.0,"29 Apr, 2026|15:59"
52WeekHigh,CMEESL,CMEESL,Clean Max Envir,/renewables/cleanmaxenviroenergysolutions/CMEESL,1070.9,"29 Apr, 2026|15:55"
52WeekHigh,CI29,CI11,Coal India,/mining-minerals/coalindia/CI11,469.85,"29 Apr, 2026|15:59"
52WeekHigh,CI02,CI02,Cummins,/engines/cumminsindia/CI02,5288.0,"29 Apr, 2026|15:56"
52WeekHigh,CR02,CR02,Cupid,/miscellaneous/cupid/CR02,111.7,"29 Apr, 2026|15:59"
52WeekHigh,DPI01,DPI01,Data Patterns,/aerospace-defence/datapatternsindia/DPI01,4099.7,"29 Apr, 2026|15:59"
52WeekHigh,EPL,EPL,Emcure Pharmace,/pharmaceuticals-drugs/emcurepharmaceuticals/EPL,1660.0,"29 Apr, 2026|15:56"
52WeekHigh,EPP01,EPP01,Emmvee Photovol,/renewables/emmveephotovoltaicpower/EPP01,285.5,"29 Apr, 2026|15:59"
52WeekHigh,EIL05,EIL05,EPW India,/computer-peripherals/epwindia/EIL05,143.0,"29 Apr, 2026|15:52"
52WeekHigh,FPS01,FPS01,Fujiyama Power ,/renewables/fujiyamapowersystems/FPS01,309.0,"29 Apr, 2026|15:58"
52WeekHigh,ABB01,AP29,GE Power India,/power-transmission-equipment/gepowerindia/AP29,585.0,"29 Apr, 2026|15:59"
52WeekHigh,GES,GES,GE Shipping,/shipping/greateasternshippingcompany/GES,1484.9,"29 Apr, 2026|15:58"
52WeekHigh,GP08,GP08,Glenmark,/pharmaceuticals/glenmarkpharma/GP08,2418.7,"29 Apr, 2026|15:54"
52WeekHigh,GI22,GI25,Granules India,/pharmaceuticals/granulesindia/GI25,708.5,"29 Apr, 2026|15:59"
52WeekHigh,GKSSL,GKSSL,Gujarat Kidney,/hospital-healthcare-services/gujaratkidneysuperspeciality/GKSSL,114.98,"29 Apr, 2026|15:59"
52WeekHigh,SMS,SMS01,HALEOSLABS,/miscellaneous/haleoslabs/SMS01,1494.0,"29 Apr, 2026|15:45"
52WeekHigh,GI26,GI34,Hardwyn,/aluminium/hardwynindia/GI34,26.5,"29 Apr, 2026|15:53"
52WeekHigh,HEG,HEG,HEG,/electrodes-graphite/heg/HEG,664.75,"29 Apr, 2026|15:57"
52WeekHigh,HCI01,HCI01,Himadri Special,/chemicals/himadrispecialitychemical/HCI01,573.55,"29 Apr, 2026|15:59"
52WeekHigh,H,HI,Hindalco,/iron-steel/hindalcoindustries/HI,1078.0,"29 Apr, 2026|15:56"
52WeekHigh,APP03,APP03,Hitachi Energy,/electric-equipment/hitachienergyindia/APP03,32900.0,"29 Apr, 2026|15:59"
52WeekHigh,IMF01,IMF01,Indian Metals,/mining-minerals/indianmetalsferroalloys/IMF01,1644.0,"29 Apr, 2026|15:57"
52WeekHigh,IIF01,IIF01,IndiGrid Infra,/power-generation-distribution/indigridinfrastructuretrust/IIF01,172.88,"29 Apr, 2026|15:50"
52WeekHigh,ISS01,ISS,Iware Supply,/logistics/iwaresupplychainservices/ISS,340.3,"29 Apr, 2026|15:40"
52WeekHigh,JN02,JNI02,Jayaswal Neco,/castings-forgings/jayaswalnecoindustries/JNI02,111.17,"29 Apr, 2026|15:59"
52WeekHigh,JKB,JKB,JK Bank,/banks-private-sector/jammukashmirbank/JKB,128.5,"29 Apr, 2026|15:59"
