MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IA05,IA04,Interglobe Avi,4442.4,4507.3,4335.1,4345.2,4442.4,-97.20,-2.19,1695800
DRL,DRL,Dr Reddys Labs,1367.0,1375.9,1321.5,1329.8,1354.6,-24.80,-1.83,4545837
NTP,NTP,NTPC,409.5,410.0,399.65,401.3,406.85,-5.55,-1.36,11920835
ICI02,ICI02,ICICI Bank,1294.7,1296.8,1276.2,1281.0,1292.0,-11.00,-0.85,11716030
BF04,BF04,Bajaj Finserv,1778.0,1793.9,1760.8,1764.2,1779.0,-14.80,-0.83,699788
H,HI,Hindalco,1078.0,1080.0,1053.0,1067.2,1074.3,-7.10,-0.66,3710080
API,AP31,Asian Paints,2469.9,2477.9,2438.6,2447.3,2462.6,-15.30,-0.62,603585
L,T04,Trent,4273.0,4304.7,4218.7,4228.3,4253.9,-25.60,-0.60,643572
AHE,AHE,Apollo Hospital,7745.0,7799.0,7681.0,7709.0,7753.0,-44.00,-0.57,321242
HDF01,HDF01,HDFC Bank,785.5,790.0,777.35,779.0,782.55,-3.55,-0.45,25799963
W,W,Wipro,201.58,203.6,200.3,200.68,201.58,-0.90,-0.45,15667662
SBI,SBI,SBI,1094.0,1105.0,1084.25,1086.9,1091.3,-4.40,-0.40,10611104
JVS,JSW01,JSW Steel,1283.0,1287.8,1257.0,1279.7,1281.6,-1.90,-0.15,2364369
JFS,JFS,Jio Financial,252.11,257.0,250.03,250.71,250.81,-0.10,-0.04,22455886
