Category,MC_Code,BSE_Code,StockName,nsCode,currPrice,lastUpdatedTime
52WeekLow,ATL07,ATL06,Alpine Texworld,/textiles/alpinetexworld/ATL06,69.69,"30 Jul, 2026|16:04"
52WeekLow,SAB,SAB,Aqylon Nexus,/media-entertainment/aqylonnexus/SAB,24.0,"30 Jul, 2026|15:59"
52WeekLow,IID,AI60,Arshiya,/transport-logistics/arshiya/AI60,0.98,"30 Jul, 2026|16:04"
52WeekLow,BK,BPT01,Birla Precision,/machine-tools/birlaprecisiontechnologies/BPT01,33.95,"30 Jul, 2026|16:04"
52WeekLow,BCI02,BCI02,Blue Chip,/finance-investments/bluechipindia/BCI02,1.79,"30 Jul, 2026|16:04"
52WeekLow,CTL03,CTL03,Cedaar Textile,/textile-spinning/cedaartextile/CTL03,16.65,"30 Jul, 2026|15:58"
52WeekLow,AI45,AI28,Ceinsys Tech,/computers-software/ceinsystech/AI28,856.7,"30 Jul, 2026|16:04"
52WeekLow,DSL02,DSL01,Digikore,/film-production-distribution-entertainment/digikorestudios/DSL01,46.15,"30 Jul, 2026|16:04"
52WeekLow,EIGL,EIGL,Ellenbarrie Ind,/others-industrial-gases-fuels/ellenbarrieindustrialgases/EIGL,270.9,"30 Jul, 2026|16:04"
52WeekLow,GCD02,GCD02,Giriraj Civil D,/cement-major/girirajcivildevelopers/GCD02,74.9,"30 Jul, 2026|15:48"
52WeekLow,GVK,GVK,GVK Power,/power-generation-distribution/gvkpowerinfrastructure/GVK,2.38,"30 Jul, 2026|15:57"
52WeekLow,HSL02,HSL02,Happy Steels,/auto-ancillaries-axle-shafts/happysteels/HSL02,58.25,"30 Jul, 2026|15:44"
52WeekLow,HDI,HDI,HDIL,/construction-contracting-real-estate/housingdevelopmentinfrastructure/HDI,1.65,"30 Jul, 2026|16:04"
52WeekLow,HAI,HAI01,HMA Agro,/consumer-food/hmaagroindustries/HAI01,22.23,"30 Jul, 2026|16:04"
52WeekLow,II22,II12,Indiamart Inter,/retailing/indiamartintermesh/II12,1755.0,"30 Jul, 2026|16:04"
