MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
L,T04,Trent,3080.0,3080.0,2920.0,2927.8,3343.8,-416.00,-12.44,9059505
AE01,AE13,Adani Enterpris,3209.9,3215.2,3096.5,3107.2,3206.6,-99.40,-3.10,2093552
MPS,MPS,Adani Ports,1872.0,1880.5,1828.7,1833.9,1864.4,-30.50,-1.64,1818238
BE03,BE03,Bharat Elec,425.55,425.9,416.0,419.15,425.55,-6.40,-1.50,7821978
C,C,Cipla,1472.3,1482.0,1449.2,1451.8,1472.3,-20.50,-1.39,1164880
TEL,TM03,TMPV,348.8,348.8,341.7,342.3,347.05,-4.75,-1.37,7428187
MHI,MHI,Max Healthcare,1132.9,1151.0,1114.0,1118.4,1132.5,-14.10,-1.25,2060511
LT,LT,Larsen,4044.5,4046.3,3975.0,3991.9,4041.0,-49.10,-1.22,2442514
H,HI,Hindalco,970.4,978.95,962.9,969.5,980.4,-10.90,-1.11,4411767
RI,RI,Reliance,1323.5,1328.0,1304.1,1308.4,1321.3,-12.90,-0.98,14335554
DRL,DRL,Dr Reddys Labs,1362.0,1380.2,1351.5,1354.6,1367.9,-13.30,-0.97,1043736
ICI02,ICI02,ICICI Bank,1431.6,1433.0,1410.0,1414.7,1426.9,-12.20,-0.86,15664178
API,AP31,Asian Paints,2750.0,2751.8,2726.4,2731.4,2754.9,-23.50,-0.85,489066
CI29,CI11,Coal India,432.35,434.35,424.45,428.95,432.35,-3.40,-0.79,5315215
W,W,Wipro,173.9,176.2,172.77,173.0,174.32,-1.32,-0.76,18837725
GI01,GI01,Grasim,3201.0,3222.0,3172.9,3190.9,3213.0,-22.10,-0.69,571660
AHE,AHE,Apollo Hospital,8888.0,8950.0,8811.0,8837.0,8888.5,-51.50,-0.58,189321
NTP,NTP,NTPC,355.8,357.15,352.55,354.2,356.25,-2.05,-0.58,8149003
TIS,TIS,Tata Steel,191.0,191.3,189.0,189.79,190.87,-1.08,-0.57,22805982
SPI,SPI,Sun Pharma,1900.6,1924.9,1898.6,1903.4,1912.8,-9.40,-0.49,2060613
PGC,PGC,Power Grid Corp,285.35,287.35,283.35,284.35,285.4,-1.05,-0.37,7251465
IA05,IA04,Interglobe Avi,5399.0,5430.0,5345.0,5395.0,5408.5,-13.50,-0.25,511111
MM,MM,M&M,3210.8,3217.1,3181.0,3196.4,3201.2,-4.80,-0.15,2426521
NI,NI,Nestle,1465.2,1482.9,1462.7,1471.8,1473.7,-1.90,-0.13,1811724
UTC,UTC01,UltraTechCement,11655.0,11750.0,11608.0,11649.0,11661.0,-12.00,-0.10,152287
HDF01,HDF01,HDFC Bank,843.0,843.0,826.1,829.3,829.85,-0.55,-0.07,57611729
