MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
DRL,DRL,Dr Reddys Labs,1230.0,1357.0,1217.5,1331.0,1217.0,114.00,9.37,16407707
C,C,Cipla,1234.1,1308.4,1227.6,1305.9,1236.3,69.60,5.63,5274028
JFS,JFS,Jio Financial,240.0,251.7,238.54,248.66,238.51,10.15,4.26,74432271
AE01,AE13,Adani Enterpris,2243.5,2333.9,2221.8,2300.0,2260.8,39.20,1.73,2948009
AHE,AHE,Apollo Hospital,7685.0,7815.0,7601.0,7781.0,7662.0,119.00,1.55,304110
CI29,CI11,Coal India,444.25,451.5,442.65,450.65,444.15,6.50,1.46,8989280
NI,NI,Nestle,1388.9,1415.0,1382.1,1410.5,1395.8,14.70,1.05,2963135
ONG,ONG,ONGC,284.85,289.8,284.05,286.25,283.65,2.60,0.92,13525025
MPS,MPS,Adani Ports,1575.0,1611.0,1566.2,1602.9,1588.6,14.30,0.90,2406876
LT,LT,Larsen,4009.9,4064.0,3978.5,4054.1,4021.1,33.00,0.82,2229134
BTV,BA08,Bharti Airtel,1821.8,1846.0,1812.1,1841.2,1829.0,12.20,0.67,7489947
SPI,SPI,Sun Pharma,1669.0,1713.0,1661.2,1680.1,1669.8,10.30,0.62,3245164
TT,TT,TATA Cons. Prod,1178.0,1188.9,1160.1,1184.4,1178.6,5.80,0.49,1581113
BE03,BE03,Bharat Elec,451.7,455.7,444.5,449.95,448.7,1.25,0.28,15021500
H,HI,Hindalco,1039.75,1049.0,1031.15,1041.35,1039.9,1.45,0.14,4370028
MHI,MHI,Max Healthcare,1000.0,1011.1,989.1,1006.75,1005.35,1.40,0.14,1393123
TI01,TI01,Titan Company,4411.0,4474.0,4393.5,4456.5,4454.6,1.90,0.04,680187
