MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
L,T04,Trent,4440.0,4479.4,4225.0,4251.4,4434.5,-183.10,-4.13,4802737
STF,STF,Shriram Finance,1044.9,1044.9,1006.35,1009.3,1044.55,-35.25,-3.37,4658783
MM,MM,M&M,3105.0,3114.7,3032.2,3047.7,3149.7,-102.00,-3.24,4540875
SLI03,SLI03,SBI Life Insura,1865.0,1886.7,1807.7,1828.1,1884.8,-56.70,-3.01,4199895
TM4,TM4,Tech Mahindra,1470.2,1473.9,1413.9,1421.5,1462.6,-41.10,-2.81,4101549
TEL,TM03,TMPV,359.95,361.2,350.0,351.95,361.85,-9.90,-2.74,11374109
BF04,BF04,Bajaj Finserv,1821.5,1830.0,1786.0,1792.6,1842.9,-50.30,-2.73,910293
IT,IT,Infosys,1254.0,1265.7,1226.0,1240.6,1268.6,-28.00,-2.21,14792854
HDF01,HDF01,HDFC Bank,792.0,796.65,782.5,784.35,799.9,-15.55,-1.94,37677616
EM,EM,Eicher Motors,7195.5,7195.5,7062.0,7092.5,7230.0,-137.50,-1.90,481927
IA05,IA04,Interglobe Avi,4549.7,4589.0,4510.0,4556.0,4640.9,-84.90,-1.83,1024694
BAF,BAF,Bajaj Finance,926.1,929.85,909.35,918.35,934.75,-16.40,-1.75,9143598
KMF,KMB,Kotak Mahindra,370.05,375.95,367.65,370.4,376.85,-6.45,-1.71,27628052
API,AP31,Asian Paints,2530.0,2541.7,2510.0,2521.4,2562.9,-41.50,-1.62,1378614
GI01,GI01,Grasim,2762.3,2768.4,2727.0,2735.0,2776.6,-41.60,-1.50,859207
ICI02,ICI02,ICICI Bank,1348.4,1354.0,1343.5,1348.0,1367.6,-19.60,-1.43,20111792
RI,RI,Reliance,1346.0,1355.5,1340.7,1343.4,1362.1,-18.70,-1.37,16385079
MU01,MS24,Maruti Suzuki,13250.0,13358.0,13125.0,13160.0,13337.0,-177.00,-1.33,541086
Z01,Z,Eternal,260.49,262.1,256.43,259.92,262.99,-3.07,-1.17,33833959
TIS,TIS,Tata Steel,213.04,213.1,210.16,210.91,213.03,-2.12,-1.00,19304122
HSL01,HSL01,HDFC Life,604.2,607.75,595.5,598.65,604.05,-5.40,-0.89,4485591
SBI,SBI,SBI,1095.0,1101.9,1082.2,1094.25,1103.3,-9.05,-0.82,13669001
NTP,NTP,NTPC,404.0,405.9,400.4,402.25,405.4,-3.15,-0.78,9144699
UTI10,AB16,Axis Bank,1369.0,1384.2,1365.4,1369.6,1379.6,-10.00,-0.72,5671255
TCS,TCS,TCS,2529.0,2559.5,2516.3,2521.8,2538.5,-16.70,-0.66,2509050
W,W,Wipro,204.0,204.9,202.3,202.76,204.0,-1.24,-0.61,20307250
HCL02,HCL02,HCL Tech,1290.0,1294.3,1272.0,1277.6,1285.3,-7.70,-0.60,8304759
BA06,BA10,Bajaj Auto,9575.0,9591.0,9477.0,9550.5,9602.0,-51.50,-0.54,444028
JVS,JSW01,JSW Steel,1263.4,1269.9,1251.0,1257.0,1263.4,-6.40,-0.51,1715185
UTC,UTC01,UltraTechCement,12105.0,12213.0,11936.0,12167.0,12193.0,-26.00,-0.21,227223
PGC,PGC,Power Grid Corp,320.0,321.85,318.05,319.15,319.75,-0.60,-0.19,7294961
HL,HU,HUL,2336.0,2400.0,2336.0,2366.4,2368.8,-2.40,-0.10,2063531
ITC,ITC,ITC,304.0,306.35,303.25,305.3,305.5,-0.20,-0.07,10701849
