scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
UTI10,12,11,1,0,Axis Bank,Axis Bank,1355.50,1.90,0.14,1.0,banks-private-sector/axisbank/AB16,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': -6.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1355.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1370.25, 'percentages': 1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1435, 'percentages': 5.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 12.99, 'minRangePer': 51.8, 'maxRanegPer': 60.73, 'rangeDiffPer': 8.93, 'mindiff_total': 6.73, 'maxdiff_total': 7.89}",#52B974
MU01,12,10,1,1,Maruti Suzuki India,Maruti Suzuki,13289.00,213.00,1.63,18.3,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 13289, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': 0.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15722.92, 'percentages': 18.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 42.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 42.97, 'minRangePer': 1.04, 'maxRanegPer': 42.61, 'rangeDiffPer': 41.57, 'mindiff_total': 0.45, 'maxdiff_total': 18.31}",#52B974
BAF,11,9,2,0,Bajaj Finance,Bajaj Finance,913.15,14.20,1.58,405.2,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 900, 'percentages': -1.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 913.15, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4613.82, 'percentages': 405.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 9521, 'percentages': 942.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 957.88, 'minRangePer': 0.15, 'maxRanegPer': 43.07, 'rangeDiffPer': 42.92, 'mindiff_total': 1.46, 'maxdiff_total': 412.64}",#52B974
IT,11,10,1,0,Infosys,Infosys,1305.30,28.50,2.23,41.5,computers-software/infosys/IT,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1305.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1450, 'percentages': 11, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1848.09, 'percentages': 41.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2154, 'percentages': 65, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 65.01, 'minRangePer': 17.04, 'maxRanegPer': 63.95, 'rangeDiffPer': 46.91, 'mindiff_total': 11.08, 'maxdiff_total': 41.58}",#52B974
TCS,11,9,1,1,Tata Consultancy Services,TCS,2554.90,82.30,3.33,54.1,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2554.9, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 3000, 'percentages': 17.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3938.82, 'percentages': 54.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4634, 'percentages': 81.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 81.37, 'minRangePer': 21.4, 'maxRanegPer': 66.56, 'rangeDiffPer': 45.16, 'mindiff_total': 17.42, 'maxdiff_total': 54.16}",#52B974
C,10,8,1,1,Cipla,Cipla,1227.00,15.90,1.31,34.9,pharmaceuticals/cipla/C,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1227, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1310, 'percentages': 6.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1655.5, 'percentages': 34.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1808, 'percentages': 47.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 47.35, 'minRangePer': 14.27, 'maxRanegPer': 73.74, 'rangeDiffPer': 59.47, 'mindiff_total': 6.76, 'maxdiff_total': 34.92}",#52B974
HCL02,10,4,6,0,HCL Technologies,HCL Tech,1451.30,21.90,1.53,29.6,computers-software/hcltechnologies/HCL02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1451.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1590, 'percentages': 9.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1881.6, 'percentages': 29.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2200, 'percentages': 51.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 51.58, 'minRangePer': 18.51, 'maxRanegPer': 57.46, 'rangeDiffPer': 38.95, 'mindiff_total': 9.55, 'maxdiff_total': 29.64}",#52B974
UTC,10,10,0,0,UltraTech Cement,UltraTechCement,11785.00,283.00,2.46,16.7,cement-major/ultratechcement/UTC01,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 11446, 'percentages': -2.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11785, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 13756, 'percentages': 16.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 29, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 32.88, 'minRangePer': 9, 'maxRanegPer': 61.37, 'rangeDiffPer': 52.37, 'mindiff_total': 2.96, 'maxdiff_total': 20.18}",#52B974
BA06,9,5,4,0,Bajaj Auto,Bajaj Auto,9865.00,49.00,0.50,3.2,auto-23-wheelers/bajajauto/BA10,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 8561, 'percentages': -13.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 9865, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 10181.22, 'percentages': 3.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 12584, 'percentages': 27.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 46.99, 'minRangePer': 32.41, 'maxRanegPer': 40.26, 'rangeDiffPer': 7.85, 'mindiff_total': 15.23, 'maxdiff_total': 18.92}",#52B974
IIB,9,2,5,2,IndusInd Bank,IndusInd Bank,840.10,21.20,2.59,7.9,banks-private-sector/indusindbank/IIB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 650, 'percentages': -22.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 840.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 906.89, 'percentages': 7.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1650, 'percentages': 96.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 153.84, 'minRangePer': 19, 'maxRanegPer': 25.68, 'rangeDiffPer': 6.68, 'mindiff_total': 29.24, 'maxdiff_total': 39.52}",#52B974
