Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,ITC,ITC,Stock,Bearish,302.05,-25.26,"26 Dec, 2025",404.15,Apr 15 | 15:59
NIFTY 50,C,Cipla,Stock,Very Bearish,"1,227.00",-16.41,"07 Jan, 2026","1,467.90",Apr 15 | 15:59
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,344.10",-5.32,"13 Feb, 2026","1,419.60",Apr 15 | 15:59
NIFTY 50,MHI,Max Healthcare,Stock,Bearish,990.05,-4.99,"06 Mar, 2026","1,042.00",Apr 15 | 15:59
NIFTY 50,SPI,Sun Pharma,Stock,Very Bearish,"1,696.60",-3.45,"30 Mar, 2026","1,757.20",Apr 15 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bearish,"1,217.80",-2.96,"30 Mar, 2026","1,254.90",Apr 15 | 15:59
NIFTY 50,CI29,Coal India,Stock,Bearish,435.80,0.39,"10 Apr, 2026",434.10,Apr 15 | 15:59
NIFTY MIDCAP100,SL23,Swiggy,Stock,Very Bearish,272.25,-18.48,"18 Feb, 2026",333.95,Apr 15 | 15:59
NIFTY MIDCAP100,MMF04,M&M Financial,Stock,Bearish,299.95,-18.05,"02 Mar, 2026",366.00,Apr 15 | 15:59
NIFTY MIDCAP100,DI,Dabur India,Stock,Bearish,433.25,-14.65,"02 Mar, 2026",507.60,Apr 15 | 15:59
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bearish,464.70,-10.42,"25 Feb, 2026",518.75,Apr 15 | 15:59
NIFTY MIDCAP100,BL03,Biocon,Stock,Very Bearish,350.35,-7.08,"16 Mar, 2026",377.05,Apr 15 | 15:59
NIFTY MIDCAP100,BI26,INDUS TOWERS,Stock,Very Bearish,420.25,0.00,"15 Apr, 2026",420.25,Apr 15 | 15:59
NIFTY MIDCAP100,OI13,Oil India,Stock,Bearish,463.25,0.94,"08 Apr, 2026",458.95,Apr 15 | 15:59
NIFTY NEXT 50,HMI01,Hyundai Motor,Stock,Very Bearish,"1,781.40",-17.52,"24 Feb, 2026","2,159.90",Apr 15 | 15:59
NIFTY NEXT 50,PI11,Pidilite Ind,Stock,Bearish,"1,329.50",-9.28,"02 Mar, 2026","1,465.50",Apr 15 | 15:59
NIFTY NEXT 50,MC08,United Spirits,Stock,Very Bearish,"1,252.40",-8.36,"02 Mar, 2026","1,366.60",Apr 15 | 15:59
NIFTY 500,ES07,eClerx Services,Stock,Bearish,"1,489.10",-64.43,"06 Feb, 2026","4,185.90",Apr 15 | 15:58
NIFTY 500,IDB,IDBI Bank,Stock,Bearish,74.39,-24.86,"09 Mar, 2026",99.00,Apr 15 | 15:59
NIFTY 500,ACC,ACC,Stock,Bearish,"1,431.20",-22.66,"28 Nov, 2025","1,850.60",Apr 15 | 15:58
NIFTY 500,GSP02,Guj State Petro,Stock,Very Bearish,242.98,-19.09,"19 Feb, 2026",300.30,Apr 15 | 15:59
NIFTY 500,CB09,Concord Biotech,Stock,Very Bearish,"1,040.60",-13.37,"04 Mar, 2026","1,201.20",Apr 15 | 15:53
NIFTY 500,II15,IIFL Finance,Stock,Bearish,469.25,-12.90,"22 Jan, 2026",538.75,Apr 15 | 15:56
NIFTY 500,PTC02,PTC Industries,Stock,Very Bearish,"15,756.00",-11.96,"24 Feb, 2026","17,897.00",Apr 15 | 15:59
NIFTY 500,AIS,Asahi India,Stock,Bearish,850.20,-9.30,"16 Feb, 2026",937.40,Apr 15 | 15:59
NIFTY 500,UBB,United Brewerie,Stock,Very Bearish,"1,470.70",-9.03,"16 Mar, 2026","1,616.70",Apr 15 | 15:56
NIFTY 500,AII01,Authum Invest,Stock,Very Bearish,445.35,-8.35,"27 Mar, 2026",485.90,Apr 15 | 15:59
NIFTY 500,PVR,PVR INOX,Stock,Very Bearish,942.90,-5.36,"12 Mar, 2026",996.30,Apr 15 | 15:57
NIFTY 500,KP,Abbott India,Stock,Very Bearish,"25,975.00",-4.45,"09 Mar, 2026","27,185.00",Apr 15 | 15:48
NIFTY 500,JBC,JB Chemicals,Stock,Bearish,"1,981.10",-3.68,"27 Mar, 2026","2,056.70",Apr 15 | 15:59
NIFTY 500,GDGIL,Go Digit,Stock,Very Bearish,320.10,-3.28,"17 Mar, 2026",330.95,Apr 15 | 15:54
