MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IA05,IA04,Interglobe Avi,4624.0,4659.0,4575.7,4638.0,4427.2,210.80,4.76,1623094
Z01,Z,Eternal,241.0,248.49,240.05,246.67,236.22,10.45,4.42,56072733
MHI,MHI,Max Healthcare,961.0,991.7,960.0,990.05,951.7,38.35,4.03,2759016
PGC,PGC,Power Grid Corp,303.4,313.4,301.25,312.45,300.35,12.10,4.03,21897202
TEL,TM03,TMPV,352.05,362.1,349.25,357.9,345.5,12.40,3.59,12495093
HSL01,HSL01,HDFC Life,628.0,642.15,626.0,640.45,619.1,21.35,3.45,5737074
H,HI,Hindalco,1036.0,1038.0,1002.1,1011.45,978.25,33.20,3.39,11075349
TM4,TM4,Tech Mahindra,1455.0,1485.7,1450.0,1483.8,1435.4,48.40,3.37,1678561
W,W,Wipro,206.5,210.49,205.1,209.75,202.97,6.78,3.34,27890080
TCS,TCS,TCS,2501.9,2559.0,2493.4,2554.9,2472.6,82.30,3.33,5261384
MPS,MPS,Adani Ports,1484.3,1515.0,1480.9,1511.8,1465.3,46.50,3.17,4415637
LT,LT,Larsen,4045.4,4104.0,4031.1,4076.3,3954.3,122.00,3.09,4562142
API,AP31,Asian Paints,2400.5,2426.0,2381.0,2423.1,2352.4,70.70,3.01,1182431
SLI03,SLI03,SBI Life Insura,1929.8,1974.2,1928.1,1971.0,1914.4,56.60,2.96,1341053
KMF,KMB,Kotak Mahindra,375.5,383.0,375.5,382.4,371.9,10.50,2.82,19100372
SPI,SPI,Sun Pharma,1675.0,1699.2,1657.7,1696.6,1652.2,44.40,2.69,3760449
L,T04,Trent,3914.0,3999.0,3910.0,3978.2,3875.4,102.80,2.65,753162
NI,NI,Nestle,1235.0,1259.9,1232.3,1256.6,1226.1,30.50,2.49,1236533
UTC,UTC01,UltraTechCement,11840.0,11950.0,11711.0,11785.0,11502.0,283.00,2.46,274811
IT,IT,Infosys,1306.3,1322.5,1300.5,1305.3,1276.8,28.50,2.23,12098912
RI,RI,Reliance,1337.0,1347.0,1334.2,1344.1,1315.1,29.00,2.21,15313779
BF04,BF04,Bajaj Finserv,1815.0,1839.2,1814.2,1825.8,1788.3,37.50,2.10,1066065
JFS,JFS,Jio Financial,242.5,244.25,241.51,242.66,237.68,4.98,2.10,20476591
HDF01,HDF01,HDFC Bank,804.95,814.8,804.0,809.9,794.7,15.20,1.91,39769515
TI01,TI01,Titan Company,4490.1,4534.0,4447.3,4522.2,4439.3,82.90,1.87,918513
STF,STF,Shriram Finance,1030.0,1043.5,1016.45,1020.95,1004.1,16.85,1.68,7869459
AHE,AHE,Apollo Hospital,7516.5,7686.0,7500.0,7642.0,7516.5,125.50,1.67,464570
NTP,NTP,NTPC,390.25,393.95,387.1,392.6,386.25,6.35,1.64,7722460
MU01,MS24,Maruti Suzuki,13250.0,13473.0,13200.0,13289.0,13076.0,213.00,1.63,699458
BAF,BAF,Bajaj Finance,925.0,925.0,911.1,913.15,898.95,14.20,1.58,5975197
HCL02,HCL02,HCL Tech,1445.0,1474.9,1437.1,1451.3,1429.4,21.90,1.53,3993858
HL,HU,HUL,2140.9,2168.0,2140.9,2157.6,2127.2,30.40,1.43,1552971
BE03,BE03,Bharat Elec,447.5,449.2,444.8,447.65,441.55,6.10,1.38,9915383
C,C,Cipla,1220.0,1228.7,1216.1,1227.0,1211.1,15.90,1.31,1297882
JVS,JSW01,JSW Steel,1222.9,1232.0,1210.6,1218.6,1204.2,14.40,1.20,1404182
ITC,ITC,ITC,300.7,304.0,300.55,302.05,298.65,3.40,1.14,18701403
TIS,TIS,Tata Steel,209.0,211.15,207.6,208.72,206.39,2.33,1.13,30858355
MM,MM,M&M,3250.0,3301.9,3225.0,3256.5,3220.2,36.30,1.13,2591177
EM,EM,Eicher Motors,7160.0,7199.5,7075.0,7128.0,7050.0,78.00,1.11,913138
GI01,GI01,Grasim,2739.0,2793.2,2732.0,2741.4,2713.0,28.40,1.05,665607
SBI,SBI,SBI,1076.0,1088.0,1068.2,1071.5,1063.55,7.95,0.75,16195810
AE01,AE13,Adani Enterpris,2187.0,2200.0,2136.0,2144.4,2129.0,15.40,0.72,1779015
BA06,BA10,Bajaj Auto,9901.5,9976.0,9830.0,9865.0,9816.0,49.00,0.50,551624
TT,TT,TATA Cons. Prod,1098.2,1108.3,1091.7,1094.2,1090.3,3.90,0.36,1384602
CI29,CI11,Coal India,439.0,439.0,431.4,435.8,435.1,0.70,0.16,10149319
UTI10,AB16,Axis Bank,1367.0,1384.5,1349.0,1355.5,1353.6,1.90,0.14,6789879
ONG,ONG,ONGC,284.05,289.8,283.35,287.6,287.55,0.05,0.02,16529148
