scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass,min_target_price,max_target_price,avg_target_price,total_target_price,brokers
BE03,8,8,0,0,Bharat Electronics,Bharat Elec,382.90,-21.45,-5.30,24.1,aerospacedefence/bharatelectronics/BE03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 382.9, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 420, 'percentages': 9.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 475.2, 'percentages': 24.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 530, 'percentages': 38.4, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 38.41, 'minRangePer': 25.2, 'maxRanegPer': 62.74, 'rangeDiffPer': 37.54, 'mindiff_total': 9.68, 'maxdiff_total': 24.1}",#52B974,,,,,
IIB,8,2,5,1,IndusInd Bank,IndusInd Bank,956.50,-21.70,-2.22,-5.7,banks-private-sector/indusindbank/IIB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 687, 'percentages': -28.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 901.5, 'percentages': -5.7, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 956.5, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 20.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 67.39, 'minRangePer': 46.32, 'maxRanegPer': 58.19, 'rangeDiffPer': 11.86, 'mindiff_total': 31.22, 'maxdiff_total': 39.22}",#E3515C,,,,,
HCL02,8,4,3,1,HCL Technologies,HCL Tech,1253.70,47.60,3.95,17.2,computers-software/hcltechnologies/HCL02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1060, 'percentages': -15.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1253.7, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1470.1, 'percentages': 17.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1850, 'percentages': 47.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 74.52, 'minRangePer': 24.51, 'maxRanegPer': 51.9, 'rangeDiffPer': 27.38, 'mindiff_total': 18.27, 'maxdiff_total': 38.68}",#52B974,,,,,
UTC,8,7,1,0,UltraTech Cement,UltraTechCement,10697.00,-303.00,-2.75,29.9,cement-major/ultratechcement/UTC01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 10697, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 12138, 'percentages': 13.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 13905.3, 'percentages': 29.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 42.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 42.18, 'minRangePer': 31.93, 'maxRanegPer': 71.1, 'rangeDiffPer': 39.16, 'mindiff_total': 13.47, 'maxdiff_total': 29.99}",#52B974,,,,,
MM,8,8,0,0,Mahindra and Mahindra,M&M,3029.50,-77.50,-2.49,30.4,auto-carsjeeps/mahindramahindra/MM,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 3029.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 3508, 'percentages': 15.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3952, 'percentages': 30.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4450, 'percentages': 46.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 46.88, 'minRangePer': 33.68, 'maxRanegPer': 64.95, 'rangeDiffPer': 31.27, 'mindiff_total': 15.79, 'maxdiff_total': 30.45}",#52B974,,,,,
BAF,7,6,0,1,Bajaj Finance,Bajaj Finance,1009.20,-25.30,-2.45,114.7,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -5.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1009.2, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.4, 'percentages': 10.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 28.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 36.84, 'minRangePer': 16.91, 'maxRanegPer': 47.52, 'rangeDiffPer': 30.61, 'mindiff_total': 6.23, 'maxdiff_total': 17.51}",#52B974,,,,,
TVS,7,6,0,1,TVS Motor Company,TVS Motor,4050.00,-75.00,-1.82,7.3,auto-23-wheelers/tvsmotorcompany/TVS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3400, 'percentages': -16, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4050, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4346.8, 'percentages': 7.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 5300, 'percentages': 30.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 55.88, 'minRangePer': 34.19, 'maxRanegPer': 49.82, 'rangeDiffPer': 15.63, 'mindiff_total': 19.11, 'maxdiff_total': 27.84}",#52B974,,,,,
DI,7,3,3,1,Dabur India,Dabur India,384.90,8.90,2.37,35.8,personal-care/daburindia/DI,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 384.9, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 450, 'percentages': 16.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 522.8, 'percentages': 35.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 623, 'percentages': 61.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 61.86, 'minRangePer': 27.33, 'maxRanegPer': 57.9, 'rangeDiffPer': 30.57, 'mindiff_total': 16.91, 'maxdiff_total': 35.82}",#52B974,,,,,
JKC03,7,7,0,0,J. K. Cement,J. K. Cement,4712.00,-131.50,-2.71,49.3,cement-major/jkcement/JKC03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 4712, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 6205, 'percentages': 31.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 7038.4, 'percentages': 49.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 7638, 'percentages': 62, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 62.09, 'minRangePer': 51.02, 'maxRanegPer': 79.51, 'rangeDiffPer': 28.49, 'mindiff_total': 31.68, 'maxdiff_total': 49.37}",#52B974,,,,,
GCP,7,7,0,0,Godrej Consumer Products,Godrej Consumer,857.00,-8.00,-0.92,54.4,personal-care/godrejconsumerproducts/GCP,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 857, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1150, 'percentages': 34.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1323.8, 'percentages': 54.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1432, 'percentages': 67, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 67.09, 'minRangePer': 50.94, 'maxRanegPer': 81.17, 'rangeDiffPer': 30.23, 'mindiff_total': 34.18, 'maxdiff_total': 54.46}",#52B974,,,,,
VB05,7,7,0,0,Varun Beverages,Varun Beverages,409.60,-6.90,-1.66,43.6,food-processing/varunbeverages/VB05,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 409.6, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 450, 'percentages': 9.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 588.2, 'percentages': 43.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 657, 'percentages': 60.4, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 60.4, 'minRangePer': 16.32, 'maxRanegPer': 72.18, 'rangeDiffPer': 55.86, 'mindiff_total': 9.86, 'maxdiff_total': 43.6}",#52B974,,,,,
LI09,7,5,0,2,LTM,LTM,4346.60,71.60,1.67,9.6,computers-software/ltm/LI12,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3520, 'percentages': -19, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4346.6, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4766.2, 'percentages': 9.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6200, 'percentages': 42.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 76.13, 'minRangePer': 30.84, 'maxRanegPer': 46.49, 'rangeDiffPer': 15.65, 'mindiff_total': 23.48, 'maxdiff_total': 35.4}",#52B974,,,,,
IE07,7,2,2,3,Cyient,Cyient,1078.90,19.50,1.84,3.5,computers-software/cyient/IE07,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 740, 'percentages': -31.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1078.9, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.7, 'percentages': 3.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1507, 'percentages': 39.6, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 103.64, 'minRangePer': 44.18, 'maxRanegPer': 49.11, 'rangeDiffPer': 4.93, 'mindiff_total': 45.79, 'maxdiff_total': 50.9}",#52B974,,,,,
W,7,2,2,3,Wipro,Wipro,170.00,2.60,1.55,23.6,computers-software/wipro/W,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 153, 'percentages': -9.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 170, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 210.2, 'percentages': 23.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 272, 'percentages': 60, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 77.77, 'minRangePer': 14.28, 'maxRanegPer': 48.06, 'rangeDiffPer': 33.78, 'mindiff_total': 11.11, 'maxdiff_total': 37.38}",#52B974,,,,,
NII02,7,7,0,0,COFORGE,COFORGE,1775.50,-71.00,-3.85,16.1,computers-software/coforge/NII02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1775.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1950, 'percentages': 9.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2062.1, 'percentages': 16.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2200, 'percentages': 23.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 23.9, 'minRangePer': 41.08, 'maxRanegPer': 67.53, 'rangeDiffPer': 26.45, 'mindiff_total': 9.82, 'maxdiff_total': 16.14}",#52B974,,,,,
KMF,3,3,0,0,Kotak Mahindra Bank,Kotak Mahindra,409.80,-9.20,-2.20,274.1,banks-private-sector/kotakmahindrabank/KMB,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 409.8, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 470, 'percentages': 14.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 476.6, 'percentages': 16.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 480, 'percentages': 17.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 17.13, 'minRangePer': 85.75, 'maxRanegPer': 95.15, 'rangeDiffPer': 9.4, 'mindiff_total': 14.69, 'maxdiff_total': 16.3}",#52B974,,,,,
LC03,7,5,1,1,Lupin,Lupin,2063.20,-31.80,-1.52,16.8,pharmaceuticals/lupin/L,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2063.2, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2200, 'percentages': 6.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2411.2, 'percentages': 16.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2500, 'percentages': 21.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 21.17, 'minRangePer': 31.31, 'maxRanegPer': 79.64, 'rangeDiffPer': 48.33, 'mindiff_total': 6.63, 'maxdiff_total': 16.86}",#52B974,,,,,
OCL,7,7,0,0,Dalmia Bharat,Dalmia Bharat,1687.40,-59.20,-3.39,38.4,cement-major/dalmiabharat/OCL,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1687.4, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2173, 'percentages': 28.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2336.2, 'percentages': 38.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2620, 'percentages': 55.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 55.26, 'minRangePer': 52.06, 'maxRanegPer': 69.56, 'rangeDiffPer': 17.5, 'mindiff_total': 28.77, 'maxdiff_total': 38.44}",#52B974,,,,,
SBI,7,7,0,0,State Bank of India,SBI,968.00,-27.70,-2.78,17.5,banks-public-sector/statebankindia/SBI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 908, 'percentages': -6.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 968, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1138, 'percentages': 17.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1370, 'percentages': 41.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 50.88, 'minRangePer': 12.97, 'maxRanegPer': 49.78, 'rangeDiffPer': 36.81, 'mindiff_total': 6.6, 'maxdiff_total': 25.33}",#52B974,,,,,
CI29,7,7,0,0,Coal India,Coal India,419.25,-7.15,-1.68,13.8,miningminerals/coalindia/CI11,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 419.25, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 440, 'percentages': 4.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 477.2, 'percentages': 13.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 520, 'percentages': 24, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 24.03, 'minRangePer': 20.55, 'maxRanegPer': 57.51, 'rangeDiffPer': 36.95, 'mindiff_total': 4.94, 'maxdiff_total': 13.82}",#52B974,,,,,
CG02,7,7,0,0,CreditAccess Grameen,CreditAccess Gr,1409.60,-14.60,-1.03,9.8,finance-nbfc/creditaccessgrameen/CG03,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1086, 'percentages': -22.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1409.6, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1549, 'percentages': 9.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1880, 'percentages': 33.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 73.11, 'minRangePer': 40.74, 'maxRanegPer': 58.3, 'rangeDiffPer': 17.55, 'mindiff_total': 29.79, 'maxdiff_total': 42.63}",#52B974,,,,,
