MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HCL02,HCL02,HCL Tech,1252.0,1290.0,1250.0,1253.7,1206.1,47.60,3.95,4443984
IT,IT,Infosys,1085.0,1097.7,1071.7,1077.0,1037.7,39.30,3.79,14816117
TCS,TCS,TCS,2275.5,2323.0,2251.0,2251.0,2200.8,50.20,2.28,5406210
TM4,TM4,Tech Mahindra,1588.0,1633.2,1575.9,1575.9,1541.0,34.90,2.26,2577135
W,W,Wipro,172.2,173.35,169.01,170.0,167.4,2.60,1.55,11722173
ONG,ONG,ONGC,234.9,236.3,233.33,235.95,232.5,3.45,1.48,14549134
HDF01,HDF01,HDFC Bank,722.4,730.75,715.05,716.55,708.25,8.30,1.17,50387632
TEL,TM03,TMPV,320.0,320.15,303.5,303.6,301.1,2.50,0.83,19003987
HL,HU,HUL,1944.0,1969.4,1933.8,1938.1,1927.0,11.10,0.58,1715702
TIS,TIS,Tata Steel,186.1,186.49,182.38,183.65,183.0,0.65,0.36,31857708
