MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IT,IT,Infosys,1119.8,1121.9,1089.0,1095.0,1123.1,-28.10,-2.50,16914842
TM4,TM4,Tech Mahindra,1370.0,1374.0,1327.3,1343.4,1375.0,-31.60,-2.30,2337353
CI29,CI11,Coal India,464.0,469.8,451.45,454.05,462.25,-8.20,-1.77,11408675
HCL02,HCL02,HCL Tech,1139.0,1143.2,1103.4,1124.0,1143.2,-19.20,-1.68,5837032
TCS,TCS,TCS,2265.0,2265.0,2206.4,2246.0,2272.8,-26.80,-1.18,5633313
HL,HU,HUL,2268.0,2285.9,2245.0,2248.7,2267.3,-18.60,-0.82,1380764
NI,NI,Nestle,1468.9,1479.4,1453.0,1459.6,1468.9,-9.30,-0.63,1251986
TT,TT,TATA Cons. Prod,1241.0,1250.0,1224.3,1228.3,1235.0,-6.70,-0.54,1390903
GI01,GI01,Grasim,2955.0,2983.3,2933.1,2938.7,2945.6,-6.90,-0.23,1652596
MU01,MS24,Maruti Suzuki,13234.0,13234.0,12926.0,13075.0,13103.0,-28.00,-0.21,286648
UTI10,AB16,Axis Bank,1256.6,1269.0,1235.8,1254.6,1255.7,-1.10,-0.09,5822618
