scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
UTI10,12,11,1,0,Axis Bank,Axis Bank,1339.60,-2.50,-0.19,6.9,banks-private-sector/axisbank/AB16,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': -5.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1339.6, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1432.3, 'percentages': 6.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1610, 'percentages': 20.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 26.77, 'minRangePer': 20.47, 'maxRanegPer': 47.7, 'rangeDiffPer': 27.23, 'mindiff_total': 5.48, 'maxdiff_total': 12.77}",#52B974
IT,9,8,1,0,Infosys,Infosys,1042.20,-5.00,-0.48,63.3,computers-software/infosys/IT,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1042.2, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1300, 'percentages': 24.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1602.6, 'percentages': 53.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1884, 'percentages': 80.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 80.77, 'minRangePer': 30.61, 'maxRanegPer': 66.57, 'rangeDiffPer': 35.95, 'mindiff_total': 24.73, 'maxdiff_total': 53.77}",#52B974
PS15,10,7,0,3,Persistent Systems,Persistent,4715.80,33.10,0.71,26.9,computers-software/persistentsystems/PS15,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 4715.8, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 4900, 'percentages': 3.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5989, 'percentages': 26.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6600, 'percentages': 39.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 39.95, 'minRangePer': 9.76, 'maxRanegPer': 67.55, 'rangeDiffPer': 57.79, 'mindiff_total': 3.9, 'maxdiff_total': 26.99}",#52B974
HDF01,6,6,0,0,HDFC Bank,HDFC Bank,829.85,28.80,3.60,80.5,banks-private-sector/hdfcbank/HDF01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 829.85, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 967, 'percentages': 16.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1043.3, 'percentages': 25.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1100, 'percentages': 32.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 32.55, 'minRangePer': 50.75, 'maxRanegPer': 79.01, 'rangeDiffPer': 28.26, 'mindiff_total': 16.52, 'maxdiff_total': 25.72}",#52B974
BAF,7,4,2,1,Bajaj Finance,Bajaj Finance,1029.10,-2.30,-0.22,240.8,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -7.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1029.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1041.4, 'percentages': 1.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 11.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 21.05, 'minRangePer': 39.52, 'maxRanegPer': 45.7, 'rangeDiffPer': 6.18, 'mindiff_total': 8.32, 'maxdiff_total': 9.62}",#52B974
MU01,10,9,0,1,Maruti Suzuki India,Maruti Suzuki,14456.00,90.00,0.63,9.0,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': -7.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 14456, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15769.1, 'percentages': 9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 31.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 42.32, 'minRangePer': 19.56, 'maxRanegPer': 42.81, 'rangeDiffPer': 23.25, 'mindiff_total': 8.28, 'maxdiff_total': 18.12}",#52B974
ICI02,9,9,0,0,ICICI Bank,ICICI Bank,1426.90,15.50,1.10,16.7,banks-private-sector/icicibank/ICI02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1426.9, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1500, 'percentages': 5.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1666.4, 'percentages': 16.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1825, 'percentages': 27.8, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 27.89, 'minRangePer': 18.35, 'maxRanegPer': 60.16, 'rangeDiffPer': 41.8, 'mindiff_total': 5.12, 'maxdiff_total': 16.78}",#52B974
HL,9,9,0,0,Hindustan Unilever,HUL,2202.00,0.80,0.04,23.2,personal-care/hindustanunilever/HU,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2202, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2454, 'percentages': 11.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2714.5, 'percentages': 23.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2870, 'percentages': 30.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 30.33, 'minRangePer': 37.71, 'maxRanegPer': 76.72, 'rangeDiffPer': 39.01, 'mindiff_total': 11.44, 'maxdiff_total': 23.27}",#52B974
HCL02,9,3,5,1,HCL Technologies,HCL Tech,1134.20,-4.80,-0.42,47.6,computers-software/hcltechnologies/HCL02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1134.2, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1300, 'percentages': 14.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1675.1, 'percentages': 47.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2050, 'percentages': 80.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 80.74, 'minRangePer': 18.09, 'maxRanegPer': 59.06, 'rangeDiffPer': 40.97, 'mindiff_total': 14.61, 'maxdiff_total': 47.69}",#52B974
SBI,9,9,0,0,State Bank of India,SBI,1037.70,-2.30,-0.22,2.6,banks-public-sector/statebankindia/SBI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 908, 'percentages': -12.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1037.7, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1065.6, 'percentages': 2.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 25.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 43.17, 'minRangePer': 33.07, 'maxRanegPer': 40.18, 'rangeDiffPer': 7.11, 'mindiff_total': 14.28, 'maxdiff_total': 17.35}",#52B974
