MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
KMF,KMB,Kotak Mahindra,389.75,389.75,380.7,381.3,396.75,-15.45,-3.89,34164881
MHI,MHI,Max Healthcare,1153.7,1167.9,1130.1,1132.5,1153.4,-20.90,-1.81,1363473
TCS,TCS,TCS,2090.0,2093.0,2050.6,2057.6,2093.5,-35.90,-1.71,2567386
CI29,CI11,Coal India,438.7,440.5,431.25,432.35,438.7,-6.35,-1.45,5464728
BF04,BF04,Bajaj Finserv,1885.1,1904.6,1863.1,1870.7,1895.6,-24.90,-1.31,1228228
W,W,Wipro,176.08,176.3,173.57,174.32,176.08,-1.76,-1.00,8304046
PGC,PGC,Power Grid Corp,287.2,287.95,284.7,285.4,287.85,-2.45,-0.85,7799856
HSL01,HSL01,HDFC Life,565.75,571.2,559.95,564.2,567.7,-3.50,-0.62,3692940
ITC,ITC,ITC,289.95,290.4,287.6,288.25,289.95,-1.70,-0.59,27126124
UTC,UTC01,UltraTechCement,11723.0,11751.0,11628.0,11661.0,11723.0,-62.00,-0.53,158010
MPS,MPS,Adani Ports,1872.8,1883.5,1859.3,1864.4,1874.2,-9.80,-0.52,1042695
IT,IT,Infosys,1050.1,1053.0,1033.0,1042.2,1047.2,-5.00,-0.48,5559747
DRL,DRL,Dr Reddys Labs,1375.9,1380.7,1357.4,1367.9,1374.1,-6.20,-0.45,810266
HCL02,HCL02,HCL Tech,1145.0,1147.9,1126.0,1134.2,1139.0,-4.80,-0.42,2747815
IA05,IA04,Interglobe Avi,5413.0,5439.0,5389.5,5408.5,5426.5,-18.00,-0.33,287276
TM4,TM4,Tech Mahindra,1409.8,1417.4,1391.0,1406.5,1410.1,-3.60,-0.26,1158020
BAF,BAF,Bajaj Finance,1040.0,1040.2,1024.8,1029.1,1031.4,-2.30,-0.22,4819952
SBI,SBI,SBI,1041.9,1048.4,1036.5,1037.7,1040.0,-2.30,-0.22,8761017
UTI10,AB16,Axis Bank,1355.7,1371.0,1335.5,1339.6,1342.1,-2.50,-0.19,5154081
AE01,AE13,Adani Enterpris,3230.0,3245.0,3187.7,3206.6,3212.1,-5.50,-0.17,1978869
STF,STF,Shriram Finance,1065.9,1076.0,1057.8,1062.3,1063.6,-1.30,-0.12,4018215
AHE,AHE,Apollo Hospital,8896.0,8925.0,8823.5,8888.5,8893.5,-5.00,-0.06,219681
NTP,NTP,NTPC,356.0,359.4,354.65,356.25,356.45,-0.20,-0.06,6204261
SLI03,SLI03,SBI Life Insura,1779.4,1797.0,1779.4,1787.7,1788.7,-1.00,-0.06,647063
