userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,is_closed,is_deleted,end_date,meta_data,p_status,pattern_id,analyst_name,analyst_image,updated_at,created_at,updated_at_epoch,created_at_epoch,sc_name,symbol,chartType,displayLock,scanproflg
21,,,nse,Double Bottom,Bullish Reversal,30 mins,,N,0,2026-08-14,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1672.70"",""pattern_type"":""buy"",""cmp"":""1672.70"",""price_key"":""stk_BS_N"",""target_price"":""1727"",""target_return_prcnt"":""3.25"",""stoploss_price"":""1641"",""stoploss_prcnt"":""1.90"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178531412667.png""},""rationale"":""The breakout above the neckline confirms the double bottom pattern and signals a trend reversal."",""action_type"":""add"",""created_at"":""2026-07-29 14:05:27"",""updated_at"":""2026-07-29 14:05:27""}]}",New,1719,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-07-29 14:05:27,2026-07-29 14:05:27,1785314127,1785314127,,,mc_pro_plus,Y,3
21,,,nse,Symmetrical Triangle,Bullish Reversal,1 day,,N,0,2026-08-21,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""251.36"",""pattern_type"":""buy"",""cmp"":""251.36"",""price_key"":""stk_JFS_N"",""target_price"":""270"",""target_return_prcnt"":""7.42"",""stoploss_price"":""237"",""stoploss_prcnt"":""5.71"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178531128815.png""},""rationale"":""The breakout above triangle resistance confirms a bullish reversal and signals the potential start of a fresh uptrend."",""action_type"":""add"",""created_at"":""2026-07-29 13:18:09"",""updated_at"":""2026-07-29 13:18:09""}]}",New,1718,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-07-29 13:18:09,2026-07-29 13:18:09,1785311289,1785311289,,,mc_pro_plus,Y,3
21,,,nse,Horizontal Trendline,Bullish Breakout,2 hours,,N,0,2026-08-14,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""374.15"",""pattern_type"":""buy"",""cmp"":""374.15"",""price_key"":""stk_REC02_N"",""target_price"":""387"",""target_return_prcnt"":""3.43"",""stoploss_price"":""367"",""stoploss_prcnt"":""1.91"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178530574477.png""},""rationale"":""The breakout above horizontal resistance indicates buyers have taken control, opening the door for further gains."",""action_type"":""add"",""created_at"":""2026-07-29 11:45:45"",""updated_at"":""2026-07-29 11:45:45""}]}",New,1717,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-07-29 11:45:45,2026-07-29 11:45:45,1785305745,1785305745,,,mc_pro_plus,Y,3
21,,,nse,Falling Channel,Support-Led Breakout,4 hours,,N,0,2026-08-21,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1480.80"",""pattern_type"":""buy"",""cmp"":""1480.80"",""price_key"":""stk_C_N"",""target_price"":""1587"",""target_return_prcnt"":""7.17"",""stoploss_price"":""1429"",""stoploss_prcnt"":""3.50"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178530380350.png""},""rationale"":""A strong bounce from support followed by a breakout reflects improving buying interest."",""action_type"":""add"",""created_at"":""2026-07-29 11:13:24"",""updated_at"":""2026-07-29 11:13:24""}]}",New,1716,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-07-29 11:13:24,2026-07-29 11:13:24,1785303804,1785303804,,,mc_pro_plus,Y,3
21,,,nse,Inverted Head& Shoulder,Bullish Reversal,30 mins,,N,0,2026-08-14,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""2444.10"",""pattern_type"":""buy"",""cmp"":""2444.10"",""price_key"":""stk_LC03_N"",""target_price"":""2516"",""target_return_prcnt"":""2.94"",""stoploss_price"":""2387"",""stoploss_prcnt"":""2.34"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178530346924.png""},""rationale"":""The breakout above the neckline validates the inverted Head & Shoulders pattern, confirming a bullish trend reversal."",""action_type"":""add"",""created_at"":""2026-07-29 11:07:50"",""updated_at"":""2026-07-29 11:07:50""}]}",New,1715,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-07-29 11:07:50,2026-07-29 11:07:50,1785303470,1785303470,,,mc_pro_plus,Y,3
21,,,nse,Falling Trendline,Bullish Reversal,2 hours,,N,0,2026-09-04,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""317.40"",""pattern_type"":""buy"",""cmp"":""317.40"",""price_key"":""stk_KPI01_N"",""target_price"":""376"",""target_return_prcnt"":""18.46"",""stoploss_price"":""277"",""stoploss_prcnt"":""12.73"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178530306325.png""},""rationale"":""The breakout above the long-standing falling trendline confirms renewed buying interest and a positive shift in momentum."",""action_type"":""add"",""created_at"":""2026-07-29 11:01:04"",""updated_at"":""2026-07-29 11:01:04""}]}",New,1714,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-07-29 11:01:04,2026-07-29 11:01:04,1785303064,1785303064,,,mc_pro_plus,Y,3
21,,,nse,Descending Triangle,Bullish Reversal,4 hours,,N,0,2026-08-28,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""284.81"",""pattern_type"":""buy"",""cmp"":""284.81"",""price_key"":""stk_SL23_N"",""target_price"":""324"",""target_return_prcnt"":""13.76"",""stoploss_price"":""266"",""stoploss_prcnt"":""6.60"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178530108944.png""},""rationale"":""Price has broken above the descending triangle resistance, indicating the correction may be ending and a bullish reversal is underway."",""action_type"":""add"",""created_at"":""2026-07-29 10:28:10"",""updated_at"":""2026-07-29 10:28:10""}]}",New,1713,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-07-29 10:28:10,2026-07-29 10:28:10,1785301090,1785301090,,,mc_pro_plus,Y,3
21,,,nse,Falling Channel,On the Verge of Breakout,1 hour,,N,0,2026-08-14,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""24204.15"",""pattern_type"":""buy"",""cmp"":""24204.15"",""price_key"":""indices_i_in;NSX"",""target_price"":""24508"",""target_return_prcnt"":""1.26"",""stoploss_price"":""24043"",""stoploss_prcnt"":""0.67"",""ind_id"":""9"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178529931142.png""},""rationale"":""Price is approaching the upper boundary of the falling channel. A decisive breakout above resistance could confirm a bullish reversal and trigger fresh upside momentum."",""action_type"":""add"",""created_at"":""2026-07-29 09:58:32"",""updated_at"":""2026-07-29 09:58:32""}]}",New,1712,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-07-29 09:58:32,2026-07-29 09:58:32,1785299312,1785299312,,,mc_pro_plus,Y,3
21,,,nse,Descending Triangle,Bullish Reversal,1 hour,,N,0,2026-08-28,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""662.25"",""pattern_type"":""buy"",""cmp"":""662.25"",""price_key"":""stk_D04_N"",""target_price"":""689"",""target_return_prcnt"":""4.04"",""stoploss_price"":""648"",""stoploss_prcnt"":""2.15"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178521828089.png""},""rationale"":""After a short rally, price entered a consolidation phase and has now broken above resistance, signaling renewed bullish momentum"",""action_type"":""add"",""created_at"":""2026-07-28 11:28:01"",""updated_at"":""2026-07-28 11:28:01""}]}",New,1711,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-07-28 11:28:01,2026-07-28 11:28:01,1785218281,1785218281,,,mc_pro_plus,Y,3
21,,,nse,Ascending Triangle,Bullish Reversal,1 day,,N,0,2026-07-31,"{""chart_type"":""mc_pro_plus"",""sc_name"":"""",""sc_symbol"":"""",""sc_scripcode"":"""",""instrument_type_code"":"""",""entry_condition"":""equals"",""entry_price"":""1572.20"",""pattern_type"":""buy"",""cmp"":""1621.60"",""price_key"":""stk_TM4_N"",""target_price"":""1800"",""target_return_prcnt"":""14.49"",""stoploss_price"":""1438"",""stoploss_prcnt"":""8.54"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178427627443.png""},""rationale"":""An ascending triangle formed after a correction, with rising lows reflecting improving demand. The breakout confirms a bullish reversal and strengthens the recovery."",""action_type"":""add"",""created_at"":""2026-07-17 13:47:56"",""updated_at"":""2026-07-17 13:47:56""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178521471681.png""},""rationale"":""Previous swing high breakout."",""action_type"":""update"",""created_at"":""2026-07-28 10:28:37"",""updated_at"":""2026-07-28 10:28:37""}]}",Updated,1676,,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,2026-07-28 10:28:37,2026-07-17 13:47:56,1785214717,1784276276,,,mc_pro_plus,Y,3
