MC_Code,shortName,StockName,nsCode,currPrice,prevPrice,change,pChange,volume,open,high,low
,IDEA,IDEA,IDEA,13.07,12.95,0.12,0.93,275144292,13.02,13.19,12.95
,SUZLON,SUZLON,SUZLON,47.52,48.02,-0.5,-1.04,221723792,48.0,48.7,45.93
,PARADEEP,PARADEEP,PARADEEP,156.6,139.21,17.39,12.49,173193514,144.8,159.5,142.31
,PCJEWELLER,PCJEWELLER,PCJEWELLER,9.15,9.22,-0.07,-0.76,109472665,9.3,9.3,9.05
,ASIANTILES,ASIANTILES,ASIANTILES,57.8,57.62,0.18,0.31,104213935,60.95,68.43,57.26
,SWIGGY,SWIGGY,SWIGGY,286.5,268.47,18.03,6.72,73291848,272.0,290.88,271.99
,SAGILITY,SAGILITY,SAGILITY,44.9,43.16,1.74,4.03,56332184,43.35,45.15,42.63
,ETERNAL,ETERNAL,ETERNAL,311.7,308.35,3.35,1.09,49740797,309.9,316.35,308.5
,FSL,FSL,FSL,293.49,263.06,30.43,11.57,49403727,266.0,298.5,266.0
,ITBEES,ITBEES,ITBEES,34.46,33.77,0.69,2.04,49334071,34.0,34.8,34.0
,JIOFIN,JIOFIN,JIOFIN,248.75,237.08,11.67,4.92,48984683,238.0,253.9,237.51
,SAIL,SAIL,SAIL,171.39,165.85,5.54,3.34,45760047,165.86,175.9,165.86
,YESBANK,YESBANK,YESBANK,22.84,22.81,0.03,0.13,45390757,22.87,23.0,22.75
,OLAELEC,OLAELEC,OLAELEC,38.3,37.11,1.19,3.21,44492516,37.29,38.79,37.29
,KALYANKJIL,KALYANKJIL,KALYANKJIL,630.65,608.35,22.3,3.67,44160878,612.0,634.7,609.35
,TFCILTD,TFCILTD,TFCILTD,100.9,97.04,3.86,3.98,42989801,98.25,101.8,96.93
,HFCL,HFCL,HFCL,192.65,188.39,4.26,2.26,40104195,189.0,195.5,181.05
,TIL,TIL,TIL,269.99,232.75,37.24,16.0,38163735,231.0,271.4,215.5
,J&KBANK,J&KBANK,J&KBANK,155.0,177.3,-22.3,-12.58,36982212,178.7,182.29,153.2
,CUPID,CUPID,CUPID,233.76,231.83,1.93,0.83,35604405,233.8,234.25,226.04
