MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
MPS,MPS,Adani Ports,1785.0,1792.0,1705.1,1719.7,1774.7,-55.00,-3.10,5088460
MM,MM,M&M,3280.1,3321.2,3211.8,3221.8,3271.2,-49.40,-1.51,3693381
PGC,PGC,Power Grid Corp,284.0,284.75,281.05,282.85,285.3,-2.45,-0.86,12375693
EM,EM,Eicher Motors,7891.0,7915.0,7751.0,7779.0,7836.0,-57.00,-0.73,522935
BE03,BE03,Bharat Elec,390.9,390.95,382.2,387.55,389.0,-1.45,-0.37,32630643
HSL01,HSL01,HDFC Life,561.0,561.95,555.6,556.7,558.75,-2.05,-0.37,1180266
BA06,BA10,Bajaj Auto,11440.0,11532.0,11290.0,11338.0,11374.0,-36.00,-0.32,455484
ONG,ONG,ONGC,240.0,240.02,237.93,238.31,238.91,-0.60,-0.25,9139712
BF04,BF04,Bajaj Finserv,1940.0,1945.0,1908.9,1924.4,1927.9,-3.50,-0.18,1066741
GI01,GI01,Grasim,3131.8,3149.0,3105.1,3113.0,3116.2,-3.20,-0.10,304356
NTP,NTP,NTPC,343.7,345.35,341.15,343.5,343.75,-0.25,-0.07,8471125
CI29,CI11,Coal India,413.05,413.5,406.25,410.05,410.15,-0.10,-0.02,9914444
