Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NTP,NTPC,Stock,Very Bearish,343.50,-11.22,"29 May, 2026",386.90,Jul 29 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bearish,"1,142.30",-10.02,"09 Jul, 2026","1,269.50",Jul 29 | 15:59
NIFTY 50,CI29,Coal India,Stock,Bearish,410.05,-9.08,"10 Jun, 2026",451.00,Jul 29 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bearish,329.80,-8.63,"17 Jun, 2026",360.95,Jul 29 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Very Bearish,387.55,-4.92,"08 Jul, 2026",407.60,Jul 29 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Very Bearish,"1,235.40",-4.79,"09 Jul, 2026","1,297.60",Jul 29 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,556.70,-4.55,"29 Jun, 2026",583.25,Jul 29 | 15:59
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,748.20,-3.78,"20 Jul, 2026",777.60,Jul 29 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Bearish,"1,719.70",-3.31,"23 Jul, 2026","1,778.50",Jul 29 | 15:59
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,275.90",-2.13,"21 Jul, 2026","1,303.70",Jul 29 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bearish,282.85,-0.86,"28 Jul, 2026",285.30,Jul 29 | 15:59
NIFTY 50,HL,HUL,Stock,Very Bearish,"2,117.80",-0.84,"08 Jul, 2026","2,135.80",Jul 29 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bearish,238.31,-0.10,"27 Jul, 2026",238.56,Jul 29 | 15:59
NIFTY 50,SBI,SBI,Stock,Bearish,"1,013.70",0.11,"23 Jul, 2026","1,012.60",Jul 29 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,"1,096.10",0.58,"08 Jul, 2026","1,089.80",Jul 29 | 15:56
NIFTY BANK,BOB,Bank of Baroda,Stock,Very Bearish,243.35,-6.49,"02 Jul, 2026",260.25,Jul 29 | 15:59
NIFTY BANK,CB06,Canara Bank,Stock,Very Bearish,124.72,-4.33,"23 Jun, 2026",130.37,Jul 29 | 15:59
NIFTY BANK,YB,Yes Bank,Stock,Bearish,22.84,-0.39,"20 Jul, 2026",22.93,Jul 29 | 15:59
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bearish,357.15,-21.46,"27 May, 2026",454.75,Jul 29 | 15:59
NIFTY MIDCAP100,RVN,Rail Vikas,Stock,Very Bearish,224.83,-20.64,"12 May, 2026",283.30,Jul 29 | 15:59
NIFTY MIDCAP100,SE17,Suzlon Energy,Stock,Very Bearish,47.45,-12.74,"07 Jul, 2026",54.38,Jul 29 | 15:59
NIFTY MIDCAP100,WEL01,Waaree Energies,Stock,Very Bearish,"2,736.20",-9.81,"23 Jun, 2026","3,033.80",Jul 29 | 15:59
NIFTY MIDCAP100,B03,BSE Limited,Stock,Very Bearish,"3,541.40",-8.54,"25 Jun, 2026","3,872.10",Jul 29 | 15:59
NIFTY MIDCAP100,TIIND54076,Tube Investment,Stock,Very Bearish,"2,786.70",-8.01,"30 Jun, 2026","3,029.30",Jul 29 | 15:59
NIFTY MIDCAP100,VMML,Vishal Mega Mar,Stock,Very Bearish,108.24,-7.71,"07 Jul, 2026",117.28,Jul 29 | 15:59
NIFTY MIDCAP100,APP03,Hitachi Energy,Stock,Very Bearish,"31,675.00",-7.52,"01 Jul, 2026","34,250.00",Jul 29 | 15:59
NIFTY MIDCAP100,GPI,Godfrey Phillip,Stock,Very Bearish,"2,076.00",-7.23,"23 Jun, 2026","2,237.90",Jul 29 | 15:58
NIFTY MIDCAP100,IRC,IRCTC,Stock,Very Bearish,496.00,-7.12,"12 May, 2026",534.00,Jul 29 | 15:59
NIFTY MIDCAP100,GEC,GE Vernova T&D,Stock,Very Bearish,"4,101.60",-6.81,"03 Jul, 2026","4,401.50",Jul 29 | 15:59
NIFTY MIDCAP100,ADG01,Adani Total Gas,Stock,Bearish,655.90,-6.35,"21 Jul, 2026",700.40,Jul 29 | 15:59
NIFTY MIDCAP100,HUD,HUDCO,Stock,Very Bearish,195.21,-6.08,"14 Jul, 2026",207.85,Jul 29 | 15:59
NIFTY MIDCAP100,MI,Max Financial,Stock,Very Bearish,"1,515.10",-5.98,"25 Jun, 2026","1,611.40",Jul 29 | 15:55
NIFTY MIDCAP100,KEI,KEI Industries,Stock,Very Bearish,"4,853.50",-4.95,"07 Jul, 2026","5,106.00",Jul 29 | 15:56
NIFTY MIDCAP100,IC8,Vodafone Idea,Stock,Bearish,13.05,-4.54,"15 Jul, 2026",13.67,Jul 29 | 15:59
NIFTY MIDCAP100,BOI,Bank of India,Stock,Very Bearish,137.65,-3.48,"24 Jul, 2026",142.62,Jul 29 | 15:59
NIFTY MIDCAP100,BDL01,Bharat Dynamics,Stock,Very Bearish,"1,261.80",-3.15,"13 Jul, 2026","1,302.80",Jul 29 | 15:59
NIFTY MIDCAP100,VSN,Tata Comm,Stock,Very Bearish,"1,780.70",-2.98,"13 Jul, 2026","1,835.40",Jul 29 | 15:56
NIFTY MIDCAP100,CS17,Cochin Shipyard,Stock,Bearish,"1,403.60",-2.91,"07 Jul, 2026","1,445.70",Jul 29 | 15:59
NIFTY MIDCAP100,IPA02,ICICIAMC,Stock,Very Bearish,"3,110.70",-2.85,"07 Jul, 2026","3,201.90",Jul 29 | 15:58
NIFTY MIDCAP100,BGV,Billionbrains G,Stock,Bearish,193.71,-2.84,"27 Jul, 2026",199.38,Jul 29 | 15:59
NIFTY MIDCAP100,BI26,INDUS TOWERS,Stock,Very Bearish,386.15,-2.20,"22 Jul, 2026",394.85,Jul 29 | 15:57
NIFTY MIDCAP100,PI41,Polycab,Stock,Bearish,"9,047.00",-2.03,"08 Jul, 2026","9,234.00",Jul 29 | 15:57
NIFTY MIDCAP100,MOF01,Motilal Oswal,Stock,Bearish,855.25,-1.92,"24 Jul, 2026",871.95,Jul 29 | 15:58
NIFTY MIDCAP100,MCE,MCX India,Stock,Very Bearish,"2,717.50",-1.09,"17 Jul, 2026","2,747.50",Jul 29 | 15:59
NIFTY MIDCAP100,JE02,JSW Energy,Stock,Very Bearish,545.70,-1.08,"24 Jul, 2026",551.65,Jul 29 | 15:53
NIFTY MIDCAP100,LEI,LG Electronics ,Stock,Bearish,"1,518.20",-0.73,"22 Jul, 2026","1,529.40",Jul 29 | 15:59
NIFTY MIDCAP100,IREDAL,Indian Renew,Stock,Very Bearish,120.82,-0.29,"08 Jul, 2026",121.17,Jul 29 | 15:59
NIFTY MIDCAP100,N07,NHPC,Stock,Very Bearish,77.90,0.00,"29 Jul, 2026",77.90,Jul 29 | 15:59
NIFTY MIDCAP100,PM02,Phoenix Mills,Stock,Bearish,"1,910.50",0.00,"29 Jul, 2026","1,910.50",Jul 29 | 15:59
NIFTY MIDCAP100,IB04,Indian Bank,Stock,Bearish,827.70,0.00,"29 Jul, 2026",827.70,Jul 29 | 15:58
NIFTY MIDCAP100,V,Voltas,Stock,Bearish,"1,313.30",0.41,"22 Jul, 2026","1,308.00",Jul 29 | 15:54
NIFTY MIDCAP100,SRF,SRF,Stock,Bearish,"2,643.80",0.80,"23 Jul, 2026","2,622.70",Jul 29 | 15:59
NIFTY MIDCAP100,PEL07,Premier Energie,Stock,Bearish,"1,036.20",1.40,"22 Jul, 2026","1,021.90",Jul 29 | 15:54
NIFTY MIDCAP100,NAC,NALCO,Stock,Bearish,344.70,1.41,"17 Jul, 2026",339.90,Jul 29 | 15:59
NIFTY MIDCAP100,ILG,ICICI Lombard ,Stock,Very Bearish,"1,648.80",1.54,"16 Jul, 2026","1,623.80",Jul 29 | 15:57
NIFTY NEXT 50,VB05,Varun Beverages,Stock,Very Bearish,447.20,-11.32,"23 Jun, 2026",504.30,Jul 29 | 15:59
NIFTY NEXT 50,MF19,Muthoot Finance,Stock,Bearish,"3,017.90",-8.86,"15 May, 2026","3,311.40",Jul 29 | 15:57
NIFTY NEXT 50,TPC,Tata Power,Stock,Very Bearish,377.25,-8.38,"03 Jun, 2026",411.75,Jul 29 | 15:59
NIFTY NEXT 50,ADANI54145,Adani Green Ene,Stock,Bearish,"1,373.10",-6.74,"22 Jul, 2026","1,472.30",Jul 29 | 15:59
NIFTY NEXT 50,CG,CG Power ,Stock,Bearish,829.50,-6.14,"23 Jul, 2026",883.80,Jul 29 | 15:59
NIFTY NEXT 50,AP26,Adani Power,Stock,Bearish,209.52,-4.32,"15 Jul, 2026",218.97,Jul 29 | 15:59
NIFTY NEXT 50,AS28,Avenue Supermar,Stock,Very Bearish,"3,848.10",-3.66,"03 Jul, 2026","3,994.40",Jul 29 | 15:59
NIFTY NEXT 50,SEI11,Siemens Energy ,Stock,Very Bearish,"3,170.70",-3.38,"03 Jul, 2026","3,281.50",Jul 29 | 15:59
NIFTY NEXT 50,MDS01,Mazagon,Stock,Very Bearish,"2,307.80",-2.74,"09 Jul, 2026","2,372.80",Jul 29 | 15:59
NIFTY NEXT 50,SG,Vedanta,Stock,Very Bearish,264.50,-2.60,"30 Apr, 2026",271.55,Jul 29 | 15:59
NIFTY NEXT 50,HAM02,HDFC AMC,Stock,Very Bearish,"2,541.90",-2.32,"16 Jul, 2026","2,602.20",Jul 29 | 15:59
NIFTY NEXT 50,CI02,Cummins,Stock,Bearish,"5,383.00",-1.33,"28 Jul, 2026","5,455.50",Jul 29 | 15:59
NIFTY NEXT 50,IOC,IOC,Stock,Very Bearish,140.11,0.00,"29 Jul, 2026",140.11,Jul 29 | 15:59
NIFTY 500,IW,Inox Wind,Stock,Very Bearish,76.60,-21.23,"13 May, 2026",97.25,Jul 29 | 15:59
NIFTY 500,EEC,Elecon Eng,Stock,Very Bearish,423.75,-16.79,"07 Jul, 2026",509.25,Jul 29 | 15:56
NIFTY 500,GDGIL,Go Digit,Stock,Very Bearish,253.15,-16.40,"08 Jul, 2026",302.80,Jul 29 | 15:55
NIFTY 500,II22,Indiamart Inter,Stock,Very Bearish,"1,751.00",-14.60,"22 Jun, 2026","2,050.40",Jul 29 | 15:59
NIFTY 500,JRRL,Jain Resource,Stock,Very Bearish,335.35,-14.19,"19 May, 2026",390.80,Jul 29 | 15:58
NIFTY 500,TI30,Tega Industries,Stock,Very Bearish,"1,504.40",-13.49,"24 Jun, 2026","1,739.00",Jul 29 | 15:58
NIFTY 500,II21,Ircon Internati,Stock,Very Bearish,126.67,-12.01,"12 May, 2026",143.96,Jul 29 | 15:59
NIFTY 500,RP,Reliance Power,Stock,Very Bearish,23.56,-11.66,"10 Jun, 2026",26.67,Jul 29 | 15:59
NIFTY 500,AIL08,Afcons Infra,Stock,Very Bearish,282.75,-11.39,"17 Jun, 2026",319.10,Jul 29 | 15:59
NIFTY 500,TT04,Timken,Stock,Very Bearish,"3,096.60",-11.30,"29 Jun, 2026","3,490.90",Jul 29 | 15:51
