MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
MPS,MPS,Adani Ports,1748.0,1824.0,1744.0,1824.0,1738.3,85.70,4.93,4148803
AE01,AE13,Adani Enterpris,2933.0,3020.0,2924.6,3020.0,2923.2,96.80,3.31,1628125
BTV,BA08,Bharti Airtel,1843.0,1893.3,1835.3,1893.3,1836.0,57.30,3.12,14189780
HDF01,HDF01,HDFC Bank,715.25,733.8,715.25,731.0,713.0,18.00,2.52,39400710
BAF,BAF,Bajaj Finance,1025.9,1040.3,1019.1,1040.3,1015.0,25.30,2.49,8201656
PGC,PGC,Power Grid Corp,264.6,270.3,263.4,270.3,263.75,6.55,2.48,17896733
UTC,UTC01,UltraTechCement,10890.0,11060.0,10819.0,11014.0,10764.0,250.00,2.32,458848
AHE,AHE,Apollo Hospital,8800.0,8944.5,8798.0,8944.5,8768.5,176.00,2.01,344265
JVS,JSW01,JSW Steel,1270.1,1278.7,1262.7,1275.6,1253.4,22.20,1.77,2378010
IA05,IA04,Interglobe Avi,4925.0,4970.0,4881.0,4920.0,4845.0,75.00,1.55,732347
STF,STF,Shriram Finance,1004.9,1019.0,1000.5,1010.0,995.0,15.00,1.51,4870631
Z01,Z,Eternal,328.5,329.75,325.7,326.85,322.35,4.50,1.40,17696853
UTI10,AB16,Axis Bank,1244.0,1257.0,1240.5,1257.0,1240.0,17.00,1.37,5693016
C,C,Cipla,1371.7,1394.5,1371.7,1394.5,1376.3,18.20,1.32,1386584
LT,LT,Larsen,3846.0,3898.0,3846.0,3885.0,3836.2,48.80,1.27,1547690
L,T04,Trent,2789.3,2824.0,2776.1,2824.0,2789.0,35.00,1.25,925467
MHI,MHI,Max Healthcare,1037.0,1059.9,1034.9,1049.3,1037.0,12.30,1.19,2098416
GI01,GI01,Grasim,3175.0,3209.2,3174.5,3209.2,3173.1,36.10,1.14,682793
DRL,DRL,Dr Reddys Labs,1182.6,1207.5,1182.1,1185.0,1175.0,10.00,0.85,3002566
SBI,SBI,SBI,992.0,996.2,985.1,996.2,988.7,7.50,0.76,5699456
H,HI,Hindalco,982.9,999.3,979.4,986.5,980.5,6.00,0.61,8310236
EM,EM,Eicher Motors,7523.5,7569.0,7477.0,7516.0,7493.5,22.50,0.30,419526
W,W,Wipro,166.9,166.9,163.3,166.83,166.4,0.43,0.26,23606474
JFS,JFS,Jio Financial,230.0,232.0,229.89,229.89,229.3,0.59,0.26,11847025
ONG,ONG,ONGC,232.43,234.32,231.75,232.8,232.43,0.37,0.16,11146237
NI,NI,Nestle,1372.1,1390.0,1332.8,1372.4,1370.6,1.80,0.13,3264904
