MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TCS,TCS,TCS,2177.2,2177.3,2101.2,2105.0,2190.0,-85.00,-3.88,6875428
TEL,TM03,TMPV,309.6,310.0,301.5,303.8,314.5,-10.70,-3.40,18037112
SLI03,SLI03,SBI Life Insura,1751.3,1770.0,1731.0,1731.0,1766.9,-35.90,-2.03,929365
CI29,CI11,Coal India,418.0,419.95,409.65,409.9,418.0,-8.10,-1.94,7700870
MU01,MS24,Maruti Suzuki,12350.0,12458.0,12103.0,12103.0,12338.0,-235.00,-1.90,659773
NTP,NTP,NTPC,329.8,330.85,323.65,323.65,329.6,-5.95,-1.81,9448827
TT,TT,TATA Cons. Prod,1016.2,1018.7,996.0,996.0,1013.7,-17.70,-1.75,2076522
SPI,SPI,Sun Pharma,1866.1,1877.2,1837.3,1837.3,1867.3,-30.00,-1.61,2896860
TM4,TM4,Tech Mahindra,1558.3,1561.2,1523.1,1537.1,1561.0,-23.90,-1.53,3113722
ITC,ITC,ITC,266.6,266.6,262.3,262.3,266.2,-3.90,-1.47,14399150
RI,RI,Reliance,1245.0,1247.3,1226.4,1226.4,1243.9,-17.50,-1.41,15122715
HSL01,HSL01,HDFC Life,557.1,564.95,550.95,550.95,557.0,-6.05,-1.09,5599030
KMF,KMB,Kotak Mahindra,415.5,419.2,412.5,412.5,416.5,-4.00,-0.96,15461137
TIS,TIS,Tata Steel,186.4,187.96,185.54,185.54,187.29,-1.75,-0.93,29014128
TI01,TI01,Titan Company,4851.0,4864.5,4772.0,4798.5,4841.0,-42.50,-0.88,1066023
MM,MM,M&M,3082.0,3098.2,3052.0,3052.0,3076.5,-24.50,-0.80,2973119
BA06,BA10,Bajaj Auto,11501.0,11540.0,11406.0,11414.0,11500.0,-86.00,-0.75,296757
HCL02,HCL02,HCL Tech,1258.3,1260.8,1235.6,1249.3,1258.3,-9.00,-0.72,2886447
IT,IT,Infosys,1061.9,1061.9,1038.0,1051.4,1058.6,-7.20,-0.68,22124953
ICI02,ICI02,ICICI Bank,1351.9,1359.8,1338.9,1338.9,1347.6,-8.70,-0.65,7509409
BE03,BE03,Bharat Elec,397.4,399.2,393.3,393.3,395.45,-2.15,-0.54,11862641
HL,HU,HUL,1950.0,1959.6,1932.0,1932.0,1942.2,-10.20,-0.53,1994635
BF04,BF04,Bajaj Finserv,1857.2,1872.6,1852.5,1852.5,1859.2,-6.70,-0.36,719520
API,AP31,Asian Paints,2455.7,2474.0,2438.0,2451.3,2454.0,-2.70,-0.11,1000730
