Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NTP,NTPC,Stock,Very Bearish,323.65,-16.35,"29 May, 2026",386.90,Sep 18 | 15:59
NIFTY 50,MU01,Maruti Suzuki,Stock,Very Bearish,"12,103.00",-12.04,"17 Aug, 2026","13,760.00",Sep 18 | 15:59
NIFTY 50,HL,HUL,Stock,Very Bearish,"1,932.00",-9.54,"08 Jul, 2026","2,135.80",Sep 18 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bearish,303.80,-9.18,"14 Aug, 2026",334.50,Sep 18 | 15:59
NIFTY 50,API,Asian Paints,Stock,Very Bearish,"2,451.30",-8.79,"17 Aug, 2026","2,687.50",Sep 18 | 15:59
NIFTY 50,MM,M&M,Stock,Very Bearish,"3,052.00",-8.35,"27 Aug, 2026","3,330.00",Sep 18 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,996.00,-7.61,"11 Aug, 2026","1,078.00",Sep 18 | 15:58
NIFTY 50,TCS,TCS,Stock,Very Bearish,"2,105.00",-7.27,"07 Sep, 2026","2,270.00",Sep 18 | 15:59
NIFTY 50,ITC,ITC,Stock,Very Bearish,262.30,-7.20,"10 Aug, 2026",282.65,Sep 18 | 15:59
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,051.40",-6.98,"03 Sep, 2026","1,130.30",Sep 18 | 15:59
NIFTY 50,W,Wipro,Stock,Very Bearish,166.83,-6.31,"18 Aug, 2026",178.06,Sep 18 | 16:00
NIFTY 50,UTC,UltraTechCement,Stock,Very Bearish,"11,014.00",-5.91,"13 Aug, 2026","11,706.00",Sep 18 | 15:58
NIFTY 50,SLI03,SBI Life Insura,Stock,Bearish,"1,731.00",-5.80,"11 Aug, 2026","1,837.60",Sep 18 | 15:57
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,226.40",-5.52,"26 Aug, 2026","1,298.00",Sep 18 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Very Bearish,229.89,-5.45,"19 Aug, 2026",243.15,Sep 18 | 15:59
