MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IA05,IA04,Interglobe Avi,5265.0,5464.9,5265.0,5450.0,5207.2,242.80,4.66,5145228
MHI,MHI,Max Healthcare,1077.0,1139.8,1075.5,1123.35,1081.7,41.65,3.85,5156097
MM,MM,M&M,3090.0,3208.5,3086.0,3182.2,3064.5,117.70,3.84,5346892
MU01,MS24,Maruti Suzuki,13358.0,13917.0,13326.0,13745.0,13248.0,497.00,3.75,981556
TT,TT,TATA Cons. Prod,1104.9,1135.3,1099.8,1131.3,1098.1,33.20,3.02,2959240
DRL,DRL,Dr Reddys Labs,1331.9,1363.0,1331.9,1350.5,1328.4,22.10,1.66,1699744
NI,NI,Nestle,1392.0,1410.0,1383.4,1402.6,1382.6,20.00,1.45,1968226
STF,STF,Shriram Finance,1030.0,1052.0,1026.0,1031.8,1019.0,12.80,1.26,8924791
SBI,SBI,SBI,1040.0,1055.4,1038.55,1045.4,1034.6,10.80,1.04,16002360
ICI02,ICI02,ICICI Bank,1381.9,1404.0,1380.1,1387.5,1373.6,13.90,1.01,17173209
TEL,TM03,TMPV,352.3,360.5,351.0,353.2,349.7,3.50,1.00,15424509
BA06,BA10,Bajaj Auto,9775.0,9930.0,9769.0,9843.0,9750.0,93.00,0.95,352943
LT,LT,Larsen,4207.0,4272.3,4187.1,4216.4,4181.7,34.70,0.83,3104020
HL,HU,HUL,2161.0,2200.9,2161.0,2174.2,2157.8,16.40,0.76,1898262
KMF,KMB,Kotak Mahindra,409.5,413.8,407.2,409.0,405.95,3.05,0.75,16587414
UTC,UTC01,UltraTechCement,11487.0,11674.0,11451.0,11489.0,11430.0,59.00,0.52,402451
HDF01,HDF01,HDFC Bank,798.5,804.45,794.75,796.3,793.2,3.10,0.39,46707966
EM,EM,Eicher Motors,7620.0,7754.0,7582.0,7598.0,7572.0,26.00,0.34,673579
RI,RI,Reliance,1318.0,1328.0,1314.6,1318.1,1313.6,4.50,0.34,12694362
W,W,Wipro,176.0,176.39,172.69,175.0,174.48,0.52,0.30,21544904
JFS,JFS,Jio Financial,240.05,241.93,238.5,239.43,238.87,0.56,0.23,8663156
AHE,AHE,Apollo Hospital,8575.5,8693.5,8535.5,8592.0,8573.5,18.50,0.22,378450
C,C,Cipla,1448.0,1453.0,1431.0,1440.1,1437.9,2.20,0.15,1217683
