MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
KMF,KMB,Kotak Mahindra,402.5,417.45,401.0,416.7,401.6,15.10,3.76,20168995
UTI10,AB16,Axis Bank,1240.1,1257.7,1238.2,1255.0,1235.0,20.00,1.62,3298266
JVS,JSW01,JSW Steel,1329.0,1341.0,1310.4,1341.0,1320.3,20.70,1.57,1894784
UTC,UTC01,UltraTechCement,11580.0,11820.0,11580.0,11717.0,11540.0,177.00,1.53,207929
HSL01,HSL01,HDFC Life,549.95,563.5,549.1,553.0,546.7,6.30,1.15,3818521
SLI03,SLI03,SBI Life Insura,1760.5,1789.0,1760.5,1768.2,1755.0,13.20,0.75,1042686
IA05,IA04,Interglobe Avi,5275.0,5280.0,5221.5,5250.5,5218.0,32.50,0.62,584644
TIS,TIS,Tata Steel,186.49,189.95,184.29,188.01,186.94,1.07,0.57,32199274
ICI02,ICI02,ICICI Bank,1423.1,1446.0,1423.1,1430.0,1422.7,7.30,0.51,4177066
SBI,SBI,SBI,1051.4,1062.3,1051.2,1052.0,1048.0,4.00,0.38,5858099
GI01,GI01,Grasim,3291.0,3310.0,3262.4,3299.9,3289.6,10.30,0.31,1112414
BF04,BF04,Bajaj Finserv,2017.0,2024.9,2005.5,2010.0,2004.0,6.00,0.30,564145
H,HI,Hindalco,1052.65,1059.5,1039.15,1053.0,1051.05,1.95,0.19,2289903
AE01,AE13,Adani Enterpris,3122.8,3165.0,3092.8,3112.0,3110.0,2.00,0.06,2044729
