MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
BTV,BA08,Bharti Airtel,1933.5,1942.9,1902.1,1902.1,1947.0,-44.90,-2.31,4552921
PGC,PGC,Power Grid Corp,270.1,271.15,265.2,265.2,271.0,-5.80,-2.14,5303523
IT,IT,Infosys,1142.0,1142.0,1118.3,1120.0,1144.0,-24.00,-2.10,6323984
LT,LT,Larsen,4114.0,4124.9,4038.1,4038.1,4119.0,-80.90,-1.96,1384669
NI,NI,Nestle,1476.0,1479.0,1450.8,1451.5,1479.0,-27.50,-1.86,625901
STF,STF,Shriram Finance,1141.4,1142.0,1105.0,1117.5,1138.5,-21.00,-1.84,3752627
TM4,TM4,Tech Mahindra,1607.5,1614.9,1565.8,1571.0,1599.9,-28.90,-1.81,1639820
BA06,BA10,Bajaj Auto,11910.0,11924.0,11724.0,11724.0,11927.0,-203.00,-1.70,166838
NTP,NTP,NTPC,341.55,344.45,334.6,334.6,339.85,-5.25,-1.54,5903358
BE03,BE03,Bharat Elec,411.75,412.3,406.9,406.9,413.25,-6.35,-1.54,7631016
W,W,Wipro,180.09,180.95,176.66,177.35,180.09,-2.74,-1.52,9355776
RI,RI,Reliance,1310.0,1315.6,1298.0,1298.0,1317.0,-19.00,-1.44,5744474
AHE,AHE,Apollo Hospital,8844.5,8868.0,8763.5,8766.5,8889.0,-122.50,-1.38,150629
C,C,Cipla,1413.5,1419.4,1401.1,1402.7,1422.0,-19.30,-1.36,915493
HCL02,HCL02,HCL Tech,1319.5,1323.0,1296.6,1298.5,1315.8,-17.30,-1.31,834925
MM,MM,M&M,3435.0,3447.9,3398.2,3398.2,3443.0,-44.80,-1.30,687761
TT,TT,TATA Cons. Prod,1063.5,1063.5,1039.6,1047.1,1060.5,-13.40,-1.26,1069304
Z01,Z,Eternal,330.0,332.0,325.0,327.0,331.0,-4.00,-1.21,39246846
SPI,SPI,Sun Pharma,1926.9,1926.9,1899.5,1899.5,1922.0,-22.50,-1.17,648845
MU01,MS24,Maruti Suzuki,13750.0,13750.0,13514.0,13520.0,13678.0,-158.00,-1.16,197113
TCS,TCS,TCS,2305.1,2306.3,2266.4,2270.0,2296.2,-26.20,-1.14,1660737
MHI,MHI,Max Healthcare,1017.8,1023.8,1000.5,1005.0,1016.0,-11.00,-1.08,1348082
DRL,DRL,Dr Reddys Labs,1189.9,1197.2,1180.1,1182.0,1193.5,-11.50,-0.96,1993156
JFS,JFS,Jio Financial,244.15,245.0,241.0,241.0,243.15,-2.15,-0.88,6814531
ONG,ONG,ONGC,233.51,234.21,230.79,232.21,234.0,-1.79,-0.76,6500323
L,T04,Trent,2950.0,2954.8,2906.2,2908.2,2930.0,-21.80,-0.74,467317
MPS,MPS,Adani Ports,1711.9,1719.7,1690.5,1691.5,1702.7,-11.20,-0.66,1937255
API,AP31,Asian Paints,2660.9,2678.7,2626.5,2626.5,2639.8,-13.30,-0.50,339110
TI01,TI01,Titan Company,5149.9,5149.9,5091.0,5100.0,5124.8,-24.80,-0.48,377617
ITC,ITC,ITC,271.85,273.95,270.25,270.25,271.4,-1.15,-0.42,11693367
TEL,TM03,TMPV,316.0,316.4,313.1,313.1,314.25,-1.15,-0.37,5791487
EM,EM,Eicher Motors,8048.0,8112.0,8031.5,8035.0,8055.0,-20.00,-0.25,198320
BAF,BAF,Bajaj Finance,1083.3,1095.0,1082.4,1085.0,1087.4,-2.40,-0.22,3234877
HL,HU,HUL,2030.3,2051.9,2021.0,2021.0,2024.2,-3.20,-0.16,765343
CI29,CI11,Coal India,405.0,405.4,401.4,403.5,404.0,-0.50,-0.12,5118183
HDF01,HDF01,HDFC Bank,728.0,731.0,724.15,727.2,727.5,-0.30,-0.04,21156463
