MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
ONG,ONG,ONGC,284.2,284.2,272.45,274.05,287.5,-13.45,-4.68,29178516
ITC,ITC,ITC,295.65,296.35,291.05,291.95,301.65,-9.70,-3.22,25446093
HDF01,HDF01,HDFC Bank,769.5,773.9,756.9,758.65,778.9,-20.25,-2.60,63680153
HSL01,HSL01,HDFC Life,619.9,619.9,608.65,609.6,618.85,-9.25,-1.49,1266431
W,W,Wipro,203.85,205.99,200.2,201.58,203.73,-2.15,-1.06,39465643
SLI03,SLI03,SBI Life Insura,1883.0,1888.5,1860.0,1864.5,1883.2,-18.70,-0.99,372683
DRL,DRL,Dr Reddys Labs,1329.6,1346.8,1316.7,1319.0,1327.9,-8.90,-0.67,959327
IT,IT,Infosys,1161.0,1167.3,1155.0,1159.9,1167.7,-7.80,-0.67,6371871
ICI02,ICI02,ICICI Bank,1286.0,1293.4,1266.7,1272.7,1279.1,-6.40,-0.50,18366272
HL,HU,HUL,2205.1,2214.6,2187.0,2198.4,2209.4,-11.00,-0.50,616538
RI,RI,Reliance,1353.0,1361.0,1348.6,1350.5,1356.3,-5.80,-0.43,13215138
BE03,BE03,Bharat Elec,422.0,422.0,416.1,419.1,420.1,-1.00,-0.24,10871894
TM4,TM4,Tech Mahindra,1460.1,1479.0,1451.1,1455.6,1458.7,-3.10,-0.21,1825192
NI,NI,Nestle,1432.0,1443.7,1423.1,1427.5,1428.6,-1.10,-0.08,1114165
SBI,SBI,SBI,969.8,975.9,966.6,967.8,968.5,-0.70,-0.07,8111259
MHI,MHI,Max Healthcare,995.0,1000.0,979.8,993.45,993.95,-0.50,-0.05,2621505
