scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
SBI,9,9,0,0,State Bank of India,SBI,967.80,-0.70,-0.07,10.1,banks-public-sector/statebankindia/SBI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 908, 'percentages': -6.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 967.8, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1065.6, 'percentages': 10.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 34.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 43.17, 'minRangePer': 15.24, 'maxRanegPer': 40.18, 'rangeDiffPer': 24.94, 'mindiff_total': 6.58, 'maxdiff_total': 17.35}",#52B974
UTC,9,8,1,0,UltraTech Cement,UltraTechCement,11689.00,66.00,0.57,4.1,cement-major/ultratechcement/UTC01,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13, 'percentages': -99.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11689, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 12171.2, 'percentages': 4.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 30.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 116900, 'minRangePer': 76.83, 'maxRanegPer': 80, 'rangeDiffPer': 3.17, 'mindiff_total': 89815.38, 'maxdiff_total': 93524.61}",#52B974
KMF,3,3,0,0,Kotak Mahindra Bank,Kotak Mahindra,388.70,0.05,0.01,326.0,banks-private-sector/kotakmahindrabank/KMB,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 388.7, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 470, 'percentages': 20.9, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 476.6, 'percentages': 22.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 480, 'percentages': 23.4, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 23.48, 'minRangePer': 89.05, 'maxRanegPer': 96.29, 'rangeDiffPer': 7.24, 'mindiff_total': 20.91, 'maxdiff_total': 22.61}",#52B974
LC03,9,7,2,0,Lupin,Lupin,2276.40,10.40,0.46,6.2,pharmaceuticals/lupin/L,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 2200, 'percentages': -3.3, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2276.4, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2419, 'percentages': 6.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2520, 'percentages': 10.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 14.54, 'minRangePer': 23.86, 'maxRanegPer': 68.43, 'rangeDiffPer': 44.57, 'mindiff_total': 3.47, 'maxdiff_total': 9.95}",#52B974
LI09,9,5,2,2,LTM,LTM,3988.60,18.20,0.46,40.7,computers-software/ltm/LI12,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 3988.6, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 4380, 'percentages': 9.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5614.2, 'percentages': 40.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 7375, 'percentages': 84.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 84.9, 'minRangePer': 11.55, 'maxRanegPer': 47.99, 'rangeDiffPer': 36.44, 'mindiff_total': 9.81, 'maxdiff_total': 40.75}",#52B974
AL,9,9,0,0,Ashok Leyland,Ashok Leyland,163.62,3.08,1.92,32.2,auto-lcvshcvs/ashokleyland/AL,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 147, 'percentages': -10.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 163.62, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 216.4, 'percentages': 32.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 275, 'percentages': 68, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 87.07, 'minRangePer': 12.97, 'maxRanegPer': 54.22, 'rangeDiffPer': 41.25, 'mindiff_total': 11.3, 'maxdiff_total': 47.21}",#52B974
TM4,8,6,1,1,Tech Mahindra,Tech Mahindra,1455.60,-3.10,-0.21,19.1,computers-software/techmahindra/TM4,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1390, 'percentages': -4.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1455.6, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1733.6, 'percentages': 19, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1964, 'percentages': 34.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 41.29, 'minRangePer': 11.4, 'maxRanegPer': 59.84, 'rangeDiffPer': 48.44, 'mindiff_total': 4.71, 'maxdiff_total': 24.71}",#52B974
APT02,8,8,0,0,Astral Limited,Astral Ltd,1598.60,19.80,1.25,19.0,plastics/astrallimited/APT02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1540, 'percentages': -3.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1598.6, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1903, 'percentages': 19, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2666, 'percentages': 66.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 73.11, 'minRangePer': 5.19, 'maxRanegPer': 32.23, 'rangeDiffPer': 27.03, 'mindiff_total': 3.8, 'maxdiff_total': 23.57}",#52B974
NI,8,4,3,1,Nestle India,Nestle,1427.50,-1.10,-0.08,39.2,food-processing/nestleindia/NI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1301, 'percentages': -8.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1427.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1987.8, 'percentages': 39.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2700, 'percentages': 89.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 107.53, 'minRangePer': 9.03, 'maxRanegPer': 49.09, 'rangeDiffPer': 40.06, 'mindiff_total': 9.72, 'maxdiff_total': 52.79}",#52B974
API,8,2,3,3,Asian Paints,Asian Paints,2671.90,24.90,0.94,-0.8,paintsvarnishes/asianpaints/AP31,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 2200, 'percentages': -17.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2649, 'percentages': -0.8, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2671.9, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 3244, 'percentages': 21.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 47.45, 'minRangePer': 42.99, 'maxRanegPer': 45.2, 'rangeDiffPer': 2.21, 'mindiff_total': 20.4, 'maxdiff_total': 21.45}",#E3515C
BA06,8,5,3,0,Bajaj Auto,Bajaj Auto,10808.50,215.50,2.03,-5.5,auto-23-wheelers/bajajauto/BA10,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 8561, 'percentages': -20.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 10212, 'percentages': -5.5, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 10808.5, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 12000, 'percentages': 11, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 40.17, 'minRangePer': 47.99, 'maxRanegPer': 65.34, 'rangeDiffPer': 17.35, 'mindiff_total': 19.28, 'maxdiff_total': 26.25}",#E3515C
TCS,7,7,0,0,Tata Consultancy Services,TCS,2284.20,8.00,0.35,62.8,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2284.2, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 3000, 'percentages': 31.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3590, 'percentages': 57.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 3950, 'percentages': 72.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 72.92, 'minRangePer': 42.96, 'maxRanegPer': 78.38, 'rangeDiffPer': 35.41, 'mindiff_total': 31.33, 'maxdiff_total': 57.16}",#52B974
FB,8,8,0,0,Federal Bank,Federal Bank,288.90,-1.30,-0.45,-7.7,banks-private-sector/federalbank/FB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 199, 'percentages': -31.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 266.6, 'percentages': -7.7, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 288.9, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 349, 'percentages': 20.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 75.37, 'minRangePer': 45.05, 'maxRanegPer': 59.93, 'rangeDiffPer': 14.88, 'mindiff_total': 33.96, 'maxdiff_total': 45.17}",#E3515C
IE07,7,2,2,3,Cyient,Cyient,917.50,-8.05,-0.87,43.6,computers-software/cyient/IE07,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 830, 'percentages': -9.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 917.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1188.1, 'percentages': 29.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1507, 'percentages': 64.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 81.56, 'minRangePer': 12.92, 'maxRanegPer': 52.89, 'rangeDiffPer': 39.97, 'mindiff_total': 10.54, 'maxdiff_total': 43.14}",#52B974
IIB,8,2,4,2,IndusInd Bank,IndusInd Bank,932.30,0.00,0.00,-10.8,banks-private-sector/indusindbank/IIB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 650, 'percentages': -30.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 831.5, 'percentages': -10.8, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 932.3, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 1100, 'percentages': 17.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 69.23, 'minRangePer': 40.32, 'maxRanegPer': 62.73, 'rangeDiffPer': 22.4, 'mindiff_total': 27.92, 'maxdiff_total': 43.43}",#E3515C
SPI,8,8,0,0,Sun Pharmaceutical Industries,Sun Pharma,1844.30,3.50,0.19,12.0,pharmaceuticals/sunpharmaceuticalindustries/SPI,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1811, 'percentages': -1.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1844.3, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2067.1, 'percentages': 12, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2300, 'percentages': 24.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 27, 'minRangePer': 6.77, 'maxRanegPer': 52.37, 'rangeDiffPer': 45.59, 'mindiff_total': 1.83, 'maxdiff_total': 14.14}",#52B974
BE03,8,8,0,0,Bharat Electronics,Bharat Elec,419.10,-1.00,-0.24,14.5,aerospacedefence/bharatelectronics/BE03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 419.1, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 420, 'percentages': 0.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 480.2, 'percentages': 14.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 550, 'percentages': 31.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 31.23, 'minRangePer': 0.67, 'maxRanegPer': 46.65, 'rangeDiffPer': 45.98, 'mindiff_total': 0.21, 'maxdiff_total': 14.57}",#52B974
MM,8,7,0,1,Mahindra and Mahindra,M&M,3121.60,14.30,0.46,21.8,auto-carsjeeps/mahindramahindra/MM,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 2700, 'percentages': -13.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 3121.6, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3804.7, 'percentages': 21.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 4450, 'percentages': 42.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 64.81, 'minRangePer': 24.08, 'maxRanegPer': 63.12, 'rangeDiffPer': 39.04, 'mindiff_total': 15.61, 'maxdiff_total': 40.91}",#52B974
W,8,1,4,3,Wipro,Wipro,201.58,-2.15,-1.06,17.6,computers-software/wipro/W,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 200, 'percentages': -0.7, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 201.58, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 237.2, 'percentages': 17.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 289, 'percentages': 43.3, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 44.5, 'minRangePer': 1.77, 'maxRanegPer': 41.77, 'rangeDiffPer': 40, 'mindiff_total': 0.79, 'maxdiff_total': 18.59}",#52B974
HI01,8,7,1,0,Havells India,Havells India,1211.00,10.00,0.83,38.0,electric-equipment/havellsindia/HI01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1211, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1340, 'percentages': 10.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1672.3, 'percentages': 38, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1949, 'percentages': 60.9, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 60.94, 'minRangePer': 17.47, 'maxRanegPer': 62.5, 'rangeDiffPer': 45.03, 'mindiff_total': 10.65, 'maxdiff_total': 38.09}",#52B974
TEL,6,2,3,1,Tata Motors Passenger Vehicles,TMPV,400.95,15.35,3.98,63.0,automobile-passenger-cars/tatamotorspassengervehicles/TM03,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 312, 'percentages': -22.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 400.95, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 550.8, 'percentages': 37.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 757, 'percentages': 88.8, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 142.62, 'minRangePer': 19.98, 'maxRanegPer': 53.66, 'rangeDiffPer': 33.67, 'mindiff_total': 28.5, 'maxdiff_total': 76.53}",#52B974
LTS,7,4,3,0,LT Technology Services,LT Technology,3491.60,-49.10,-1.39,30.0,engineering/lttechnologyservices/LTS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3380, 'percentages': -3.1, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 3491.6, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4541.4, 'percentages': 30, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 5990, 'percentages': 71.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 77.21, 'minRangePer': 4.27, 'maxRanegPer': 44.5, 'rangeDiffPer': 40.23, 'mindiff_total': 3.3, 'maxdiff_total': 34.36}",#52B974
