MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
Z01,Z,Eternal,257.0,264.9,254.55,264.3,258.55,5.75,2.22,29061365
BTV,BA08,Bharti Airtel,1874.3,1917.5,1867.2,1910.8,1874.8,36.00,1.92,15918432
PGC,PGC,Power Grid Corp,288.95,292.9,287.65,292.25,288.7,3.55,1.23,10295261
NTP,NTP,NTPC,361.95,368.0,359.95,365.8,361.95,3.85,1.06,17465450
NI,NI,Nestle,1394.0,1420.0,1394.0,1414.8,1400.4,14.40,1.03,1832928
AHE,AHE,Apollo Hospital,8404.0,8521.0,8400.0,8489.5,8411.5,78.00,0.93,333583
AE01,AE13,Adani Enterpris,3017.0,3051.9,3009.1,3038.4,3013.4,25.00,0.83,3620222
L,T04,Trent,3182.0,3218.8,3140.0,3205.8,3179.7,26.10,0.82,2456189
SPI,SPI,Sun Pharma,1824.0,1842.7,1820.9,1838.3,1824.8,13.50,0.74,2126703
TI01,TI01,Titan Company,4360.0,4441.7,4360.0,4419.9,4387.9,32.00,0.73,941346
ITC,ITC,ITC,289.8,294.55,288.4,292.5,291.15,1.35,0.46,13874008
LT,LT,Larsen,4190.0,4217.5,4161.6,4209.4,4190.0,19.40,0.46,1397746
MHI,MHI,Max Healthcare,1083.8,1102.75,1079.1,1094.75,1090.45,4.30,0.39,2057402
ONG,ONG,ONGC,245.3,246.7,243.3,246.25,245.3,0.95,0.39,7609532
DRL,DRL,Dr Reddys Labs,1267.0,1275.0,1261.0,1272.1,1267.5,4.60,0.36,1312877
ICI02,ICI02,ICICI Bank,1340.5,1352.3,1332.0,1346.5,1342.3,4.20,0.31,9057322
BAF,BAF,Bajaj Finance,954.05,971.7,953.25,961.8,958.85,2.95,0.31,12941776
IA05,IA04,Interglobe Avi,5011.8,5035.0,4968.0,5021.5,5011.8,9.70,0.19,1070918
H,HI,Hindalco,998.0,1016.8,985.2,1010.0,1008.5,1.50,0.15,6013455
JFS,JFS,Jio Financial,244.0,246.85,242.03,244.45,244.1,0.35,0.14,22160659
GI01,GI01,Grasim,3135.1,3167.0,3130.0,3149.5,3145.1,4.40,0.14,534084
EM,EM,Eicher Motors,7550.0,7658.0,7501.0,7611.0,7601.0,10.00,0.13,682982
HSL01,HSL01,HDFC Life,586.0,593.8,584.3,591.85,591.3,0.55,0.09,2678289
TT,TT,TATA Cons. Prod,1105.0,1118.5,1103.2,1111.5,1111.4,0.10,0.01,1309050
