Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"2,921.60",40.00,"10 Apr, 2026","2,086.80",Jun 12 | 16:06
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,812.90",24.74,"08 Apr, 2026","1,453.30",Jun 12 | 16:06
NIFTY 50,API,Asian Paints,Stock,Very Bullish,"2,747.40",16.38,"10 Apr, 2026","2,360.70",Jun 12 | 16:06
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,498.00",13.59,"09 Apr, 2026","7,481.50",Jun 12 | 15:59
NIFTY 50,GI01,Grasim,Stock,Very Bullish,"3,105.50",12.51,"20 Apr, 2026","2,760.10",Jun 12 | 16:06
NIFTY 50,TEL,TMPV,Stock,Very Bullish,390.00,9.38,"15 May, 2026",356.55,Jun 12 | 16:06
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,297.60",8.65,"08 Apr, 2026","1,194.30",Jun 12 | 16:06
NIFTY 50,UTI10,Axis Bank,Stock,Very Bullish,"1,356.30",4.94,"09 Jun, 2026","1,292.40",Jun 12 | 16:06
NIFTY 50,KMF,Kotak Mahindra,Stock,Very Bullish,403.30,3.92,"10 Jun, 2026",388.10,Jun 12 | 16:06
NIFTY 50,IA05,Interglobe Avi,Stock,Very Bullish,"4,709.70",3.79,"09 Jun, 2026","4,537.60",Jun 12 | 16:06
NIFTY 50,ICI02,ICICI Bank,Stock,Bullish,"1,340.80",3.67,"10 Jun, 2026","1,293.30",Jun 12 | 16:06
NIFTY 50,SBI,SBI,Stock,Bullish,"1,017.15",3.58,"08 Jun, 2026",981.95,Jun 12 | 16:06
NIFTY 50,EM,Eicher Motors,Stock,Very Bullish,"7,312.00",1.51,"09 Jun, 2026","7,203.00",Jun 12 | 16:06
NIFTY 50,LT,Larsen,Stock,Very Bullish,"4,049.30",0.00,"12 Jun, 2026","4,049.30",Jun 12 | 16:06
NIFTY 50,MU01,Maruti Suzuki,Stock,Bullish,"13,366.00",0.00,"12 Jun, 2026","13,366.00",Jun 12 | 16:06
NIFTY BANK,YB,Yes Bank,Stock,Very Bullish,23.02,15.39,"16 Apr, 2026",19.95,Jun 12 | 16:06
NIFTY BANK,IDF01,IDFC First Bank,Stock,Very Bullish,76.50,10.14,"25 May, 2026",69.46,Jun 12 | 16:06
NIFTY BANK,IIB,IndusInd Bank,Stock,Very Bullish,917.35,9.20,"15 Apr, 2026",840.10,Jun 12 | 16:06
NIFTY BANK,FB,Federal Bank,Stock,Very Bullish,315.70,8.90,"20 May, 2026",289.90,Jun 12 | 16:06
NIFTY BANK,UBI01,Union Bank,Stock,Bullish,170.05,2.01,"03 Jun, 2026",166.70,Jun 12 | 16:06
