MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
H,HI,Hindalco,1126.6,1132.3,1090.1,1092.6,1125.6,-33.00,-2.93,4546693
W,W,Wipro,191.52,199.0,188.15,198.37,204.32,-5.95,-2.91,43539069
L,T04,Trent,2830.0,2837.5,2753.0,2774.2,2837.6,-63.40,-2.23,1346639
CI29,CI11,Coal India,483.3,483.6,469.1,472.3,481.65,-9.35,-1.94,9592529
TCS,TCS,TCS,2262.9,2271.8,2192.0,2198.9,2241.0,-42.10,-1.88,5019717
TIS,TIS,Tata Steel,209.4,210.5,203.9,206.77,210.57,-3.80,-1.80,35802398
TT,TT,TATA Cons. Prod,1149.8,1156.0,1129.0,1130.9,1149.3,-18.40,-1.60,998276
JVS,JSW01,JSW Steel,1301.1,1309.8,1266.5,1284.0,1301.1,-17.10,-1.31,1618038
NTP,NTP,NTPC,365.95,368.5,358.65,361.65,366.4,-4.75,-1.30,10277061
HCL02,HCL02,HCL Tech,1179.0,1182.5,1147.0,1154.7,1168.3,-13.60,-1.16,1971395
BTV,BA08,Bharti Airtel,1824.9,1827.8,1790.7,1798.2,1818.9,-20.70,-1.14,3926715
KMF,KMB,Kotak Mahindra,381.5,383.7,374.65,377.45,381.5,-4.05,-1.06,10129597
ONG,ONG,ONGC,267.8,268.45,263.7,264.75,267.55,-2.80,-1.05,7493239
RI,RI,Reliance,1304.5,1306.0,1288.0,1291.0,1303.7,-12.70,-0.97,17785223
HDF01,HDF01,HDFC Bank,753.95,758.7,744.65,747.05,754.2,-7.15,-0.95,22116568
UTC,UTC01,UltraTechCement,11100.0,11121.0,10846.0,10912.0,10997.0,-85.00,-0.77,424664
IA05,IA04,Interglobe Avi,4492.0,4517.8,4442.4,4481.3,4508.8,-27.50,-0.61,788870
EM,EM,Eicher Motors,7140.0,7150.0,7029.0,7070.0,7110.0,-40.00,-0.56,422329
GI01,GI01,Grasim,3109.0,3124.6,3066.2,3087.7,3103.5,-15.80,-0.51,697168
TEL,TM03,TMPV,401.0,403.05,393.6,397.8,399.7,-1.90,-0.48,9554051
BE03,BE03,Bharat Elec,410.1,412.0,405.1,408.2,409.9,-1.70,-0.41,11084641
BF04,BF04,Bajaj Finserv,1720.0,1740.5,1698.0,1703.2,1709.8,-6.60,-0.39,1414054
IT,IT,Infosys,1220.0,1223.8,1194.3,1197.5,1201.3,-3.80,-0.32,8692290
TM4,TM4,Tech Mahindra,1508.7,1524.0,1467.9,1483.5,1487.3,-3.80,-0.26,2201977
BA06,BA10,Bajaj Auto,10394.0,10446.0,10317.0,10342.0,10362.0,-20.00,-0.19,247150
SBI,SBI,SBI,980.0,992.6,970.6,977.7,979.25,-1.55,-0.16,20955539
MU01,MS24,Maruti Suzuki,13151.0,13175.0,12915.0,13050.0,13064.0,-14.00,-0.11,295703
