MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
STF,STF,Shriram Finance,1036.0,1067.4,1031.0,1061.5,1035.4,26.10,2.52,7633092
BF04,BF04,Bajaj Finserv,1855.0,1904.8,1850.4,1900.6,1861.5,39.10,2.10,1668696
EM,EM,Eicher Motors,7590.0,7710.0,7565.0,7689.5,7563.5,126.00,1.67,451075
UTC,UTC01,UltraTechCement,12070.0,12126.0,11926.0,12094.0,11903.0,191.00,1.60,830840
HCL02,HCL02,HCL Tech,1219.0,1240.7,1217.2,1239.5,1221.3,18.20,1.49,4642320
IA05,IA04,Interglobe Avi,5249.0,5325.0,5234.0,5305.0,5229.0,76.00,1.45,920977
GI01,GI01,Grasim,3150.1,3195.1,3135.6,3179.8,3143.8,36.00,1.15,659160
MM,MM,M&M,3153.8,3212.0,3143.0,3201.7,3165.5,36.20,1.14,1776773
KMF,KMB,Kotak Mahindra,383.0,386.95,381.05,385.95,382.05,3.90,1.02,17152911
TI01,TI01,Titan Company,4644.2,4691.7,4629.2,4688.7,4643.4,45.30,0.98,530094
JVS,JSW01,JSW Steel,1259.0,1271.4,1252.0,1267.4,1257.0,10.40,0.83,1941639
MU01,MS24,Maruti Suzuki,13520.0,13655.0,13348.0,13597.0,13514.0,83.00,0.61,341101
BAF,BAF,Bajaj Finance,1064.0,1074.4,1060.9,1069.2,1064.0,5.20,0.49,6970658
BE03,BE03,Bharat Elec,408.15,410.95,406.5,410.05,408.15,1.90,0.47,5242231
JFS,JFS,Jio Financial,239.48,241.2,236.71,240.03,238.92,1.11,0.46,17460387
TIS,TIS,Tata Steel,186.75,188.1,184.7,187.24,186.41,0.83,0.45,21618426
CI29,CI11,Coal India,429.95,433.2,429.15,431.25,429.4,1.85,0.43,4612497
BTV,BA08,Bharti Airtel,1946.4,1952.0,1938.7,1948.4,1940.1,8.30,0.43,5061312
NI,NI,Nestle,1451.5,1464.4,1447.0,1451.9,1446.3,5.60,0.39,1657756
H,HI,Hindalco,944.15,956.3,941.0,951.4,947.8,3.60,0.38,4965762
NTP,NTP,NTPC,347.2,349.15,344.15,348.55,347.25,1.30,0.37,8575793
SPI,SPI,Sun Pharma,1952.1,1966.5,1938.2,1961.9,1956.4,5.50,0.28,1412579
AHE,AHE,Apollo Hospital,8934.0,8945.5,8880.0,8926.5,8905.0,21.50,0.24,200394
LT,LT,Larsen,3839.0,3859.5,3815.7,3846.6,3838.8,7.80,0.20,1393919
ICI02,ICI02,ICICI Bank,1470.0,1473.9,1456.6,1463.1,1460.2,2.90,0.20,18269907
SLI03,SLI03,SBI Life Insura,1834.5,1835.0,1816.2,1827.9,1824.5,3.40,0.19,583351
UTI10,AB16,Axis Bank,1245.0,1267.7,1244.5,1258.2,1256.0,2.20,0.18,15014867
MPS,MPS,Adani Ports,1840.0,1857.4,1833.0,1846.5,1844.0,2.50,0.14,1372166
HL,HU,HUL,2139.7,2147.7,2127.5,2142.5,2139.7,2.80,0.13,1032417
ONG,ONG,ONGC,250.01,251.69,248.46,249.89,249.58,0.31,0.12,12240171
API,AP31,Asian Paints,2695.0,2720.0,2680.5,2692.4,2691.4,1.00,0.04,1000078
