MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HDF01,HDF01,HDFC Bank,769.15,772.5,760.1,761.45,777.6,-16.15,-2.08,42246009
SBI,SBI,SBI,1056.2,1067.0,1042.8,1044.4,1060.0,-15.60,-1.47,10514887
RI,RI,Reliance,1321.0,1326.9,1302.7,1303.7,1323.1,-19.40,-1.47,12753410
DRL,DRL,Dr Reddys Labs,1224.7,1230.0,1203.0,1206.0,1223.1,-17.10,-1.40,2182513
TCS,TCS,TCS,2245.1,2259.9,2218.5,2221.1,2251.1,-30.00,-1.33,2382160
IT,IT,Infosys,1080.0,1094.5,1067.2,1073.5,1087.1,-13.60,-1.25,9485229
BA06,BA10,Bajaj Auto,10525.0,10560.0,10342.5,10403.5,10522.5,-119.00,-1.13,834319
L,T04,Trent,2930.0,2934.4,2883.1,2894.7,2925.9,-31.20,-1.07,480354
TT,TT,TATA Cons. Prod,1093.0,1096.5,1079.9,1081.5,1091.9,-10.40,-0.95,1241515
W,W,Wipro,176.11,177.5,174.5,174.97,176.38,-1.41,-0.80,11350578
TEL,TM03,TMPV,336.1,337.65,331.8,333.8,336.45,-2.65,-0.79,5847490
PGC,PGC,Power Grid Corp,289.0,290.4,284.45,286.7,288.7,-2.00,-0.69,7517060
HSL01,HSL01,HDFC Life,564.65,564.8,557.5,561.0,564.65,-3.65,-0.65,2529706
C,C,Cipla,1442.1,1443.9,1414.0,1432.5,1441.6,-9.10,-0.63,1341452
ITC,ITC,ITC,283.0,283.95,278.8,281.0,282.7,-1.70,-0.60,9858768
MHI,MHI,Max Healthcare,1102.4,1105.3,1084.6,1100.4,1102.4,-2.00,-0.18,2006432
Z01,Z,Eternal,286.0,288.1,283.6,286.6,286.95,-0.35,-0.12,22178874
AE01,AE13,Adani Enterpris,3175.2,3213.5,3170.0,3182.7,3183.3,-0.60,-0.02,951463
TM4,TM4,Tech Mahindra,1577.0,1614.6,1572.0,1576.3,1576.4,-0.10,-0.01,2624717
