MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
JFS,JFS,Jio Financial,242.0,242.01,234.5,237.15,243.86,-6.71,-2.75,38415130
H,HI,Hindalco,1031.0,1034.0,1011.4,1015.25,1039.0,-23.75,-2.29,4286182
TEL,TM03,TMPV,357.3,359.8,352.5,355.7,360.1,-4.40,-1.22,7216605
KMF,KMB,Kotak Mahindra,384.1,386.0,378.0,379.2,383.6,-4.40,-1.15,11146713
BE03,BE03,Bharat Elec,462.0,464.4,456.0,457.55,462.75,-5.20,-1.12,9914017
LT,LT,Larsen,4100.0,4130.0,4024.0,4051.0,4096.1,-45.10,-1.10,3545024
HSL01,HSL01,HDFC Life,617.0,617.0,605.35,609.75,616.45,-6.70,-1.09,4980912
HCL02,HCL02,HCL Tech,1445.9,1451.9,1424.0,1428.3,1442.3,-14.00,-0.97,2352656
C,C,Cipla,1245.0,1246.0,1226.0,1229.5,1240.8,-11.30,-0.91,1158618
W,W,Wipro,204.5,205.2,202.0,202.48,204.32,-1.84,-0.90,27927164
ITC,ITC,ITC,307.0,307.95,304.45,305.0,306.8,-1.80,-0.59,13540471
HDF01,HDF01,HDFC Bank,797.1,809.95,790.0,795.45,799.9,-4.45,-0.56,52148044
AHE,AHE,Apollo Hospital,7705.0,7730.5,7622.0,7657.0,7699.0,-42.00,-0.55,344019
TM4,TM4,Tech Mahindra,1510.9,1531.3,1496.2,1504.4,1511.4,-7.00,-0.46,1341688
IT,IT,Infosys,1320.0,1324.9,1308.1,1312.6,1318.7,-6.10,-0.46,7172300
BF04,BF04,Bajaj Finserv,1839.9,1850.6,1820.4,1830.6,1838.9,-8.30,-0.45,903716
HL,HU,HUL,2240.8,2253.4,2223.2,2231.5,2240.8,-9.30,-0.42,1460822
SPI,SPI,Sun Pharma,1680.0,1680.0,1665.0,1668.6,1675.5,-6.90,-0.41,1834532
UTI10,AB16,Axis Bank,1359.5,1374.0,1348.0,1354.7,1359.1,-4.40,-0.32,4878641
TI01,TI01,Titan Company,4532.1,4549.0,4467.7,4513.0,4525.9,-12.90,-0.29,1646815
DRL,DRL,Dr Reddys Labs,1235.0,1243.0,1223.0,1232.6,1235.7,-3.10,-0.25,1605279
ONG,ONG,ONGC,284.0,285.2,282.5,283.35,284.05,-0.70,-0.25,11057036
TIS,TIS,Tata Steel,212.0,213.4,209.8,211.72,212.12,-0.40,-0.19,24992602
RI,RI,Reliance,1363.2,1373.0,1352.8,1363.3,1365.0,-1.70,-0.12,13614733
TCS,TCS,TCS,2587.1,2594.0,2561.2,2579.6,2581.5,-1.90,-0.07,2288558
BTV,BA08,Bharti Airtel,1865.0,1865.0,1839.2,1846.1,1846.9,-0.80,-0.04,9243641
MU01,MS24,Maruti Suzuki,13474.0,13533.0,13329.0,13450.0,13453.0,-3.00,-0.02,348629
