Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"2,717.30",30.21,"10 Apr, 2026","2,086.80",May 22 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,786.90",22.95,"08 Apr, 2026","1,453.30",May 22 | 15:58
NIFTY 50,H,Hindalco,Stock,Very Bullish,"1,109.20",19.60,"06 Apr, 2026",927.45,May 22 | 15:59
NIFTY 50,NI,Nestle,Stock,Bullish,"1,423.10",17.25,"08 Apr, 2026","1,213.70",May 22 | 15:58
NIFTY 50,GI01,Grasim,Stock,Bullish,"3,155.30",14.32,"20 Apr, 2026","2,760.10",May 22 | 15:56
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"10,549.50",12.64,"08 Apr, 2026","9,366.00",May 22 | 15:59
NIFTY 50,API,Asian Paints,Stock,Very Bullish,"2,639.80",11.82,"10 Apr, 2026","2,360.70",May 22 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,362.50",11.78,"09 Apr, 2026","7,481.50",May 22 | 15:57
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,285.50",7.64,"08 Apr, 2026","1,194.30",May 22 | 15:59
NIFTY 50,C,Cipla,Stock,Very Bullish,"1,399.20",7.14,"23 Apr, 2026","1,305.90",May 22 | 15:56
NIFTY 50,SPI,Sun Pharma,Stock,Bullish,"1,844.60",5.57,"28 Apr, 2026","1,747.30",May 22 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bullish,363.35,1.91,"15 May, 2026",356.55,May 22 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Bullish,616.60,0.37,"21 May, 2026",614.35,May 22 | 15:58
NIFTY 50,L,Trent,Stock,Bullish,"4,296.50",0.00,"22 May, 2026","4,296.50",May 22 | 15:59
NIFTY 50,W,Wipro,Stock,Bullish,203.11,0.00,"22 May, 2026",203.11,May 22 | 15:59
NIFTY 50,KMF,Kotak Mahindra,Stock,Bullish,384.15,-0.75,"15 May, 2026",387.05,May 22 | 15:58
NIFTY 50,DRL,Dr Reddys Labs,Stock,Bullish,"1,307.20",-1.79,"23 Apr, 2026","1,331.00",May 22 | 15:57
NIFTY 50,BTV,Bharti Airtel,Stock,Bullish,"1,871.40",-3.44,"18 May, 2026","1,938.10",May 22 | 15:58
NIFTY BANK,YB,Yes Bank,Stock,Very Bullish,21.87,9.62,"16 Apr, 2026",19.95,May 22 | 15:59
