MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
MHI,MHI,Max Healthcare,1068.25,1068.25,1011.0,1023.25,1091.1,-67.85,-6.22,11711405
SPI,SPI,Sun Pharma,1903.0,1903.0,1833.1,1844.6,1891.3,-46.70,-2.47,3610732
ITC,ITC,ITC,305.9,307.0,301.0,301.7,308.05,-6.35,-2.06,30751752
ONG,ONG,ONGC,295.8,296.8,289.4,290.0,295.85,-5.85,-1.98,11563330
PGC,PGC,Power Grid Corp,298.7,300.55,293.55,294.3,299.55,-5.25,-1.75,15105294
BA06,BA10,Bajaj Auto,10667.0,10753.0,10537.0,10549.5,10667.0,-117.50,-1.10,207805
BE03,BE03,Bharat Elec,421.45,421.45,415.45,416.55,420.4,-3.85,-0.92,9175611
DRL,DRL,Dr Reddys Labs,1319.0,1329.6,1305.1,1307.2,1318.5,-11.30,-0.86,2002451
CI29,CI11,Coal India,460.0,462.85,456.0,456.55,460.2,-3.65,-0.79,9201635
BTV,BA08,Bharti Airtel,1891.3,1896.6,1869.3,1871.4,1885.3,-13.90,-0.74,5099120
MM,MM,M&M,3095.0,3131.7,3072.6,3081.3,3099.0,-17.70,-0.57,2407171
IT,IT,Infosys,1182.5,1191.8,1172.5,1174.5,1181.2,-6.70,-0.57,8803066
TCS,TCS,TCS,2331.1,2340.0,2308.1,2317.3,2327.2,-9.90,-0.43,2617262
HCL02,HCL02,HCL Tech,1169.9,1176.0,1159.9,1164.0,1168.2,-4.20,-0.36,2044782
MPS,MPS,Adani Ports,1793.3,1802.3,1780.5,1786.9,1793.3,-6.40,-0.36,1487044
TT,TT,TATA Cons. Prod,1198.0,1204.0,1189.1,1191.8,1194.9,-3.10,-0.26,1808205
C,C,Cipla,1409.0,1409.6,1392.0,1399.2,1401.9,-2.70,-0.19,917323
SBI,SBI,SBI,950.9,958.6,947.7,949.2,950.9,-1.70,-0.18,7807192
MU01,MS24,Maruti Suzuki,13100.0,13152.0,12974.0,12987.0,13010.0,-23.00,-0.18,387975
TI01,TI01,Titan Company,4057.2,4113.8,4054.1,4079.8,4083.1,-3.30,-0.08,768112
LT,LT,Larsen,3907.0,3960.0,3900.1,3926.6,3928.5,-1.90,-0.05,1330428
Z01,Z,Eternal,243.18,245.8,241.21,241.95,242.05,-0.10,-0.04,23537777
NTP,NTP,NTPC,389.95,391.5,387.45,388.65,388.8,-0.15,-0.04,11755213
