MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
L,T04,Trent,4189.0,4314.9,4157.3,4296.5,4170.4,126.10,3.02,1087977
STF,STF,Shriram Finance,916.25,944.25,913.15,941.0,914.75,26.25,2.87,5414742
UTI10,AB16,Axis Bank,1254.1,1288.8,1254.1,1285.4,1253.3,32.10,2.56,5016900
ICI02,ICI02,ICICI Bank,1242.0,1270.8,1242.0,1264.3,1242.8,21.50,1.73,11601085
W,W,Wipro,200.0,205.4,198.83,203.11,199.74,3.37,1.69,40014399
API,AP31,Asian Paints,2606.1,2664.7,2600.2,2639.8,2598.8,41.00,1.58,1556434
EM,EM,Eicher Motors,6925.0,7041.0,6908.5,6981.5,6892.0,89.50,1.30,512596
NI,NI,Nestle,1410.5,1434.6,1401.2,1423.1,1406.5,16.60,1.18,1306017
HL,HU,HUL,2180.0,2224.5,2175.4,2203.6,2179.0,24.60,1.13,1382889
JFS,JFS,Jio Financial,236.11,241.0,236.11,238.19,235.78,2.41,1.02,13517010
HDF01,HDF01,HDFC Bank,759.15,775.0,759.15,766.8,759.15,7.65,1.01,25604071
BAF,BAF,Bajaj Finance,908.1,924.0,908.1,916.55,907.65,8.90,0.98,4811990
H,HI,Hindalco,1099.0,1115.0,1092.8,1109.2,1099.3,9.90,0.90,4136312
KMF,KMB,Kotak Mahindra,381.0,386.3,381.0,384.15,380.85,3.30,0.87,10348359
UTC,UTC01,UltraTechCement,11531.0,11650.0,11511.0,11569.0,11474.0,95.00,0.83,340427
IA05,IA04,Interglobe Avi,4425.1,4460.0,4399.6,4438.6,4403.0,35.60,0.81,675234
BF04,BF04,Bajaj Finserv,1760.0,1779.0,1757.0,1766.0,1752.2,13.80,0.79,392442
AE01,AE13,Adani Enterpris,2710.2,2745.0,2706.1,2717.3,2697.6,19.70,0.73,1094843
AHE,AHE,Apollo Hospital,8308.5,8440.5,8255.0,8362.5,8308.5,54.00,0.65,564876
SLI03,SLI03,SBI Life Insura,1872.0,1893.0,1860.9,1870.7,1859.9,10.80,0.58,934443
TEL,TM03,TMPV,364.5,365.65,361.75,363.35,361.35,2.00,0.55,6934910
HSL01,HSL01,HDFC Life,619.0,620.7,614.35,616.6,614.35,2.25,0.37,3481863
RI,RI,Reliance,1350.0,1367.4,1349.1,1354.5,1349.6,4.90,0.36,7105813
JVS,JSW01,JSW Steel,1284.2,1289.9,1278.1,1285.5,1281.3,4.20,0.33,588674
TIS,TIS,Tata Steel,209.6,210.88,208.26,209.19,208.58,0.61,0.29,22023114
TM4,TM4,Tech Mahindra,1425.0,1429.3,1406.1,1422.2,1420.0,2.20,0.15,654078
GI01,GI01,Grasim,3178.0,3187.6,3142.0,3155.3,3154.5,0.80,0.03,906466
