Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,748.25,-23.45,"05 Jan, 2026",977.50,Jun 02 | 16:03
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bearish,282.15,-7.88,"12 May, 2026",306.30,Jun 02 | 16:03
NIFTY 50,HL,HUL,Stock,Very Bearish,"2,093.70",-6.89,"14 May, 2026","2,248.70",Jun 02 | 16:03
NIFTY 50,STF,Shriram Finance,Stock,Very Bearish,911.70,-6.58,"11 May, 2026",975.95,Jun 02 | 16:03
NIFTY 50,SBI,SBI,Stock,Very Bearish,956.65,-6.15,"08 May, 2026","1,019.30",Jun 02 | 16:03
NIFTY 50,ITC,ITC,Stock,Very Bearish,283.25,-6.12,"22 May, 2026",301.70,Jun 02 | 16:03
NIFTY 50,MM,M&M,Stock,Very Bearish,"2,998.30",-5.60,"12 May, 2026","3,176.00",Jun 02 | 16:03
NIFTY 50,BE03,Bharat Elec,Stock,Very Bearish,407.85,-5.58,"11 May, 2026",431.95,Jun 02 | 16:03
NIFTY 50,MHI,Max Healthcare,Stock,Very Bearish,948.70,-5.21,"25 May, 2026","1,000.85",Jun 02 | 16:03
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bearish,"1,226.60",-5.06,"28 Apr, 2026","1,292.00",Jun 02 | 16:03
NIFTY 50,NTP,NTPC,Stock,Bearish,367.40,-5.04,"29 May, 2026",386.90,Jun 02 | 16:03
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,314.60",-3.62,"12 May, 2026","1,364.00",Jun 02 | 16:03
NIFTY 50,ONG,ONGC,Stock,Very Bearish,265.05,-3.28,"27 May, 2026",274.05,Jun 02 | 16:03
NIFTY 50,UTC,UltraTechCement,Stock,Very Bearish,"11,165.00",-3.05,"12 May, 2026","11,516.00",Jun 02 | 16:03
NIFTY 50,TI01,Titan Company,Stock,Very Bearish,"4,078.10",-3.03,"11 May, 2026","4,205.60",Jun 02 | 16:03
