MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
NTP,NTP,NTPC,375.95,377.5,363.05,367.4,378.7,-11.30,-2.98,17496468
UTI10,AB16,Axis Bank,1263.0,1275.8,1244.9,1251.1,1275.9,-24.80,-1.94,11884695
PGC,PGC,Power Grid Corp,281.75,285.25,278.4,282.15,286.15,-4.00,-1.40,15198142
DRL,DRL,Dr Reddys Labs,1280.2,1284.7,1264.1,1274.0,1290.4,-16.40,-1.27,2021793
HSL01,HSL01,HDFC Life,582.55,587.15,571.35,579.9,586.55,-6.65,-1.13,5405229
ICI02,ICI02,ICICI Bank,1233.0,1237.7,1220.7,1226.6,1239.7,-13.10,-1.06,17920892
BF04,BF04,Bajaj Finserv,1748.1,1755.0,1714.1,1741.4,1758.9,-17.50,-0.99,1004282
BA06,BA10,Bajaj Auto,10305.0,10433.0,10260.0,10281.0,10376.0,-95.00,-0.92,404046
STF,STF,Shriram Finance,908.6,917.95,900.2,911.7,919.05,-7.35,-0.80,7610958
BAF,BAF,Bajaj Finance,874.0,884.4,860.45,882.0,889.05,-7.05,-0.79,15697997
C,C,Cipla,1380.0,1384.9,1358.2,1379.3,1390.3,-11.00,-0.79,2290839
UTC,UTC01,UltraTechCement,11142.0,11201.0,11074.0,11165.0,11232.0,-67.00,-0.60,413041
SLI03,SLI03,SBI Life Insura,1786.0,1819.0,1781.7,1801.7,1812.5,-10.80,-0.60,1196704
RI,RI,Reliance,1307.7,1327.8,1300.3,1314.6,1320.0,-5.40,-0.41,23302785
SPI,SPI,Sun Pharma,1794.2,1800.0,1766.5,1789.9,1796.5,-6.60,-0.37,2885899
LT,LT,Larsen,3980.0,4017.0,3923.5,4000.9,4010.8,-9.90,-0.25,2085054
AHE,AHE,Apollo Hospital,7816.0,8120.0,7816.0,8089.5,8108.5,-19.00,-0.23,556161
GI01,GI01,Grasim,3076.0,3104.3,3061.0,3097.6,3102.6,-5.00,-0.16,461140
CI29,CI11,Coal India,469.85,474.95,463.3,472.15,472.6,-0.45,-0.10,24933269
