Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"2,951.90",41.46,"10 Apr, 2026","2,086.80",Jun 17 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,828.60",25.82,"08 Apr, 2026","1,453.30",Jun 17 | 15:56
NIFTY 50,API,Asian Paints,Stock,Very Bullish,"2,738.00",15.98,"10 Apr, 2026","2,360.70",Jun 17 | 15:56
NIFTY 50,GI01,Grasim,Stock,Very Bullish,"3,150.40",14.14,"20 Apr, 2026","2,760.10",Jun 17 | 15:58
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,427.50",12.64,"09 Apr, 2026","7,481.50",Jun 17 | 15:58
NIFTY 50,JVS,JSW Steel,Stock,Bullish,"1,287.20",7.78,"08 Apr, 2026","1,194.30",Jun 17 | 15:59
NIFTY 50,IA05,Interglobe Avi,Stock,Very Bullish,"4,878.40",7.51,"09 Jun, 2026","4,537.60",Jun 17 | 15:58
NIFTY 50,L,Trent,Stock,Very Bullish,"3,102.80",6.95,"15 Jun, 2026","2,901.10",Jun 17 | 15:59
NIFTY 50,SBI,SBI,Stock,Very Bullish,"1,026.50",4.54,"08 Jun, 2026",981.95,Jun 17 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Very Bullish,"1,350.90",4.53,"09 Jun, 2026","1,292.40",Jun 17 | 15:58
NIFTY 50,EM,Eicher Motors,Stock,Very Bullish,"7,509.00",4.25,"09 Jun, 2026","7,203.00",Jun 17 | 15:59
NIFTY 50,KMF,Kotak Mahindra,Stock,Very Bullish,404.50,4.23,"10 Jun, 2026",388.10,Jun 17 | 15:59
NIFTY 50,LT,Larsen,Stock,Very Bullish,"4,207.70",3.91,"12 Jun, 2026","4,049.30",Jun 17 | 15:59
NIFTY 50,ICI02,ICICI Bank,Stock,Bullish,"1,336.80",3.36,"10 Jun, 2026","1,293.30",Jun 17 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,380.50",2.26,"15 Jun, 2026","4,283.50",Jun 17 | 15:59
NIFTY 50,MU01,Maruti Suzuki,Stock,Very Bullish,"13,630.00",1.98,"12 Jun, 2026","13,366.00",Jun 17 | 15:58
NIFTY 50,Z01,Eternal,Stock,Very Bullish,258.40,1.89,"16 Jun, 2026",253.60,Jun 17 | 15:59
NIFTY 50,BAF,Bajaj Finance,Stock,Very Bullish,958.40,1.71,"15 Jun, 2026",942.30,Jun 17 | 15:59
NIFTY 50,HDF01,HDFC Bank,Stock,Bullish,787.10,1.25,"15 Jun, 2026",777.35,Jun 17 | 15:59
NIFTY 50,STF,Shriram Finance,Stock,Very Bullish,"1,007.50",0.68,"15 Jun, 2026","1,000.65",Jun 17 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Bullish,"1,875.70",0.00,"17 Jun, 2026","1,875.70",Jun 17 | 15:59
NIFTY 50,SPI,Sun Pharma,Stock,Bullish,"1,820.40",0.00,"17 Jun, 2026","1,820.40",Jun 17 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Bullish,242.98,0.00,"17 Jun, 2026",242.98,Jun 17 | 15:58
NIFTY 50,MHI,Max Healthcare,Stock,Very Bullish,"1,026.15",-0.27,"15 Jun, 2026","1,028.90",Jun 17 | 15:59
NIFTY BANK,YB,Yes Bank,Stock,Very Bullish,25.11,25.86,"16 Apr, 2026",19.95,Jun 17 | 15:59
NIFTY BANK,IIB,IndusInd Bank,Stock,Very Bullish,936.20,11.44,"15 Apr, 2026",840.10,Jun 17 | 15:59
NIFTY BANK,IDF01,IDFC First Bank,Stock,Very Bullish,77.38,11.40,"25 May, 2026",69.46,Jun 17 | 15:59
NIFTY BANK,FB,Federal Bank,Stock,Very Bullish,322.70,11.31,"20 May, 2026",289.90,Jun 17 | 15:59
NIFTY BANK,UBI01,Union Bank,Stock,Very Bullish,173.75,4.23,"03 Jun, 2026",166.70,Jun 17 | 15:59
NIFTY BANK,BOB,Bank of Baroda,Stock,Very Bullish,281.85,2.96,"09 Jun, 2026",273.75,Jun 17 | 15:58
NIFTY BANK,ASF03,AU Small Financ,Stock,Very Bullish,"1,020.85",0.53,"12 Jun, 2026","1,015.50",Jun 17 | 15:59
NIFTY BANK,CB06,Canara Bank,Stock,Bullish,135.24,0.00,"17 Jun, 2026",135.24,Jun 17 | 15:59
NIFTY BANK,PNB05,PNB,Stock,Bullish,108.87,-0.71,"09 Jun, 2026",109.65,Jun 17 | 15:59
NIFTY MIDCAP100,APP03,Hitachi Energy,Stock,Very Bullish,"35,950.00",90.59,"30 Jan, 2026","18,862.00",Jun 17 | 15:56
NIFTY MIDCAP100,IC8,Vodafone Idea,Stock,Very Bullish,14.92,56.56,"16 Apr, 2026",9.53,Jun 17 | 15:59
NIFTY MIDCAP100,GEC,GE Vernova T&D,Stock,Very Bullish,"5,152.50",35.32,"18 Mar, 2026","3,807.70",Jun 17 | 15:59
NIFTY MIDCAP100,PI41,Polycab,Stock,Very Bullish,"9,926.50",30.60,"08 Apr, 2026","7,600.50",Jun 17 | 15:57
NIFTY MIDCAP100,RK01,Radico Khaitan,Stock,Very Bullish,"3,572.20",27.91,"10 Apr, 2026","2,792.70",Jun 17 | 15:59
NIFTY MIDCAP100,VSN,Tata Comm,Stock,Bullish,"1,899.80",25.90,"10 Apr, 2026","1,509.00",Jun 17 | 15:58
NIFTY MIDCAP100,KEI,KEI Industries,Stock,Very Bullish,"5,643.50",25.21,"08 Apr, 2026","4,507.20",Jun 17 | 15:58
NIFTY MIDCAP100,DT07,Dixon Technolog,Stock,Bullish,"12,833.00",13.99,"21 May, 2026","11,258.00",Jun 17 | 15:59
NIFTY MIDCAP100,GI27,GMR Airports,Stock,Very Bullish,109.32,11.73,"27 May, 2026",97.84,Jun 17 | 15:59
NIFTY MIDCAP100,SE17,Suzlon Energy,Stock,Very Bullish,59.27,10.27,"22 May, 2026",53.75,Jun 17 | 15:59
NIFTY MIDCAP100,TIIND54076,Tube Investment,Stock,Very Bullish,"3,267.70",9.99,"20 May, 2026","2,970.90",Jun 17 | 15:58
NIFTY MIDCAP100,PEP02,Prestige Estate,Stock,Very Bullish,"1,521.50",9.67,"12 Jun, 2026","1,387.30",Jun 17 | 15:53
NIFTY MIDCAP100,PI35,Page Industries,Stock,Very Bullish,"39,300.00",6.74,"15 May, 2026","36,820.00",Jun 17 | 15:53
NIFTY MIDCAP100,PM02,Phoenix Mills,Stock,Very Bullish,"1,869.10",6.34,"12 Jun, 2026","1,757.60",Jun 17 | 15:59
NIFTY MIDCAP100,MOF01,Motilal Oswal,Stock,Very Bullish,942.85,6.12,"12 Jun, 2026",888.45,Jun 17 | 15:59
NIFTY MIDCAP100,BFC,Bharat Forge,Stock,Very Bullish,"2,034.50",6.06,"25 May, 2026","1,918.30",Jun 17 | 15:59
NIFTY MIDCAP100,EI,Exide Ind,Stock,Bullish,388.40,6.05,"26 May, 2026",366.25,Jun 17 | 15:59
NIFTY MIDCAP100,BFL,MphasiS,Stock,Very Bullish,"2,340.20",4.29,"25 May, 2026","2,244.00",Jun 17 | 15:59
NIFTY MIDCAP100,JE02,JSW Energy,Stock,Bullish,572.00,4.29,"21 May, 2026",548.45,Jun 17 | 15:59
NIFTY MIDCAP100,PEL07,Premier Energie,Stock,Very Bullish,"1,055.80",4.01,"21 May, 2026","1,015.10",Jun 17 | 15:53
NIFTY MIDCAP100,ABC07,AB Capital,Stock,Very Bullish,372.45,4.01,"12 Jun, 2026",358.10,Jun 17 | 15:59
NIFTY MIDCAP100,IB04,Indian Bank,Stock,Very Bullish,876.35,3.65,"12 Jun, 2026",845.50,Jun 17 | 15:59
NIFTY MIDCAP100,LEI,LG Electronics ,Stock,Bullish,"1,578.80",3.24,"15 Jun, 2026","1,529.20",Jun 17 | 15:58
NIFTY MIDCAP100,FEV,FSN E-Com (Nyka,Stock,Very Bullish,280.95,2.72,"12 Jun, 2026",273.50,Jun 17 | 15:59
NIFTY MIDCAP100,CF06,Coromandel Int,Stock,Bullish,"2,035.90",2.50,"15 Jun, 2026","1,986.30",Jun 17 | 15:59
NIFTY MIDCAP100,HUD,HUDCO,Stock,Very Bullish,213.65,1.96,"15 Jun, 2026",209.54,Jun 17 | 15:58
NIFTY MIDCAP100,V,Voltas,Stock,Bullish,"1,352.90",1.91,"16 Jun, 2026","1,327.60",Jun 17 | 15:58
