MC_Code,shortName,StockName,nsCode,currPrice,prevPrice,change,pChange,volume,open,high,low
,IDEA,IDEA,IDEA,14.9,14.62,0.28,1.92,503061861,14.55,15.05,14.45
,YESBANK,YESBANK,YESBANK,25.14,23.89,1.25,5.23,394351584,23.9,25.46,23.9
,IFCI,IFCI,IFCI,90.05,88.8,1.25,1.41,239005769,89.0,95.8,89.0
,IDBI,IDBI,IDBI,89.6,77.15,12.45,16.14,233255213,77.39,92.25,77.32
,LLOYDSENGG,LLOYDSENGG,LLOYDSENGG,88.24,79.94,8.3,10.38,169981181,81.0,88.8,80.1
,SUZLON,SUZLON,SUZLON,59.23,57.92,1.31,2.26,164629458,58.38,59.5,57.3
,UCOBANK,UCOBANK,UCOBANK,28.2,26.33,1.87,7.1,157521699,26.45,30.04,26.35
,OLAELEC,OLAELEC,OLAELEC,42.6,43.07,-0.47,-1.09,104184097,43.45,44.21,42.35
,HCC,HCC,HCC,26.9,25.49,1.41,5.53,102591016,25.69,27.04,25.63
,JPPOWER,JPPOWER,JPPOWER,18.18,17.97,0.21,1.17,101288969,17.8,18.48,17.68
,VOGL,VOGL,VOGL,32.59,34.3,-1.71,-4.99,0,32.59,35.07,32.59
,BHARATCOAL,BHARATCOAL,BHARATCOAL,40.41,38.33,2.08,5.43,80517322,38.71,41.0,38.68
,CENTRALBK,CENTRALBK,CENTRALBK,33.99,32.0,1.99,6.22,79833451,32.06,34.48,31.83
,SEPC,SEPC,SEPC,7.33,7.11,0.22,3.09,71223759,7.15,7.49,6.95
,VEDPOWER,VEDPOWER,VEDPOWER,42.0,40.0,2.0,5.0,0,39.0,42.0,39.0
,VISL,VISL,VISL,23.21,22.11,1.1,4.98,0,22.05,23.21,22.05
,VAML,VAML,VAML,467.0,471.11,-4.11,-0.87,0,447.56,488.75,447.56
,GTLINFRA,GTLINFRA,GTLINFRA,1.54,1.53,0.01,0.65,53093882,1.54,1.55,1.5
,MOTISONS,MOTISONS,MOTISONS,14.32,14.04,0.28,1.99,52013702,14.15,14.55,14.0
,TMPV,TMPV,TMPV,361.7,393.6,-31.9,-8.1,51987488,395.5,395.6,355.0
