MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
TEL,TM03,TMPV,395.5,395.6,355.0,360.95,393.6,-32.65,-8.30,51987488
C,C,Cipla,1380.0,1381.7,1341.1,1350.8,1373.2,-22.40,-1.63,2014168
ONG,ONG,ONGC,246.0,247.75,244.0,245.0,248.2,-3.20,-1.29,12816262
BF04,BF04,Bajaj Finserv,1792.0,1794.0,1751.6,1764.6,1787.3,-22.70,-1.27,903580
UTI10,AB16,Axis Bank,1364.1,1365.7,1349.3,1350.9,1365.7,-14.80,-1.08,4761917
KMF,KMB,Kotak Mahindra,407.85,408.75,402.55,404.5,407.85,-3.35,-0.82,11654415
EM,EM,Eicher Motors,7560.5,7578.5,7452.5,7509.0,7560.5,-51.50,-0.68,404085
DRL,DRL,Dr Reddys Labs,1276.0,1277.4,1260.9,1269.0,1276.9,-7.90,-0.62,683616
TT,TT,TATA Cons. Prod,1126.0,1134.2,1117.9,1124.5,1130.9,-6.40,-0.57,931423
MU01,MS24,Maruti Suzuki,13700.0,13740.0,13560.0,13630.0,13691.0,-61.00,-0.45,241534
API,AP31,Asian Paints,2764.0,2768.9,2732.5,2738.0,2748.1,-10.10,-0.37,557209
ITC,ITC,ITC,291.95,292.35,290.0,290.75,291.65,-0.90,-0.31,8626353
MM,MM,M&M,3145.0,3165.0,3090.0,3132.9,3137.9,-5.00,-0.16,3186836
UTC,UTC01,UltraTechCement,11380.0,11420.0,11314.0,11373.0,11391.0,-18.00,-0.16,177587
BAF,BAF,Bajaj Finance,955.1,961.8,951.55,958.4,959.65,-1.25,-0.13,5682977
HL,HU,HUL,2201.1,2224.6,2183.0,2197.6,2199.9,-2.30,-0.10,1511401
