MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HCL02,HCL02,HCL Tech,1224.8,1237.0,1196.9,1207.0,1229.8,-22.80,-1.85,2197859
H,HI,Hindalco,1027.5,1029.5,1007.8,1014.0,1026.9,-12.90,-1.26,2172772
TIS,TIS,Tata Steel,189.0,189.0,185.0,186.78,188.75,-1.97,-1.04,23334612
AE01,AE13,Adani Enterpris,3114.5,3114.5,3041.1,3077.2,3104.7,-27.50,-0.89,1716315
MM,MM,M&M,3141.7,3146.9,3097.7,3123.8,3150.0,-26.20,-0.83,2140618
TEL,TM03,TMPV,303.0,304.0,300.05,300.5,303.0,-2.50,-0.83,7512877
AHE,AHE,Apollo Hospital,9000.0,9024.0,8875.0,8900.0,8967.0,-67.00,-0.75,329159
IA05,IA04,Interglobe Avi,4964.5,4966.0,4877.0,4945.0,4975.0,-30.00,-0.60,813491
ITC,ITC,ITC,261.0,263.9,259.1,259.3,260.8,-1.50,-0.58,17541602
NI,NI,Nestle,1396.8,1402.8,1377.7,1386.2,1393.0,-6.80,-0.49,568997
EM,EM,Eicher Motors,7713.0,7746.0,7637.5,7697.0,7734.5,-37.50,-0.48,289058
JVS,JSW01,JSW Steel,1301.0,1311.3,1292.7,1304.0,1310.0,-6.00,-0.46,1102536
W,W,Wipro,167.9,169.19,166.0,166.3,167.0,-0.70,-0.42,9586645
MPS,MPS,Adani Ports,1779.9,1780.0,1750.4,1768.0,1775.0,-7.00,-0.39,2777377
RI,RI,Reliance,1278.5,1285.3,1266.3,1274.0,1279.0,-5.00,-0.39,9296079
ICI02,ICI02,ICICI Bank,1385.9,1393.0,1373.9,1384.5,1389.1,-4.60,-0.33,10580641
JFS,JFS,Jio Financial,230.82,232.27,229.1,230.25,231.0,-0.75,-0.32,8980169
BE03,BE03,Bharat Elec,407.0,407.2,402.0,405.0,406.0,-1.00,-0.25,8716895
MU01,MS24,Maruti Suzuki,12679.0,12693.0,12517.0,12590.0,12618.0,-28.00,-0.22,338613
SPI,SPI,Sun Pharma,1865.9,1875.3,1840.5,1861.0,1864.9,-3.90,-0.21,1178648
BA06,BA10,Bajaj Auto,11771.0,11820.0,11673.0,11768.0,11790.0,-22.00,-0.19,121394
TCS,TCS,TCS,2199.0,2232.0,2190.6,2204.1,2208.0,-3.90,-0.18,2490912
DRL,DRL,Dr Reddys Labs,1140.0,1147.2,1134.9,1143.0,1145.0,-2.00,-0.17,1684792
TT,TT,TATA Cons. Prod,1004.0,1005.6,992.5,999.6,1001.0,-1.40,-0.14,1001929
HL,HU,HUL,1940.0,1950.0,1936.0,1942.3,1945.0,-2.70,-0.14,1232506
L,T04,Trent,2811.0,2835.0,2800.0,2818.7,2820.0,-1.30,-0.05,503802
