scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass,min_target_price,max_target_price,avg_target_price,total_target_price,brokers
LC03,8,6,1,1,Lupin,Lupin,2077.80,-22.20,-1.06,16.4,pharmaceuticals/lupin/L,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2077.8, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2200, 'percentages': 5.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2418.8, 'percentages': 16.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2500, 'percentages': 20.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 20.31, 'minRangePer': 28.95, 'maxRanegPer': 80.79, 'rangeDiffPer': 51.84, 'mindiff_total': 5.88, 'maxdiff_total': 16.41}",#52B974,,,,,
IIB,8,2,5,1,IndusInd Bank,IndusInd Bank,993.30,-10.70,-1.07,-9.2,banks-private-sector/indusindbank/IIB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 687, 'percentages': -30.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 901.5, 'percentages': -9.2, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 993.3, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 15.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 67.39, 'minRangePer': 46.32, 'maxRanegPer': 66.15, 'rangeDiffPer': 19.83, 'mindiff_total': 31.22, 'maxdiff_total': 44.58}",#E3515C,,,,,
TM4,8,6,1,1,Tech Mahindra,Tech Mahindra,1525.80,17.80,1.18,14.8,computers-software/techmahindra/TM4,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1450, 'percentages': -4.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1525.8, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1752.3, 'percentages': 14.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1964, 'percentages': 28.7, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 35.44, 'minRangePer': 14.72, 'maxRanegPer': 58.8, 'rangeDiffPer': 44.08, 'mindiff_total': 5.22, 'maxdiff_total': 20.84}",#52B974,,,,,
FB,8,7,1,0,Federal Bank,Federal Bank,346.00,1.00,0.29,-13.0,banks-private-sector/federalbank/FB,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 199, 'percentages': -42.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 301, 'percentages': -13, 'color': 'blue'}, {'id': 'cmp', 'name': 'Current Price', 'value': 346, 'percentages': '', 'color': 'white'}, {'id': 'max_target_price', 'name': 'High', 'value': 419, 'percentages': 21, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'red', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 110.55, 'minRangePer': 46.35, 'maxRanegPer': 66.81, 'rangeDiffPer': 20.46, 'mindiff_total': 51.25, 'maxdiff_total': 73.86}",#E3515C,,,,,
BA06,8,7,1,0,Bajaj Auto,Bajaj Auto,11768.00,-22.00,-0.19,1.4,auto-23-wheelers/bajajauto/BA10,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 9770, 'percentages': -16.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11768, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 11942.3, 'percentages': 1.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 13700, 'percentages': 16.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 40.22, 'minRangePer': 50.84, 'maxRanegPer': 55.27, 'rangeDiffPer': 4.43, 'mindiff_total': 20.45, 'maxdiff_total': 22.23}",#52B974,,,,,
ICI02,8,8,0,0,ICICI Bank,ICICI Bank,1384.50,-4.60,-0.33,23.1,banks-private-sector/icicibank/ICI02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1384.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1559, 'percentages': 12.6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1704.3, 'percentages': 23, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1850, 'percentages': 33.6, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 33.62, 'minRangePer': 37.47, 'maxRanegPer': 68.67, 'rangeDiffPer': 31.2, 'mindiff_total': 12.6, 'maxdiff_total': 23.09}",#52B974,,,,,
TCS,8,7,0,1,Tata Consultancy Services,TCS,2204.10,-3.90,-0.18,38.1,computers-software/tataconsultancyservices/TCS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1860, 'percentages': -15.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 2204.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 3045, 'percentages': 38.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 3950, 'percentages': 79.2, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 112.36, 'minRangePer': 16.46, 'maxRanegPer': 56.69, 'rangeDiffPer': 40.22, 'mindiff_total': 18.5, 'maxdiff_total': 63.7}",#52B974,,,,,
BAF,7,6,0,1,Bajaj Finance,Bajaj Finance,1043.50,4.20,0.40,107.6,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': -8.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1043.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.4, 'percentages': 6.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1300, 'percentages': 24.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 36.84, 'minRangePer': 26.71, 'maxRanegPer': 47.52, 'rangeDiffPer': 20.81, 'mindiff_total': 9.84, 'maxdiff_total': 17.51}",#52B974,,,,,
CG02,7,7,0,0,CreditAccess Grameen,CreditAccess Gr,1403.20,7.00,0.50,10.3,finance-nbfc/creditaccessgrameen/CG03,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1086, 'percentages': -22.6, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1403.2, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1549, 'percentages': 10.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1880, 'percentages': 33.9, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 73.11, 'minRangePer': 39.93, 'maxRanegPer': 58.3, 'rangeDiffPer': 18.36, 'mindiff_total': 29.2, 'maxdiff_total': 42.63}",#52B974,,,,,
BI,7,5,1,1,Britannia Industries,Britannia,5009.00,-81.00,-1.59,20.1,food-processing/britanniaindustries/BI,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 5009, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 5229, 'percentages': 4.3, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 6018.2, 'percentages': 20.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6700, 'percentages': 33.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 33.75, 'minRangePer': 13, 'maxRanegPer': 59.67, 'rangeDiffPer': 46.67, 'mindiff_total': 4.39, 'maxdiff_total': 20.14}",#52B974,,,,,
OCL,7,7,0,0,Dalmia Bharat,Dalmia Bharat,1745.30,11.70,0.67,33.8,cement-major/dalmiabharat/OCL,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1745.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2173, 'percentages': 24.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2336.2, 'percentages': 33.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2620, 'percentages': 50.1, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 50.11, 'minRangePer': 48.89, 'maxRanegPer': 67.55, 'rangeDiffPer': 18.65, 'mindiff_total': 24.5, 'maxdiff_total': 33.85}",#52B974,,,,,
NII02,7,7,0,0,COFORGE,COFORGE,1833.10,-11.90,-0.64,8.9,computers-software/coforge/NII02,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1550, 'percentages': -15.4, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1833.1, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1997.8, 'percentages': 8.9, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2200, 'percentages': 20, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 41.93, 'minRangePer': 43.54, 'maxRanegPer': 68.9, 'rangeDiffPer': 25.36, 'mindiff_total': 18.26, 'maxdiff_total': 28.89}",#52B974,,,,,
IE07,7,2,2,3,Cyient,Cyient,1076.40,1.30,0.12,3.7,computers-software/cyient/IE07,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 740, 'percentages': -31.2, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1076.4, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1116.7, 'percentages': 3.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1507, 'percentages': 40, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 103.64, 'minRangePer': 43.85, 'maxRanegPer': 49.11, 'rangeDiffPer': 5.25, 'mindiff_total': 45.45, 'maxdiff_total': 50.9}",#52B974,,,,,
TVS,7,6,0,1,TVS Motor Company,TVS Motor,4121.50,-29.60,-0.71,5.4,auto-23-wheelers/tvsmotorcompany/TVS,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 3400, 'percentages': -17.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 4121.5, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 4346.8, 'percentages': 5.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 5300, 'percentages': 28.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 55.88, 'minRangePer': 37.97, 'maxRanegPer': 49.82, 'rangeDiffPer': 11.85, 'mindiff_total': 21.22, 'maxdiff_total': 27.84}",#52B974,,,,,
KMF,3,3,0,0,Kotak Mahindra Bank,Kotak Mahindra,416.55,2.55,0.62,268.0,banks-private-sector/kotakmahindrabank/KMB,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 416.55, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 470, 'percentages': 12.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 476.6, 'percentages': 14.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 480, 'percentages': 15.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 15.23, 'minRangePer': 84.24, 'maxRanegPer': 94.61, 'rangeDiffPer': 10.37, 'mindiff_total': 12.83, 'maxdiff_total': 14.41}",#52B974,,,,,
JKC03,7,7,0,0,J. K. Cement,J. K. Cement,4915.50,-75.00,-1.50,43.1,cement-major/jkcement/JKC03,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 4915.5, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 6205, 'percentages': 26.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 7038.4, 'percentages': 43.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 7638, 'percentages': 55.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 55.38, 'minRangePer': 47.36, 'maxRanegPer': 77.97, 'rangeDiffPer': 30.61, 'mindiff_total': 26.23, 'maxdiff_total': 43.18}",#52B974,,,,,
W,7,2,2,3,Wipro,Wipro,166.30,-0.70,-0.42,26.4,computers-software/wipro/W,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 153, 'percentages': -7.9, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 166.3, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 210.2, 'percentages': 26.3, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 272, 'percentages': 63.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 77.77, 'minRangePer': 11.17, 'maxRanegPer': 48.06, 'rangeDiffPer': 36.89, 'mindiff_total': 8.69, 'maxdiff_total': 37.38}",#52B974,,,,,
DI,7,3,3,1,Dabur India,Dabur India,376.45,4.90,1.32,38.8,personal-care/daburindia/DI,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 376.45, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 450, 'percentages': 19.5, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 522.8, 'percentages': 38.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 623, 'percentages': 65.4, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 65.49, 'minRangePer': 29.82, 'maxRanegPer': 59.35, 'rangeDiffPer': 29.53, 'mindiff_total': 19.53, 'maxdiff_total': 38.87}",#52B974,,,,,
AL,7,6,1,0,Ashok Leyland,Ashok Leyland,166.12,-0.88,-0.53,14.4,auto-lcvshcvs/ashokleyland/AL,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 147, 'percentages': -11.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 166.12, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 190.1, 'percentages': 14.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 260, 'percentages': 56.5, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 76.87, 'minRangePer': 16.91, 'maxRanegPer': 38.12, 'rangeDiffPer': 21.2, 'mindiff_total': 13, 'maxdiff_total': 29.31}",#52B974,,,,,
HL,7,7,0,0,Hindustan Unilever,HUL,1942.30,-2.70,-0.14,37.2,personal-care/hindustanunilever/HU,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1942.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2320, 'percentages': 19.4, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2666, 'percentages': 37.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2870, 'percentages': 47.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 47.76, 'minRangePer': 40.7, 'maxRanegPer': 77.99, 'rangeDiffPer': 37.28, 'mindiff_total': 19.44, 'maxdiff_total': 37.25}",#52B974,,,,,
CI29,7,7,0,0,Coal India,Coal India,432.00,1.00,0.23,10.4,miningminerals/coalindia/CI11,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 432, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 440, 'percentages': 1.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 477.2, 'percentages': 10.4, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 520, 'percentages': 20.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 20.37, 'minRangePer': 9.08, 'maxRanegPer': 51.35, 'rangeDiffPer': 42.27, 'mindiff_total': 1.85, 'maxdiff_total': 10.46}",#52B974,,,,,
