MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
HSL01,HSL01,HDFC Life,515.15,526.15,508.7,526.15,514.0,12.15,2.36,4125818
PGC,PGC,Power Grid Corp,265.85,271.75,265.3,271.75,265.85,5.90,2.22,12187656
ONG,ONG,ONGC,236.1,239.8,235.6,237.27,234.02,3.25,1.39,12771340
BTV,BA08,Bharti Airtel,1815.1,1849.0,1814.0,1839.0,1814.7,24.30,1.34,4588126
TM4,TM4,Tech Mahindra,1511.9,1544.7,1498.1,1525.8,1508.0,17.80,1.18,1405653
SLI03,SLI03,SBI Life Insura,1684.0,1706.2,1674.5,1700.6,1684.0,16.60,0.99,855621
HDF01,HDF01,HDFC Bank,687.1,694.5,686.2,693.8,687.1,6.70,0.98,27108053
SBI,SBI,SBI,1002.0,1011.9,1001.0,1009.7,1000.5,9.20,0.92,5504031
STF,STF,Shriram Finance,1030.0,1039.0,1020.9,1038.0,1029.0,9.00,0.87,2757241
LT,LT,Larsen,3949.4,3965.5,3910.0,3955.0,3922.6,32.40,0.83,1376951
C,C,Cipla,1366.8,1380.0,1363.1,1373.3,1363.1,10.20,0.75,826221
UTC,UTC01,UltraTechCement,10896.0,10979.0,10858.0,10979.0,10900.0,79.00,0.72,270894
BF04,BF04,Bajaj Finserv,1932.9,1942.7,1921.1,1940.5,1927.0,13.50,0.70,658197
KMF,KMB,Kotak Mahindra,413.7,416.55,412.8,416.55,414.0,2.55,0.62,7755254
UTI10,AB16,Axis Bank,1242.1,1255.2,1240.4,1246.0,1238.5,7.50,0.61,4150654
GI01,GI01,Grasim,3290.0,3324.4,3279.9,3319.0,3300.0,19.00,0.58,1056285
Z01,Z,Eternal,322.7,322.9,317.55,322.1,320.6,1.50,0.47,15557911
BAF,BAF,Bajaj Finance,1042.5,1048.7,1036.5,1043.5,1039.3,4.20,0.40,3902988
API,AP31,Asian Paints,2485.1,2498.1,2468.6,2498.1,2489.0,9.10,0.37,549332
TI01,TI01,Titan Company,5000.5,5021.0,4974.5,5021.0,5005.0,16.00,0.32,336565
CI29,CI11,Coal India,433.0,436.3,430.0,432.0,431.0,1.00,0.23,8811171
NTP,NTP,NTPC,335.65,335.7,333.1,335.0,334.5,0.50,0.15,6905905
IT,IT,Infosys,1039.6,1046.6,1027.3,1036.5,1035.0,1.50,0.14,8998529
MHI,MHI,Max Healthcare,1040.1,1040.2,1029.3,1038.6,1037.5,1.10,0.11,2579310
