MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IA05,IA04,Interglobe Avi,4375.0,4547.9,4375.0,4537.6,4359.7,177.90,4.08,1000203
JFS,JFS,Jio Financial,229.57,234.49,229.57,234.21,228.86,5.35,2.34,9959663
EM,EM,Eicher Motors,7137.5,7299.0,7050.0,7203.0,7050.0,153.00,2.17,547103
SBI,SBI,SBI,985.0,1009.0,983.0,1002.7,981.95,20.75,2.11,22142480
ICI02,ICI02,ICICI Bank,1255.0,1279.9,1252.7,1275.0,1250.2,24.80,1.98,22368579
AHE,AHE,Apollo Hospital,8420.0,8538.5,8365.5,8524.0,8358.5,165.50,1.98,818210
UTI10,AB16,Axis Bank,1275.9,1298.4,1271.5,1292.4,1268.1,24.30,1.92,7533504
API,AP31,Asian Paints,2666.2,2719.0,2661.5,2708.1,2659.2,48.90,1.84,1416560
BAF,BAF,Bajaj Finance,886.0,888.75,872.1,886.9,871.1,15.80,1.81,9183355
L,T04,Trent,2731.2,2803.8,2731.2,2771.3,2724.1,47.20,1.73,1496702
STF,STF,Shriram Finance,908.4,915.0,896.75,911.7,896.65,15.05,1.68,5892611
MU01,MS24,Maruti Suzuki,13079.0,13157.0,12851.0,13120.0,12912.0,208.00,1.61,428323
GI01,GI01,Grasim,3070.2,3109.5,3067.8,3095.5,3050.1,45.40,1.49,923351
H,HI,Hindalco,1074.0,1082.5,1053.8,1076.7,1062.4,14.30,1.35,5880133
KMF,KMB,Kotak Mahindra,379.7,382.45,377.3,381.7,377.1,4.60,1.22,13987913
MPS,MPS,Adani Ports,1828.0,1832.6,1792.4,1826.4,1805.0,21.40,1.19,1776339
BF04,BF04,Bajaj Finserv,1682.7,1696.8,1673.1,1693.1,1674.6,18.50,1.10,567616
HL,HU,HUL,2119.7,2138.6,2110.1,2132.8,2110.1,22.70,1.08,1460636
UTC,UTC01,UltraTechCement,10811.0,10983.0,10772.0,10911.0,10795.0,116.00,1.07,257371
NI,NI,Nestle,1399.9,1414.6,1399.4,1410.4,1398.9,11.50,0.82,1298664
MM,MM,M&M,2995.9,3015.9,2974.0,2990.1,2966.0,24.10,0.81,2527267
LT,LT,Larsen,3924.9,3924.9,3885.0,3900.6,3875.5,25.10,0.65,1506501
RI,RI,Reliance,1269.0,1274.2,1257.5,1269.2,1263.3,5.90,0.47,23620214
CI29,CI11,Coal India,464.9,467.55,458.4,466.9,464.9,2.00,0.43,10972434
AE01,AE13,Adani Enterpris,2985.9,2998.7,2935.9,2979.9,2970.0,9.90,0.33,1841620
SLI03,SLI03,SBI Life Insura,1755.0,1782.1,1754.7,1769.1,1764.4,4.70,0.27,857754
TIS,TIS,Tata Steel,203.0,204.0,200.34,203.18,202.72,0.46,0.23,42111455
ITC,ITC,ITC,281.7,281.7,277.15,280.0,279.45,0.55,0.20,12302522
JVS,JSW01,JSW Steel,1265.0,1273.0,1257.1,1261.7,1260.7,1.00,0.08,1070798
