Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,738.35,-24.47,"05 Jan, 2026",977.50,Jun 09 | 15:59
NIFTY 50,TCS,TCS,Stock,Very Bearish,"2,151.00",-10.26,"24 Apr, 2026","2,396.90",Jun 09 | 15:59
NIFTY 50,W,Wipro,Stock,Very Bearish,181.67,-8.42,"05 Jun, 2026",198.37,Jun 09 | 15:59
NIFTY 50,NTP,NTPC,Stock,Very Bearish,355.65,-8.08,"29 May, 2026",386.90,Jun 09 | 15:59
NIFTY 50,ITC,ITC,Stock,Very Bearish,280.00,-7.19,"22 May, 2026",301.70,Jun 09 | 15:59
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,269.20",-6.95,"12 May, 2026","1,364.00",Jun 09 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bearish,285.70,-6.73,"12 May, 2026",306.30,Jun 09 | 15:58
NIFTY 50,STF,Shriram Finance,Stock,Very Bearish,911.70,-6.58,"11 May, 2026",975.95,Jun 09 | 15:56
NIFTY 50,MM,M&M,Stock,Very Bearish,"2,990.10",-5.85,"12 May, 2026","3,176.00",Jun 09 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,560.60,-5.75,"29 May, 2026",594.80,Jun 09 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bearish,259.00,-5.49,"27 May, 2026",274.05,Jun 09 | 15:59
NIFTY 50,UTC,UltraTechCement,Stock,Very Bearish,"10,911.00",-5.25,"12 May, 2026","11,516.00",Jun 09 | 15:55
NIFTY 50,HL,HUL,Stock,Very Bearish,"2,132.80",-5.15,"14 May, 2026","2,248.70",Jun 09 | 15:59
NIFTY 50,BE03,Bharat Elec,Stock,Very Bearish,412.05,-4.61,"11 May, 2026",431.95,Jun 09 | 15:59
NIFTY 50,BF04,Bajaj Finserv,Stock,Very Bearish,"1,693.10",-3.74,"01 Jun, 2026","1,758.90",Jun 09 | 15:57
NIFTY 50,SLI03,SBI Life Insura,Stock,Very Bearish,"1,769.10",-3.33,"29 May, 2026","1,830.10",Jun 09 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,"1,106.50",-3.22,"01 Jun, 2026","1,143.30",Jun 09 | 15:58
NIFTY 50,HCL02,HCL Tech,Stock,Very Bearish,"1,146.30",-2.77,"03 Jun, 2026","1,179.00",Jun 09 | 15:59
NIFTY 50,JFS,Jio Financial,Stock,Very Bearish,234.21,-2.55,"11 May, 2026",240.33,Jun 09 | 15:59
NIFTY 50,BAF,Bajaj Finance,Stock,Very Bearish,886.90,-2.35,"29 May, 2026",908.25,Jun 09 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Bearish,203.18,-1.74,"05 Jun, 2026",206.77,Jun 09 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Very Bearish,"1,799.00",-1.64,"29 May, 2026","1,829.00",Jun 09 | 15:59
NIFTY 50,IT,Infosys,Stock,Bearish,"1,180.30",-0.61,"08 Jun, 2026","1,187.60",Jun 09 | 15:59
NIFTY 50,SPI,Sun Pharma,Stock,Bearish,"1,779.00",-0.55,"08 Jun, 2026","1,788.80",Jun 09 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bearish,"1,268.50",-0.43,"02 Jun, 2026","1,274.00",Jun 09 | 15:58
NIFTY 50,TI01,Titan Company,Stock,Bearish,"4,104.90",0.00,"09 Jun, 2026","4,104.90",Jun 09 | 15:59
NIFTY 50,Z01,Eternal,Stock,Bearish,245.65,0.00,"09 Jun, 2026",245.65,Jun 09 | 15:59
NIFTY 50,MHI,Max Healthcare,Stock,Bearish,"1,003.10",0.22,"25 May, 2026","1,000.85",Jun 09 | 15:58
NIFTY 50,LT,Larsen,Stock,Bearish,"3,900.60",0.65,"08 Jun, 2026","3,875.50",Jun 09 | 15:59
NIFTY MIDCAP100,SL23,Swiggy,Stock,Very Bearish,249.95,-25.15,"18 Feb, 2026",333.95,Jun 09 | 15:58
NIFTY MIDCAP100,SCP03,SBI Card,Stock,Very Bearish,584.95,-24.56,"26 Feb, 2026",775.40,Jun 09 | 15:59
NIFTY MIDCAP100,RVN,Rail Vikas,Stock,Very Bearish,233.89,-17.44,"12 May, 2026",283.30,Jun 09 | 15:59
NIFTY MIDCAP100,AL,Ashok Leyland,Stock,Very Bearish,143.80,-14.16,"28 Apr, 2026",167.52,Jun 09 | 15:59
NIFTY MIDCAP100,BS,Blue Star,Stock,Very Bearish,"1,570.80",-12.84,"05 May, 2026","1,802.30",Jun 09 | 15:57
NIFTY MIDCAP100,KJI01,Kalyan Jeweller,Stock,Very Bearish,355.05,-12.40,"24 Apr, 2026",405.30,Jun 09 | 15:58
NIFTY MIDCAP100,CCI,Container Corp,Stock,Very Bearish,452.95,-10.16,"20 May, 2026",504.15,Jun 09 | 15:59
NIFTY MIDCAP100,BDL01,Bharat Dynamics,Stock,Very Bearish,"1,202.80",-9.85,"12 May, 2026","1,334.20",Jun 09 | 15:59
NIFTY MIDCAP100,CS17,Cochin Shipyard,Stock,Very Bearish,"1,441.20",-9.61,"15 May, 2026","1,594.50",Jun 09 | 15:57
NIFTY MIDCAP100,CF06,Coromandel Int,Stock,Very Bearish,"1,807.10",-9.43,"24 Apr, 2026","1,995.30",Jun 09 | 15:59
NIFTY MIDCAP100,BT09,APL Apollo,Stock,Very Bearish,"1,799.00",-8.96,"28 Apr, 2026","1,976.00",Jun 09 | 15:59
NIFTY MIDCAP100,SI48,Supreme Ind,Stock,Very Bearish,"3,499.70",-8.94,"19 Mar, 2026","3,843.40",Jun 09 | 15:56
NIFTY MIDCAP100,PF15,PB Fintech,Stock,Very Bearish,"1,497.30",-8.93,"02 Jun, 2026","1,644.20",Jun 09 | 15:56
NIFTY MIDCAP100,HI01,Havells India,Stock,Very Bearish,"1,150.50",-8.71,"23 Apr, 2026","1,260.30",Jun 09 | 15:56
NIFTY MIDCAP100,JF04,Jubilant Food,Stock,Very Bearish,422.80,-8.19,"11 May, 2026",460.50,Jun 09 | 15:59
NIFTY MIDCAP100,MMF04,M&M Financial,Stock,Very Bearish,285.00,-7.77,"20 May, 2026",309.00,Jun 09 | 15:59
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bearish,422.05,-7.19,"27 May, 2026",454.75,Jun 09 | 15:59
NIFTY MIDCAP100,MRF,MRF,Stock,Very Bearish,"122,750.00",-7.11,"24 Apr, 2026","132,145.00",Jun 09 | 15:55
NIFTY MIDCAP100,N07,NHPC,Stock,Very Bearish,74.00,-6.55,"11 May, 2026",79.19,Jun 09 | 15:59
NIFTY MIDCAP100,DI,Dabur India,Stock,Very Bearish,426.15,-5.49,"20 May, 2026",450.90,Jun 09 | 15:57
NIFTY MIDCAP100,HHM,Hero Motocorp,Stock,Very Bearish,"4,855.40",-4.47,"12 May, 2026","5,082.50",Jun 09 | 15:59
NIFTY MIDCAP100,OC10,One 97 Comm,Stock,Very Bearish,"1,072.00",-3.63,"22 May, 2026","1,112.40",Jun 09 | 15:53
NIFTY MIDCAP100,IRC,IRCTC,Stock,Very Bearish,517.85,-3.02,"12 May, 2026",534.00,Jun 09 | 15:59
NIFTY MIDCAP100,IREDAL,Indian Renew,Stock,Very Bearish,122.47,-3.01,"01 Jun, 2026",126.27,Jun 09 | 15:59
NIFTY MIDCAP100,CPI,Colgate,Stock,Very Bearish,"2,023.40",-2.59,"26 May, 2026","2,077.10",Jun 09 | 15:58
NIFTY MIDCAP100,WEL01,Waaree Energies,Stock,Very Bearish,"3,040.80",-2.50,"30 Apr, 2026","3,118.80",Jun 09 | 15:58
NIFTY MIDCAP100,LFH,L&T Finance,Stock,Very Bearish,265.55,-2.10,"01 Jun, 2026",271.25,Jun 09 | 15:57
NIFTY MIDCAP100,MCE,MCX India,Stock,Bearish,"2,824.80",-1.87,"02 Jun, 2026","2,878.70",Jun 09 | 15:59
NIFTY MIDCAP100,SI10,UPL,Stock,Very Bearish,628.40,-1.68,"04 Jun, 2026",639.15,Jun 09 | 15:53
NIFTY MIDCAP100,GP11,Godrej Prop,Stock,Very Bearish,"1,684.30",-1.64,"12 May, 2026","1,712.40",Jun 09 | 15:59
NIFTY MIDCAP100,PII,PI Industries,Stock,Bearish,"2,866.40",-1.20,"20 May, 2026","2,901.20",Jun 09 | 15:59
NIFTY MIDCAP100,AL16,Alkem Lab,Stock,Very Bearish,"5,355.50",-0.91,"22 May, 2026","5,404.50",Jun 09 | 15:58
NIFTY MIDCAP100,ILG,ICICI Lombard ,Stock,Bearish,"1,777.70",-0.81,"29 May, 2026","1,792.20",Jun 09 | 15:58
NIFTY MIDCAP100,TIC,Tata Inv Corp,Stock,Very Bearish,662.65,-0.78,"12 May, 2026",667.85,Jun 09 | 15:58
NIFTY MIDCAP100,PEP02,Prestige Estate,Stock,Very Bearish,"1,354.00",-0.62,"13 May, 2026","1,362.40",Jun 09 | 15:57
NIFTY MIDCAP100,PS15,Persistent,Stock,Bearish,"5,018.00",-0.41,"05 Jun, 2026","5,038.50",Jun 09 | 15:58
NIFTY MIDCAP100,IIFLW54277,360 ONE WAM,Stock,Very Bearish,"1,075.00",-0.35,"01 Jun, 2026","1,078.80",Jun 09 | 15:54
NIFTY MIDCAP100,VMML,Vishal Mega Mar,Stock,Very Bearish,118.26,-0.19,"01 Jun, 2026",118.49,Jun 09 | 15:59
NIFTY MIDCAP100,MI,Max Financial,Stock,Bearish,"1,594.10",-0.08,"02 Jun, 2026","1,595.40",Jun 09 | 15:40
NIFTY MIDCAP100,APT02,Astral Ltd,Stock,Bearish,"1,526.00",-0.05,"02 Jun, 2026","1,526.70",Jun 09 | 15:56
NIFTY MIDCAP100,BI26,INDUS TOWERS,Stock,Bearish,419.40,0.00,"09 Jun, 2026",419.40,Jun 09 | 15:59
NIFTY MIDCAP100,OI13,Oil India,Stock,Bearish,475.95,0.00,"09 Jun, 2026",475.95,Jun 09 | 15:58
NIFTY MIDCAP100,TEI,Tata Elxsi,Stock,Bearish,"4,257.20",0.04,"08 Jun, 2026","4,255.40",Jun 09 | 15:58
NIFTY MIDCAP100,GPI,Godfrey Phillip,Stock,Bearish,"2,263.20",0.38,"01 Jun, 2026","2,254.60",Jun 09 | 15:56
NIFTY MIDCAP100,GP08,Glenmark,Stock,Bearish,"2,209.60",0.38,"01 Jun, 2026","2,201.20",Jun 09 | 15:57
NIFTY MIDCAP100,NAC,NALCO,Stock,Very Bearish,383.90,1.51,"08 Jun, 2026",378.20,Jun 09 | 15:58
NIFTY MIDCAP100,OR,Oberoi Realty,Stock,Bearish,"1,632.50",2.01,"08 Jun, 2026","1,600.40",Jun 09 | 15:55
NIFTY NEXT 50,IOC,IOC,Stock,Very Bearish,138.13,-14.32,"09 Mar, 2026",161.22,Jun 09 | 15:59
NIFTY NEXT 50,TML02,Tata Motors Com,Stock,Very Bearish,363.30,-13.15,"28 Apr, 2026",418.30,Jun 09 | 15:59
NIFTY NEXT 50,MF19,Muthoot Finance,Stock,Very Bearish,"2,991.10",-9.67,"15 May, 2026","3,311.40",Jun 09 | 15:59
NIFTY NEXT 50,BI,Britannia,Stock,Very Bearish,"5,107.50",-7.47,"08 May, 2026","5,520.00",Jun 09 | 15:58
NIFTY NEXT 50,GCP,Godrej Consumer,Stock,Bearish,"1,013.20",-7.22,"28 Apr, 2026","1,092.00",Jun 09 | 15:56
NIFTY NEXT 50,HZ,Hind Zinc,Stock,Bearish,563.65,-6.66,"04 Jun, 2026",603.85,Jun 09 | 15:58
NIFTY NEXT 50,HAM02,HDFC AMC,Stock,Very Bearish,"2,503.30",-6.39,"29 May, 2026","2,674.30",Jun 09 | 15:59
NIFTY NEXT 50,AS28,Avenue Supermar,Stock,Very Bearish,"4,092.00",-6.12,"05 May, 2026","4,358.70",Jun 09 | 15:57
NIFTY NEXT 50,TVS,TVS Motor,Stock,Very Bearish,"3,358.00",-5.70,"12 May, 2026","3,561.00",Jun 09 | 15:58
NIFTY NEXT 50,SC12,Shree Cements,Stock,Very Bearish,"23,415.00",-5.49,"03 Jun, 2026","24,775.00",Jun 09 | 15:54
NIFTY NEXT 50,MDS01,Mazagon,Stock,Very Bearish,"2,435.30",-5.09,"11 May, 2026","2,565.80",Jun 09 | 15:59
NIFTY NEXT 50,GAC,Ambuja Cements,Stock,Very Bearish,416.00,-4.35,"01 Jun, 2026",434.90,Jun 09 | 15:59
NIFTY NEXT 50,CIF01,Chola Invest.,Stock,Very Bearish,"1,495.40",-4.20,"12 May, 2026","1,561.00",Jun 09 | 15:59
NIFTY NEXT 50,JSP,Jindal Steel,Stock,Bearish,"1,149.90",-3.92,"21 May, 2026","1,196.80",Jun 09 | 15:58
NIFTY NEXT 50,IRF,Indian Railway,Stock,Very Bearish,96.01,-3.37,"12 May, 2026",99.36,Jun 09 | 15:59
NIFTY NEXT 50,TPC,Tata Power,Stock,Bearish,398.65,-3.18,"03 Jun, 2026",411.75,Jun 09 | 15:59
NIFTY NEXT 50,MC08,United Spirits,Stock,Very Bearish,"1,257.20",-2.57,"06 May, 2026","1,290.30",Jun 09 | 15:58
NIFTY NEXT 50,BPC,BPCL,Stock,Very Bearish,289.10,-1.80,"02 Jun, 2026",294.40,Jun 09 | 15:59
NIFTY NEXT 50,HAL,Hindustan Aeron,Stock,Bearish,"4,263.80",-1.45,"18 May, 2026","4,326.50",Jun 09 | 15:59
NIFTY NEXT 50,LI09,LTM,Stock,Very Bearish,"3,999.90",-1.30,"03 Jun, 2026","4,052.70",Jun 09 | 15:59
NIFTY NEXT 50,MD04,Lodha Developer,Stock,Bearish,887.90,-0.57,"01 Jun, 2026",893.00,Jun 09 | 15:54
NIFTY NEXT 50,D04,DLF,Stock,Very Bearish,575.15,-0.46,"04 Jun, 2026",577.80,Jun 09 | 15:59
NIFTY NEXT 50,BA,Bajaj Holdings,Stock,Very Bearish,"10,253.00",-0.17,"01 Jun, 2026","10,270.00",Jun 09 | 15:58
NIFTY NEXT 50,SG,Vedanta,Stock,Very Bearish,306.25,12.78,"30 Apr, 2026",271.55,Jun 09 | 15:59
NIFTY 500,MC,Ramco Cements,Stock,Very Bearish,851.65,-22.57,"02 Mar, 2026","1,099.90",Jun 09 | 15:43
NIFTY 500,PLL01,Pine Labs,Stock,Bearish,152.36,-18.96,"12 May, 2026",188.01,Jun 09 | 15:59
NIFTY 500,UBB,United Brewerie,Stock,Very Bearish,"1,329.00",-17.80,"16 Mar, 2026","1,616.70",Jun 09 | 15:57
NIFTY 500,TEE,Techno Electric,Stock,Very Bearish,998.50,-16.87,"26 May, 2026","1,201.20",Jun 09 | 15:57
NIFTY 500,BT,FM,Stock,Very Bearish,"17,643.00",-14.97,"23 Apr, 2026","20,750.00",Jun 09 | 15:59
NIFTY 500,NP01,Natco Pharma,Stock,Very Bearish,865.00,-14.85,"29 May, 2026","1,015.90",Jun 09 | 15:59
NIFTY 500,KPI01,Birlasoft,Stock,Very Bearish,319.35,-13.92,"28 Apr, 2026",371.00,Jun 09 | 15:59
NIFTY 500,DCM02,DCM Shriram,Stock,Very Bearish,"1,025.20",-13.43,"13 May, 2026","1,184.20",Jun 09 | 15:43
NIFTY 500,FIC,Zensar Tech,Stock,Very Bearish,464.15,-13.40,"24 Apr, 2026",536.00,Jun 09 | 15:59
NIFTY 500,BE08,Brigade Ent,Stock,Very Bearish,649.50,-13.36,"11 May, 2026",749.65,Jun 09 | 15:59
NIFTY 500,CBO01,Central Bank,Stock,Very Bearish,31.08,-12.79,"11 May, 2026",35.64,Jun 09 | 15:58
