MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
W,W,Wipro,193.39,193.89,181.0,181.76,198.37,-16.61,-8.37,75164049
JFS,JFS,Jio Financial,233.0,234.21,227.68,228.86,236.89,-8.03,-3.39,13089712
Z01,Z,Eternal,252.85,253.5,247.0,248.3,256.5,-8.20,-3.20,25126663
STF,STF,Shriram Finance,909.0,911.35,892.1,896.65,923.3,-26.65,-2.89,4584431
H,HI,Hindalco,1061.0,1078.6,1050.8,1062.4,1092.6,-30.20,-2.76,4879594
IA05,IA04,Interglobe Avi,4424.9,4434.0,4350.0,4359.7,4481.3,-121.60,-2.71,827136
AE01,AE13,Adani Enterpris,3017.7,3039.8,2955.1,2970.0,3048.2,-78.20,-2.57,1653499
MM,MM,M&M,2985.0,3006.0,2948.0,2966.0,3040.5,-74.50,-2.45,2415904
TEL,TM03,TMPV,392.0,392.9,387.0,389.0,397.8,-8.80,-2.21,7585986
TCS,TCS,TCS,2170.0,2177.0,2143.3,2151.4,2198.9,-47.50,-2.16,6536734
RI,RI,Reliance,1277.0,1282.6,1259.2,1263.3,1291.0,-27.70,-2.15,16494759
TT,TT,TATA Cons. Prod,1115.0,1124.6,1103.3,1107.0,1130.9,-23.90,-2.11,762825
BAF,BAF,Bajaj Finance,873.0,879.4,866.5,871.1,889.4,-18.30,-2.06,6203084
LT,LT,Larsen,3901.1,3916.7,3863.1,3875.5,3953.2,-77.70,-1.97,1678709
TIS,TIS,Tata Steel,203.44,205.21,201.6,202.72,206.77,-4.05,-1.96,31036948
HSL01,HSL01,HDFC Life,571.9,572.9,560.05,564.55,575.3,-10.75,-1.87,2507051
JVS,JSW01,JSW Steel,1270.0,1273.0,1255.0,1260.7,1284.0,-23.30,-1.81,1172766
L,T04,Trent,2740.0,2798.0,2708.5,2724.1,2774.2,-50.10,-1.81,954677
BF04,BF04,Bajaj Finserv,1684.0,1696.0,1662.0,1674.6,1703.2,-28.60,-1.68,757180
TI01,TI01,Titan Company,4196.8,4238.1,4180.7,4192.4,4260.2,-67.80,-1.59,666737
CI29,CI11,Coal India,465.0,470.6,463.95,464.9,472.3,-7.40,-1.57,10074583
GI01,GI01,Grasim,3060.0,3099.9,3034.9,3050.1,3087.7,-37.60,-1.22,687274
HDF01,HDF01,HDFC Bank,738.0,741.5,734.5,738.65,747.05,-8.40,-1.12,21550700
BA06,BA10,Bajaj Auto,10251.0,10305.0,10171.0,10231.0,10342.0,-111.00,-1.07,127982
UTC,UTC01,UltraTechCement,10758.0,10895.0,10750.0,10795.0,10912.0,-117.00,-1.07,285585
MU01,MS24,Maruti Suzuki,12900.0,13029.0,12841.0,12912.0,13050.0,-138.00,-1.06,372902
MPS,MPS,Adani Ports,1805.6,1832.8,1791.6,1805.0,1824.2,-19.20,-1.05,2574439
SLI03,SLI03,SBI Life Insura,1772.6,1786.4,1755.3,1764.4,1782.8,-18.40,-1.03,438892
API,AP31,Asian Paints,2643.3,2675.0,2630.1,2659.2,2686.7,-27.50,-1.02,1262904
C,C,Cipla,1397.0,1405.0,1383.0,1387.9,1401.3,-13.40,-0.96,669481
ICI02,ICI02,ICICI Bank,1246.4,1254.0,1243.1,1250.2,1262.1,-11.90,-0.94,10714196
IT,IT,Infosys,1177.5,1200.7,1176.5,1187.6,1197.5,-9.90,-0.83,8631711
HL,HU,HUL,2105.3,2125.0,2091.5,2110.1,2121.5,-11.40,-0.54,1601497
ITC,ITC,ITC,279.0,283.45,276.95,279.45,280.7,-1.25,-0.45,15779677
UTI10,AB16,Axis Bank,1262.0,1279.2,1262.0,1268.1,1272.3,-4.20,-0.33,5034388
HCL02,HCL02,HCL Tech,1141.9,1159.0,1132.3,1151.3,1154.7,-3.40,-0.29,1546444
EM,EM,Eicher Motors,6985.0,7094.0,6956.0,7050.0,7070.0,-20.00,-0.28,402793
DRL,DRL,Dr Reddys Labs,1270.0,1293.7,1270.0,1275.6,1278.2,-2.60,-0.20,862999
KMF,KMB,Kotak Mahindra,373.0,378.9,372.7,377.1,377.45,-0.35,-0.09,14460894
ONG,ONG,ONGC,264.15,266.25,262.7,264.65,264.75,-0.10,-0.04,6974540
