MC_Code,shortName,StockName,nsCode,currPrice,prevPrice,change,pChange,volume,open,high,low
,IDEA,IDEA,IDEA,14.35,14.95,-0.6,-4.01,551994929,14.82,15.04,14.26
,OLAELEC,OLAELEC,OLAELEC,45.02,44.88,0.14,0.31,254523598,44.0,46.37,43.28
,GTLINFRA,GTLINFRA,GTLINFRA,1.52,1.61,-0.09,-5.59,145479193,1.62,1.65,1.51
,ZEEL,ZEEL,ZEEL,110.1,112.27,-2.17,-1.93,135948580,113.0,117.2,109.4
,TATSILV,TATSILV,TATSILV,23.17,24.7,-1.53,-6.19,124973125,23.52,23.52,22.82
,YESBANK,YESBANK,YESBANK,22.98,23.3,-0.32,-1.37,117743530,22.94,23.55,22.92
,JPPOWER,JPPOWER,JPPOWER,18.44,19.03,-0.59,-3.1,90844244,18.8,19.24,18.35
,SUZLON,SUZLON,SUZLON,54.2,55.31,-1.11,-2.01,76527450,54.2,55.89,53.82
,EXICOM,EXICOM,EXICOM,146.7,133.85,12.85,9.6,76275747,131.7,154.32,129.06
,TATAGOLD,TATAGOLD,TATAGOLD,14.61,15.0,-0.39,-2.6,75406422,14.62,14.95,14.54
,WIPRO,WIPRO,WIPRO,181.6,198.37,-16.77,-8.45,75164049,193.39,193.89,181.0
,PWL,PWL,PWL,103.52,102.73,0.79,0.77,71696602,101.0,111.87,100.5
,AURIGROW,AURIGROW,AURIGROW,0.36,0.33,0.03,9.09,57536316,0.34,0.36,0.32
,PCJEWELLER,PCJEWELLER,PCJEWELLER,8.82,9.18,-0.36,-3.92,57230561,9.1,9.14,8.75
,IFCI,IFCI,IFCI,73.52,79.6,-6.08,-7.64,51941209,78.0,79.06,73.25
,THOMASCOOK,THOMASCOOK,THOMASCOOK,104.44,93.86,10.58,11.27,51170016,92.0,109.7,92.0
,SILVERBEES,SILVERBEES,SILVERBEES,228.45,243.58,-15.13,-6.21,50269894,229.05,232.94,225.2
,FILATFASH,FILATFASH,FILATFASH,0.19,0.2,-0.01,-5.0,0,0.2,0.2,0.19
,BHARATCOAL,BHARATCOAL,BHARATCOAL,38.99,41.72,-2.73,-6.54,45502848,40.94,41.98,38.56
,RPOWER,RPOWER,RPOWER,27.0,28.59,-1.59,-5.56,44627646,28.23,28.74,26.86
