scid,broker_count,buy_count,hold_count,sell_count,stkname,stockShortName,cmp,change,perChange,profitPotential,stk_url,exchange,targets,targetBarColor,targetPiceLineData,targetBarColorClass
MU01,12,11,0,1,Maruti Suzuki India,Maruti Suzuki,13103.00,-69.00,-0.52,17.8,auto-carsjeeps/marutisuzukiindia/MS24,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 13103, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 13350, 'percentages': 1.8, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 15445.6, 'percentages': 17.8, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 19000, 'percentages': 45, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 45, 'minRangePer': 4.17, 'maxRanegPer': 39.71, 'rangeDiffPer': 35.54, 'mindiff_total': 1.88, 'maxdiff_total': 17.87}",#52B974
IT,12,11,1,0,Infosys,Infosys,1123.10,-17.20,-1.51,54.1,computers-software/infosys/IT,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1123.1, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1300, 'percentages': 15.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1730.7, 'percentages': 54.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2154, 'percentages': 91.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 91.79, 'minRangePer': 17.15, 'maxRanegPer': 58.93, 'rangeDiffPer': 41.78, 'mindiff_total': 15.75, 'maxdiff_total': 54.1}",#52B974
UTI10,12,11,1,0,Axis Bank,Axis Bank,1255.70,-4.40,-0.35,14.0,banks-private-sector/axisbank/AB16,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1255.7, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1270, 'percentages': 1.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1432.3, 'percentages': 14, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1610, 'percentages': 28.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 28.21, 'minRangePer': 4, 'maxRanegPer': 49.84, 'rangeDiffPer': 45.84, 'mindiff_total': 1.13, 'maxdiff_total': 14.06}",#52B974
BAF,7,4,2,1,Bajaj Finance,Bajaj Finance,896.15,-8.05,-0.89,335.9,finance-nbfc/bajajfinance/BAF,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 896.15, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 950, 'percentages': 6, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1041.4, 'percentages': 16.2, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1150, 'percentages': 28.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 28.32, 'minRangePer': 21.18, 'maxRanegPer': 57.2, 'rangeDiffPer': 36.02, 'mindiff_total': 6, 'maxdiff_total': 16.2}",#52B974
UTC,11,10,1,0,UltraTech Cement,UltraTechCement,11573.00,57.00,0.49,4.5,cement-major/ultratechcement/UTC01,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 13, 'percentages': -99.8, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 11573, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 12095.4, 'percentages': 4.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 15210, 'percentages': 31.4, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 116900, 'minRangePer': 76.06, 'maxRanegPer': 79.5, 'rangeDiffPer': 3.43, 'mindiff_total': 88923.07, 'maxdiff_total': 92941.53}",#52B974
HL,10,10,0,0,Hindustan Unilever,HUL,2267.30,5.30,0.23,20.1,personal-care/hindustanunilever/HU,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 2267.3, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 2454, 'percentages': 8.2, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 2725.1, 'percentages': 20.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2870, 'percentages': 26.5, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 26.58, 'minRangePer': 30.96, 'maxRanegPer': 75.95, 'rangeDiffPer': 44.99, 'mindiff_total': 8.23, 'maxdiff_total': 20.19}",#52B974
C,10,8,1,1,Cipla,Cipla,1327.60,35.30,2.73,22.7,pharmaceuticals/cipla/C,N,"[{'id': 'min_target_price', 'name': 'Low', 'value': 1307, 'percentages': -1.5, 'color': 'red'}, {'id': 'cmp', 'name': 'Current Price', 'value': 1327.6, 'percentages': '', 'color': 'white'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1630.2, 'percentages': 22.7, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1808, 'percentages': 36.1, 'color': 'green'}]","{'background': 'grey', 'position': 'center', 'color': 'green', 'colorFillPercentages': 50, 'greyLeftPercentage': 25, 'greyRightPercentage': 25}","{'totalPercentages': 38.33, 'minRangePer': 4.09, 'maxRanegPer': 64.49, 'rangeDiffPer': 60.39, 'mindiff_total': 1.57, 'maxdiff_total': 24.72}",#52B974
HCL02,10,3,6,1,HCL Technologies,HCL Tech,1143.20,-2.60,-0.23,49.5,computers-software/hcltechnologies/HCL02,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 1143.2, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 1300, 'percentages': 13.7, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1709.6, 'percentages': 49.5, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 2050, 'percentages': 79.3, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 79.32, 'minRangePer': 17.28, 'maxRanegPer': 62.45, 'rangeDiffPer': 45.17, 'mindiff_total': 13.71, 'maxdiff_total': 49.54}",#52B974
PS15,10,7,0,3,Persistent Systems,Persistent,4845.00,-32.10,-0.66,23.6,computers-software/persistentsystems/PS15,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 4845, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 4900, 'percentages': 1.1, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 5989, 'percentages': 23.6, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 6600, 'percentages': 36.2, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 36.22, 'minRangePer': 3.11, 'maxRanegPer': 65.18, 'rangeDiffPer': 62.07, 'mindiff_total': 1.13, 'maxdiff_total': 23.61}",#52B974
HDF01,6,6,0,0,HDFC Bank,HDFC Bank,749.60,-0.85,-0.11,99.9,banks-private-sector/hdfcbank/HDF01,N,"[{'id': 'cmp', 'name': 'Current Price', 'value': 749.6, 'percentages': '', 'color': 'white'}, {'id': 'min_target_price', 'name': 'Low', 'value': 967, 'percentages': 29, 'color': 'red'}, {'id': 'avg_target_price', 'name': 'Average', 'value': 1043.3, 'percentages': 39.1, 'color': 'blue'}, {'id': 'max_target_price', 'name': 'High', 'value': 1100, 'percentages': 46.7, 'color': 'green'}]","{'background': 'grey', 'position': 'left', 'color': 'green', 'colorFillPercentages': 75, 'greyLeftPercentage': 0, 'greyRightPercentage': 25}","{'totalPercentages': 46.74, 'minRangePer': 62.04, 'maxRanegPer': 83.82, 'rangeDiffPer': 21.77, 'mindiff_total': 29, 'maxdiff_total': 39.18}",#52B974
