MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
API,AP31,Asian Paints,2554.0,2642.4,2554.0,2617.6,2505.5,112.10,4.47,3515018
AE01,AE13,Adani Enterpris,2401.1,2530.0,2401.1,2498.0,2405.2,92.80,3.86,2036291
TIS,TIS,Tata Steel,213.24,220.91,213.07,219.62,212.0,7.62,3.59,46231533
H,HI,Hindalco,1048.0,1082.4,1047.0,1073.1,1041.4,31.70,3.04,5341453
MPS,MPS,Adani Ports,1688.2,1752.3,1688.0,1737.8,1688.2,49.60,2.94,3018421
BE03,BE03,Bharat Elec,416.6,432.0,415.75,428.25,416.5,11.75,2.82,13230827
C,C,Cipla,1279.1,1356.6,1274.7,1327.6,1292.3,35.30,2.73,6015153
BTV,BA08,Bharti Airtel,1740.5,1798.0,1740.5,1789.2,1756.8,32.40,1.84,9825413
JVS,JSW01,JSW Steel,1255.0,1282.4,1255.0,1274.9,1252.3,22.60,1.80,2366540
LT,LT,Larsen,3848.0,3953.0,3848.0,3915.8,3856.5,59.30,1.54,2486330
GI01,GI01,Grasim,2910.3,2969.3,2910.0,2945.6,2903.0,42.60,1.47,1332833
IA05,IA04,Interglobe Avi,4205.4,4283.6,4146.3,4255.8,4201.7,54.10,1.29,1018804
ITC,ITC,ITC,302.0,305.8,301.05,304.45,300.7,3.75,1.25,13024778
ONG,ONG,ONGC,297.0,300.2,294.1,297.15,294.5,2.65,0.90,24381295
TI01,TI01,Titan Company,4030.0,4110.0,3985.1,4090.7,4055.3,35.40,0.87,2841521
L,T04,Trent,4038.5,4127.0,4021.0,4084.5,4050.6,33.90,0.84,454880
MHI,MHI,Max Healthcare,1009.3,1032.75,1003.55,1026.1,1017.7,8.40,0.83,1056295
UTC,UTC01,UltraTechCement,11500.0,11652.0,11431.0,11573.0,11516.0,57.00,0.49,453482
KMF,KMB,Kotak Mahindra,377.9,384.0,376.85,377.65,376.0,1.65,0.44,16267456
JFS,JFS,Jio Financial,231.0,234.0,229.2,231.45,230.47,0.98,0.43,13708347
HL,HU,HUL,2265.0,2295.8,2250.0,2267.3,2262.0,5.30,0.23,1308559
SLI03,SLI03,SBI Life Insura,1820.0,1851.4,1818.2,1837.5,1833.9,3.60,0.20,853301
HSL01,HSL01,HDFC Life,602.95,608.5,598.85,602.8,601.8,1.00,0.17,2288693
NI,NI,Nestle,1468.6,1486.0,1463.5,1468.9,1468.6,0.30,0.02,2205792
