Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NI,Nestle,Stock,Very Bullish,"1,468.90",21.03,"08 Apr, 2026","1,213.70",May 13 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Very Bullish,"2,498.00",19.70,"10 Apr, 2026","2,086.80",May 13 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bullish,"1,737.80",19.58,"08 Apr, 2026","1,453.30",May 13 | 15:58
NIFTY 50,H,Hindalco,Stock,Very Bullish,"1,073.10",15.70,"06 Apr, 2026",927.45,May 13 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bullish,219.62,11.99,"06 Apr, 2026",196.10,May 13 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bullish,"1,235.00",10.94,"17 Apr, 2026","1,113.20",May 13 | 15:59
NIFTY 50,API,Asian Paints,Stock,Very Bullish,"2,617.60",10.88,"10 Apr, 2026","2,360.70",May 13 | 15:59
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"10,262.00",9.57,"08 Apr, 2026","9,366.00",May 13 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,004.50",6.99,"09 Apr, 2026","7,481.50",May 13 | 15:59
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,274.90",6.75,"08 Apr, 2026","1,194.30",May 13 | 15:57
NIFTY 50,GI01,Grasim,Stock,Very Bullish,"2,945.60",6.72,"20 Apr, 2026","2,760.10",May 13 | 15:59
NIFTY 50,SPI,Sun Pharma,Stock,Very Bullish,"1,824.80",4.44,"28 Apr, 2026","1,747.30",May 13 | 15:59
NIFTY 50,CI29,Coal India,Stock,Bullish,462.25,2.57,"23 Apr, 2026",450.65,May 13 | 15:59
NIFTY 50,C,Cipla,Stock,Bullish,"1,327.60",1.66,"23 Apr, 2026","1,305.90",May 13 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bullish,297.15,0.90,"12 May, 2026",294.50,May 13 | 15:59
NIFTY 50,MHI,Max Healthcare,Stock,Very Bullish,"1,026.10",0.57,"21 Apr, 2026","1,020.25",May 13 | 15:57
NIFTY BANK,YB,Yes Bank,Stock,Very Bullish,22.11,10.83,"16 Apr, 2026",19.95,May 13 | 15:59
NIFTY BANK,IIB,IndusInd Bank,Stock,Bullish,892.50,6.24,"15 Apr, 2026",840.10,May 13 | 15:58
NIFTY MIDCAP100,APP03,Hitachi Energy,Stock,Bullish,"31,745.00",68.30,"30 Jan, 2026","18,862.00",May 13 | 15:55
NIFTY MIDCAP100,BHE,BHEL,Stock,Very Bullish,403.85,51.99,"08 Apr, 2026",265.70,May 13 | 15:59
NIFTY MIDCAP100,B03,BSE Limited,Stock,Very Bullish,"3,888.80",35.61,"01 Apr, 2026","2,867.60",May 13 | 15:59
