MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
SPI,SPI,Sun Pharma,1889.9,1952.0,1888.2,1938.7,1888.2,50.50,2.67,4446201
BTV,BA08,Bharti Airtel,1902.0,1966.0,1898.8,1931.1,1888.1,43.00,2.28,11145066
BF04,BF04,Bajaj Finserv,1856.0,1911.9,1850.0,1895.0,1854.9,40.10,2.16,2049967
IA05,IA04,Interglobe Avi,5124.0,5244.0,5105.0,5229.5,5124.0,105.50,2.06,1176927
Z01,Z,Eternal,287.3,300.35,287.3,292.45,286.7,5.75,2.01,49865056
KMF,KMB,Kotak Mahindra,371.5,377.95,368.4,377.15,370.1,7.05,1.90,30720415
SLI03,SLI03,SBI Life Insura,1789.0,1839.0,1784.9,1821.7,1789.0,32.70,1.83,868224
GI01,GI01,Grasim,3139.0,3222.0,3136.3,3191.9,3134.8,57.10,1.82,936756
STF,STF,Shriram Finance,1019.4,1039.8,1015.0,1031.7,1014.4,17.30,1.71,3984489
TT,TT,TATA Cons. Prod,1098.8,1114.2,1091.7,1106.7,1089.8,16.90,1.55,1017956
MHI,MHI,Max Healthcare,1083.3,1123.7,1083.3,1101.3,1084.8,16.50,1.52,2525140
UTC,UTC01,UltraTechCement,11358.0,11610.0,11358.0,11524.0,11353.0,171.00,1.51,161622
JFS,JFS,Jio Financial,231.0,234.22,230.77,233.37,229.99,3.38,1.47,11583829
AE01,AE13,Adani Enterpris,3060.0,3105.0,3026.8,3083.6,3046.9,36.70,1.20,2609306
AHE,AHE,Apollo Hospital,8756.5,8920.5,8756.5,8845.5,8753.5,92.00,1.05,571832
HDF01,HDF01,HDFC Bank,813.0,822.85,812.3,817.55,810.3,7.25,0.89,39891798
NI,NI,Nestle,1452.0,1481.0,1452.0,1463.2,1450.5,12.70,0.88,1346613
C,C,Cipla,1430.0,1454.8,1426.4,1441.3,1431.8,9.50,0.66,947375
PGC,PGC,Power Grid Corp,280.0,283.95,280.0,281.35,279.7,1.65,0.59,6800579
JVS,JSW01,JSW Steel,1224.0,1240.5,1220.3,1225.8,1219.5,6.30,0.52,1151162
SBI,SBI,SBI,1019.8,1031.7,1019.3,1022.1,1016.9,5.20,0.51,7661699
ITC,ITC,ITC,281.25,284.4,281.0,282.05,280.65,1.40,0.50,12512120
MPS,MPS,Adani Ports,1795.3,1821.0,1795.3,1800.1,1791.7,8.40,0.47,1106782
HCL02,HCL02,HCL Tech,1144.1,1161.9,1121.0,1150.4,1145.6,4.80,0.42,2033525
HL,HU,HUL,2139.0,2166.8,2137.1,2144.5,2135.8,8.70,0.41,2201039
RI,RI,Reliance,1277.1,1296.5,1274.2,1279.8,1275.9,3.90,0.31,14651963
API,AP31,Asian Paints,2658.0,2722.8,2656.0,2673.8,2665.9,7.90,0.30,918568
CI29,CI11,Coal India,432.45,435.8,428.85,429.9,429.05,0.85,0.20,2855525
W,W,Wipro,173.0,174.29,171.65,172.76,172.72,0.04,0.02,10270117
ICI02,ICI02,ICICI Bank,1382.9,1403.6,1377.3,1380.7,1380.6,0.10,0.01,13948838
