MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
DRL,DRL,Dr Reddys Labs,1340.0,1349.0,1261.1,1269.5,1349.0,-79.50,-5.89,8410883
IT,IT,Infosys,1062.7,1062.7,1040.4,1050.8,1069.3,-18.50,-1.73,9003333
MU01,MS24,Maruti Suzuki,14000.0,14037.0,13700.0,13728.0,13951.0,-223.00,-1.60,576451
NTP,NTP,NTPC,349.0,351.0,343.1,343.7,348.7,-5.00,-1.43,17821421
ONG,ONG,ONGC,249.59,249.59,242.91,243.65,247.0,-3.35,-1.36,14066120
UTI10,AB16,Axis Bank,1312.9,1321.6,1292.2,1297.6,1309.5,-11.90,-0.91,5609851
H,HI,Hindalco,971.7,973.95,954.65,963.45,971.65,-8.20,-0.84,6043658
EM,EM,Eicher Motors,7418.0,7449.5,7321.5,7361.0,7418.5,-57.50,-0.78,625976
HSL01,HSL01,HDFC Life,557.0,560.75,551.0,551.85,555.7,-3.85,-0.69,8590339
L,T04,Trent,2945.0,2963.2,2895.5,2904.1,2924.0,-19.90,-0.68,1547534
TI01,TI01,Titan Company,4614.8,4679.8,4546.1,4555.8,4586.4,-30.60,-0.67,1777107
BAF,BAF,Bajaj Finance,1000.0,1013.5,994.1,1003.8,1010.4,-6.60,-0.65,11712515
MM,MM,M&M,3101.0,3139.7,3080.3,3085.4,3102.5,-17.10,-0.55,2922682
TCS,TCS,TCS,2057.5,2065.0,2016.0,2049.5,2057.5,-8.00,-0.39,3791498
BE03,BE03,Bharat Elec,409.15,411.0,404.05,406.2,407.6,-1.40,-0.34,10893635
TM4,TM4,Tech Mahindra,1426.0,1436.3,1399.0,1426.3,1428.8,-2.50,-0.17,1379708
TEL,TM03,TMPV,332.9,334.6,330.0,331.5,332.05,-0.55,-0.17,11549474
LT,LT,Larsen,3916.0,3947.3,3867.8,3886.0,3892.1,-6.10,-0.16,5117653
TIS,TIS,Tata Steel,189.5,189.87,186.62,187.91,188.2,-0.29,-0.15,21203724
BA06,BA10,Bajaj Auto,10176.0,10260.0,10112.0,10155.0,10164.0,-9.00,-0.09,191190
